timestamp_s,roll_deg,pitch_deg,yaw_deg
27.559187,24.417692,-80.797962,90.535817
27.569449,23.714637,-80.940843,89.760092
27.579657,22.912940,-80.997718,88.844649
27.589721,22.448146,-81.023112,88.304463
27.599935,22.007452,-80.920864,87.935742
27.610174,22.059460,-80.861886,88.077311
27.620287,22.220902,-80.754269,88.324530
27.630300,22.509956,-80.739912,88.721794
27.640539,23.179511,-80.768305,89.388632
27.661017,23.811588,-80.920263,89.785944
27.671231,23.524570,-80.868429,89.483668
27.681476,23.115771,-80.801234,89.108909
27.691621,22.908036,-80.794827,88.956035
27.701710,22.367049,-80.731381,88.527591
27.722213,22.258663,-80.744939,88.417823
27.732479,22.265930,-80.734735,88.562726
27.742692,22.112085,-80.740458,88.407175
27.752931,21.988240,-80.713923,88.321729
27.763145,22.192482,-80.853204,88.546286
27.773385,22.521167,-80.929054,88.810689
27.783456,22.015668,-80.937004,88.247636
27.793521,21.068919,-80.909403,87.264252
27.803735,20.336941,-80.801705,86.602257
27.814000,20.174629,-80.695106,86.537527
27.824189,20.673444,-80.659357,87.156240
27.834428,21.166997,-80.614810,87.765008
27.844667,21.761432,-80.800209,88.337480
27.854906,21.781108,-80.824716,88.247472
27.865171,21.458677,-80.786822,87.938849
27.875280,20.899556,-80.629038,87.451263
27.885356,20.702741,-80.523771,87.352778
27.895420,20.593379,-80.546946,87.412973
27.905510,20.643441,-80.633361,87.555437
27.925660,19.900856,-80.939039,86.558885
27.935899,19.103875,-81.002956,85.634357
27.946138,18.507215,-80.952843,85.018896
27.956377,18.743274,-80.979358,85.291414
27.966641,19.097789,-80.944968,85.756686
27.987119,18.764270,-81.055166,85.301304
27.997320,18.358223,-80.997280,84.871357
28.007384,18.075215,-81.009486,84.626426
28.017448,18.311344,-80.968607,84.912140
28.027512,18.465927,-81.002103,85.098625
28.037576,18.936718,-81.070555,85.567961
28.047641,18.797311,-81.007587,85.415894
28.057880,18.591543,-81.087644,85.205947
28.067842,17.708259,-81.108367,84.271058
28.078005,16.943956,-81.221611,83.391385
28.088244,16.462675,-81.254683,82.786640
28.098483,16.328339,-81.123072,82.661565
28.108722,16.335862,-81.006645,82.782890
28.118986,16.278412,-80.862084,82.814917
28.129250,16.526409,-80.913126,83.139986
28.139425,16.594959,-81.031172,83.230971
28.149640,16.421428,-81.139690,82.887091
28.159753,15.883079,-81.026527,82.228866
28.169766,15.637448,-80.884664,81.965405
28.190244,14.851401,-80.489278,81.633697
28.200483,14.928777,-80.468234,81.926924
28.210697,14.876739,-80.562600,81.867248
28.220961,14.540938,-80.556146,81.506901
28.231172,14.216227,-80.506115,81.236720
28.241401,14.271600,-80.457006,81.363884
28.261904,14.368073,-81.001993,81.497605
28.272143,13.386699,-81.287242,80.145829
28.282206,12.067008,-81.389012,78.514937
28.292268,10.945437,-81.267517,77.288488
28.302507,10.441724,-81.119998,76.745399
28.323011,10.965584,-80.740096,77.583094
28.333197,11.954212,-80.459663,78.879888
28.343276,12.666367,-80.244901,79.903029
28.353439,13.186916,-80.211419,80.592694
28.363679,12.953797,-80.378021,80.403423
28.373943,11.942885,-80.580857,79.275520
28.394422,10.607601,-81.000463,77.401910
28.404661,10.189435,-81.198190,76.753240
28.414900,10.205034,-81.284135,76.692759
28.425139,10.041313,-81.248734,76.519224
28.435303,9.795502,-81.235634,76.356283
28.445265,9.223166,-81.069189,75.817764
28.465743,8.786334,-80.836334,75.622154
28.475982,9.035359,-80.868408,75.859742
28.486246,8.482000,-80.960753,75.316762
28.496460,8.079690,-81.057714,74.743149
28.506699,7.491151,-81.073150,73.975866
28.516931,7.459157,-81.074762,73.883112
28.537185,8.455259,-80.956081,75.018809
28.547424,8.326855,-81.029218,74.900134
28.557487,7.592932,-81.157332,74.146717
28.567550,6.676859,-81.169360,73.051448
28.577764,6.016018,-81.122498,72.207790
28.588003,5.738404,-80.932216,71.952361
28.598267,5.795935,-80.866277,72.120179
28.608480,6.280164,-80.790087,72.707418
28.618721,6.658946,-80.893291,73.160103
28.628846,6.777601,-81.069674,73.151592
28.638910,6.303840,-81.186504,72.411207
28.648974,5.919900,-81.330361,71.713476
28.659239,5.411743,-81.240811,71.049971
28.669150,5.066520,-80.953451,70.636553
28.679364,5.006027,-80.660661,70.705743
28.689603,5.238289,-80.472216,71.180482
28.699867,5.763920,-80.379169,71.914433
28.710081,6.131527,-80.385705,72.477111
28.720320,6.045135,-80.436016,72.429211
28.730584,5.596656,-80.503342,71.923852
28.740823,5.407305,-80.500855,71.563737
28.750907,5.524530,-80.574854,71.645590
28.760938,5.613951,-80.704258,71.674188
28.771003,5.221103,-80.870341,71.154220
28.781066,4.439061,-80.963601,70.197529
28.791131,3.637636,-80.957904,69.225005
28.801370,2.893283,-80.865417,68.439527
28.811609,2.814335,-80.747596,68.452518
28.821874,3.639259,-80.692155,69.379368
28.832088,4.753868,-80.715405,70.546661
28.842327,5.353705,-80.832816,71.184518
28.862831,4.230068,-80.927230,69.724238
28.872905,3.931527,-80.928316,69.177611
28.882966,3.864966,-80.892970,69.058158
28.893131,4.203849,-80.855718,69.441693
28.903370,4.606433,-80.770921,69.996557
28.913609,4.494330,-80.719073,70.081941
28.934137,4.132518,-80.548592,69.892902
28.944351,4.267280,-80.711724,70.000833
28.954590,5.047134,-80.945706,70.689125
28.964750,5.017482,-81.070821,70.551319
28.974802,4.878801,-81.196538,70.184497
28.994930,3.827294,-81.137381,68.995695
29.004994,3.542756,-81.122717,68.628716
29.015183,3.188935,-81.220805,68.163492
29.025246,2.952746,-81.156444,67.863469
29.035309,3.337250,-80.925345,68.272720
29.045523,4.009236,-80.894049,69.030147
29.066026,5.198773,-81.145297,70.150366
29.076265,5.432399,-81.102957,70.298042
29.086529,5.078506,-81.063103,69.888620
29.096729,4.642077,-80.953998,69.400227
29.106944,4.409323,-81.018406,69.141916
29.117158,4.767448,-80.970848,69.510214
29.137334,5.861521,-80.899165,70.741089
29.147573,5.867244,-80.859051,70.824492
29.157837,5.538854,-80.912736,70.486739
29.168051,5.295370,-80.884193,70.151500
29.178290,4.951191,-80.886911,69.822531
29.188529,4.658976,-81.109541,69.427077
29.198793,4.760665,-81.201988,69.308641
29.209032,4.972230,-81.326195,69.379982
29.219044,5.389660,-81.209583,69.752071
29.229158,5.422446,-81.157223,69.810988
29.239372,5.361141,-81.185589,69.747132
29.249611,5.564044,-81.184769,69.930530
29.270139,5.416294,-81.021056,69.802430
29.280353,5.510806,-80.964386,69.899248
29.290592,5.873342,-81.073061,70.238599
29.300693,6.156152,-81.122013,70.454235
29.310743,6.303973,-81.119356,70.574152
29.320982,6.532221,-81.073020,70.750815
29.331246,6.463078,-81.081695,70.702935
29.341512,6.261284,-81.018345,70.486514
29.351726,6.335562,-80.941280,70.600278
29.361939,6.251610,-80.900544,70.591357
29.372178,6.282692,-80.979317,70.601261
29.382417,6.475291,-81.053124,70.695388
29.402568,6.922025,-80.922640,71.219803
29.412807,7.091814,-81.089720,71.398652
29.423021,6.966381,-81.435075,71.120649
29.433260,6.615673,-81.767391,70.360593
29.443524,6.495458,-81.714874,69.979448
29.453738,6.442282,-81.429064,69.779863
29.474241,7.177275,-80.927210,70.892979
29.484480,7.512603,-80.835132,71.487977
29.494493,8.025278,-80.817612,72.100153
29.504606,8.214917,-80.828315,72.374242
29.514820,8.286835,-80.918679,72.354024
29.525084,8.407283,-80.870191,72.391372
29.545538,8.313022,-80.932278,72.236661
29.555777,8.131610,-80.869330,72.058523
29.565974,8.004164,-80.934190,71.931393
29.576136,8.269875,-80.903140,72.236579
29.586200,8.099751,-80.929054,72.046174
29.606328,8.249061,-80.986072,72.164849
29.616542,8.716572,-81.020749,72.566389
29.626555,9.683117,-80.882772,73.532580
29.636668,9.508918,-80.829900,73.529992
29.646907,8.970876,-80.862575,72.903506
29.667385,8.281431,-80.843950,72.094750
29.677650,8.965699,-80.693439,72.889081
29.687865,10.196908,-80.663503,74.313612
29.698071,10.856769,-80.766604,75.181948
29.708303,10.929658,-80.881133,75.258952
29.718467,10.430872,-80.913775,74.625233
29.728429,9.685607,-80.942618,73.844679
29.738693,9.431886,-81.049702,73.534588
29.759196,9.258142,-81.287557,73.150882
29.769410,9.434714,-81.268009,73.357707
29.779649,9.252290,-81.233796,73.205032
29.789888,9.418274,-81.257176,73.303776
29.800152,9.775892,-81.326605,73.602836
29.810128,9.959416,-81.348619,73.718539
29.820192,10.114141,-81.253583,73.758714
29.830381,9.784624,-81.222465,73.458193
29.840620,9.432120,-81.135988,73.136539
29.850859,9.358903,-81.057010,73.081597
29.861123,9.481514,-81.087999,73.311234
29.881602,10.847452,-81.163418,74.616989
29.891841,10.615866,-81.102650,74.411776
29.901969,10.145287,-80.955254,74.047474
29.912102,9.918865,-80.894199,73.938335
29.922342,9.882532,-81.154245,73.872171
29.932606,9.889021,-81.368556,73.706347
29.953085,8.609354,-81.489962,72.117830
29.963299,8.249643,-81.416838,71.745782
29.973538,8.405933,-81.433832,71.883206
29.983777,9.162622,-81.316325,72.670167
29.993990,9.856062,-81.224589,73.489215
30.024380,9.748098,-81.533225,73.066912
30.034619,9.220198,-81.321393,72.537640
30.044884,9.173707,-81.127034,72.555385
30.055097,9.711939,-81.104590,73.245617
30.065336,10.380212,-81.150734,73.986904
30.085635,10.102138,-80.950999,73.865593
30.095849,10.103638,-80.960056,73.968982
30.106087,9.909340,-81.173322,73.702618
30.116200,10.034037,-81.292386,73.689265
30.126213,9.836480,-81.293943,73.452954
30.146691,9.468299,-81.356910,73.062165
30.156957,9.418001,-81.394326,72.973454
30.167145,9.067016,-81.339343,72.650134
30.177384,8.936845,-81.228913,72.546205
30.187624,8.844911,-81.257893,72.537456
30.197888,8.610733,-81.402823,72.287102
30.218367,8.206246,-81.575545,71.589071
30.228606,8.139165,-81.760622,71.367868
30.238845,8.047421,-81.653197,71.193295
30.249094,8.087968,-81.547479,71.202673
30.259241,8.633165,-81.437691,71.894441
30.279595,8.589952,-81.533553,71.961910
30.289834,8.278450,-81.593699,71.555691
30.300099,7.629039,-81.532713,70.730475
30.310313,7.409657,-81.385044,70.421190
30.320527,7.347372,-81.126549,70.566550
30.330766,7.334454,-81.061033,70.663744
30.341005,7.634385,-81.008680,71.031795
30.351269,7.765523,-80.946614,71.319292
30.361181,7.930326,-81.046212,71.502156
30.371395,7.645663,-81.149512,71.127589
30.381609,6.937301,-81.298430,70.248905
30.391848,6.261549,-81.296265,69.443257
30.402112,5.766016,-81.112478,68.905004
30.422590,6.019964,-81.185056,69.194509
30.432829,6.194650,-81.095232,69.349329
30.443068,6.101593,-80.955821,69.418955
30.453307,6.160507,-80.867999,69.608322
30.463470,6.174357,-81.116788,69.573502
30.473432,6.570562,-81.190247,69.853369
30.493936,6.252708,-81.178772,69.465469
30.504200,5.453678,-81.276519,68.583637
30.514414,4.477254,-81.258385,67.510655
30.524604,3.763307,-81.120244,66.761698
30.534749,4.039884,-80.965930,67.080483
30.554877,5.708055,-81.027094,69.052010
30.565116,5.765465,-80.982951,69.195246
30.575355,5.389429,-80.932694,68.807899
30.585594,4.984176,-80.909834,68.400028
30.595758,4.497038,-80.961729,67.846653
30.605720,4.184736,-81.065125,67.431698
30.626198,3.541136,-81.275727,66.575582
30.636437,3.198574,-81.381397,66.135923
30.646661,3.193861,-81.343195,66.122317
30.656777,3.148720,-81.408424,66.074813
30.666891,3.517341,-81.507700,66.337625
30.677105,3.288797,-81.585408,66.072204
30.697281,1.515296,-81.577990,63.915278
30.707520,1.065562,-81.298205,63.428115
30.717784,1.430945,-81.132061,63.951594
30.727998,2.562079,-81.036253,65.215076
30.738237,3.288214,-81.148651,66.108534
30.748476,3.328597,-81.259375,66.147151
30.758740,2.803789,-81.197391,65.523569
30.768979,2.130718,-81.137607,64.735194
30.779244,1.647489,-81.260816,64.195664
30.789458,1.237022,-81.283930,63.693379
30.799672,0.686909,-81.335484,63.070322
30.809911,0.681602,-81.325881,63.034607
30.830385,1.069996,-81.281471,63.314201
30.840448,1.137655,-81.071306,63.529857
30.850637,1.555178,-80.999767,64.062468
30.860700,1.928380,-81.058861,64.483515
30.870763,0.990220,-81.263514,63.510480
30.880977,0.132424,-81.308689,62.293388
30.891241,-0.698481,-81.329412,61.124271
30.901480,-1.295833,-81.322555,60.355267
30.911744,-1.077977,-81.133263,60.583696
30.921958,-0.029665,-80.821888,61.775653
30.932203,0.888149,-80.684027,63.038691
30.942348,1.388900,-80.508061,63.849824
30.962677,0.959704,-80.634099,63.606342
30.972916,0.487017,-80.698193,63.090007
30.983181,0.149676,-80.796323,62.638388
30.993395,0.425936,-80.945596,62.773591
31.003634,0.618258,-81.200649,62.891166
31.013873,-0.294121,-81.431291,61.848142
31.034184,-1.969202,-81.305431,59.737483
31.044248,-2.359295,-81.259847,59.371324
31.054437,-1.691160,-81.094460,60.090427
31.064677,-1.117967,-80.998025,60.815192
31.074890,-0.710399,-80.932995,61.384932
31.085155,-0.218522,-80.958949,61.902216
31.105634,-0.175938,-81.185882,61.753134
31.115899,-0.082128,-81.156752,61.697167
31.126004,0.199041,-81.142217,61.986357
31.136159,0.296099,-81.151048,62.075710
31.146398,-0.175813,-81.144082,61.630511
31.156663,-0.398756,-81.167181,61.350958
31.177142,-0.622124,-81.270891,60.997325
31.187381,-0.487808,-81.355660,61.051728
31.197620,-0.813412,-81.383767,60.687330
31.207859,-0.780534,-81.417071,60.671758
31.218072,-0.578496,-81.482395,60.757688
31.227984,-0.704978,-81.588932,60.595362
31.238249,-0.907751,-81.719095,60.185660
31.248488,-1.311497,-81.711056,59.571175
31.258727,-1.304537,-81.624592,59.527530
31.268990,-1.041115,-81.510801,59.783239
31.279204,-0.702114,-81.346009,60.143934
31.289443,-0.316745,-81.272913,60.624493
31.309947,0.344744,-81.270010,61.335440
31.319909,0.288033,-81.255646,61.255056
31.330072,0.151315,-81.188826,61.077293
31.340286,0.188453,-81.111263,61.089485
31.350525,0.532581,-81.178308,61.424567
31.371003,-0.209119,-81.351822,60.499213
31.381268,-0.686359,-81.283814,59.756089
31.391424,-0.821846,-81.172051,59.584788
31.401527,-0.776627,-81.105389,59.672487
31.411592,-0.377382,-80.932564,60.093234
31.421656,0.179343,-80.879712,60.773930
31.441784,1.045459,-80.826649,61.732862
31.451998,1.030321,-80.917149,61.713744
31.462011,0.995273,-80.928746,61.582099
31.472124,1.310540,-80.842037,61.776725
31.482338,1.628510,-80.898127,62.098625
31.492602,1.389600,-80.896576,61.885769
31.502842,1.095985,-80.902272,61.490854
31.513081,0.983526,-80.812005,61.266483
31.523295,0.834677,-80.764241,61.146326
31.533534,0.829565,-80.767410,61.194042
31.543773,1.168790,-80.739844,61.472420
31.563899,1.353698,-80.772970,61.683589
31.574163,1.511783,-80.716061,61.767832
31.584377,1.382547,-80.780681,61.687106
31.594616,1.310444,-80.857849,61.532389
31.604880,1.252435,-80.831293,61.354742
31.615094,1.484982,-80.794998,61.602678
31.625333,1.835189,-80.823432,61.952486
31.645584,1.779324,-81.166915,61.686915
31.655798,1.803459,-81.157442,61.553043
31.666037,1.911646,-80.988032,61.629910
31.676276,2.063840,-80.768394,61.922891
31.686490,2.289726,-80.657253,62.305061
31.706666,2.345275,-80.889111,62.403573
31.716905,2.324364,-80.972760,62.266511
31.727118,2.540530,-81.101810,62.396558
31.737351,2.745154,-81.101939,62.506394
31.747484,2.655392,-81.189093,62.399905
31.757548,2.316364,-81.238946,62.100626
31.767613,2.024543,-81.310021,61.666465
31.777677,1.655832,-81.434843,61.149509
31.787891,1.834700,-81.573120,61.198707
31.798130,2.172831,-81.613206,61.421453
31.808243,2.316315,-81.616929,61.561335
31.818255,2.610842,-81.558920,61.811955
31.828469,3.137626,-81.426319,62.348870
31.838733,3.962137,-81.373378,63.294434
31.848972,4.061183,-81.306271,63.456965
31.859212,3.439032,-81.378275,62.812291
31.869444,2.904768,-81.374334,62.096883
31.879577,2.913966,-81.322213,62.018760
31.889666,3.548122,-81.323866,62.687927
31.899930,4.696742,-81.384723,63.847317
31.910169,5.001936,-81.519086,64.133659
31.920435,4.886312,-81.536449,63.916842
31.930649,4.361054,-81.434385,63.287522
31.940863,3.841461,-81.236890,62.734564
31.951127,3.872315,-81.155843,62.741230
31.961342,4.556949,-81.171027,63.375952
31.981845,5.275417,-81.292973,64.063165
31.992084,5.140484,-81.209132,63.776208
32.002147,5.488732,-81.084010,64.056014
32.012209,6.130849,-80.861886,64.806959
32.022448,6.788301,-80.656959,65.646649
32.032688,6.918673,-80.605685,65.994490
32.042952,6.631597,-80.570680,65.765795
32.053166,6.550792,-80.549404,65.675752
32.063248,6.764269,-80.490890,65.846678
32.073412,6.957519,-80.514277,66.112700
32.083651,7.325396,-80.703118,66.391945
32.093916,7.383433,-80.785866,66.316629
32.114395,7.124516,-80.821635,65.953966
32.124609,6.903648,-80.816970,65.620701
32.134848,6.895879,-80.910093,65.569563
32.145087,7.272059,-80.865670,65.929405
32.155250,7.902527,-80.799116,66.590895
32.165212,8.357674,-80.820631,67.102934
32.185690,8.832427,-80.675025,67.585186
32.195929,8.710918,-80.543039,67.577127
32.206193,8.501564,-80.434534,67.441664
32.216407,8.565759,-80.510964,67.533741
32.226646,8.918536,-80.701936,67.827139
32.236882,9.134862,-80.901494,68.002504
32.257159,9.124241,-81.255892,67.644288
32.267398,8.759637,-81.360824,67.131190
32.277461,8.695137,-81.263870,67.018431
32.287524,9.018081,-81.217137,67.337332
32.297738,9.149187,-81.277441,67.513708
32.308002,9.324604,-81.439337,67.649697
32.318242,9.273664,-81.412126,67.449607
32.328456,9.209586,-81.410118,67.327476
32.338709,9.919659,-81.302064,68.050548
32.348820,10.674296,-81.344691,68.805645
32.358884,11.425820,-81.395446,69.566563
32.368948,11.722555,-81.367238,69.843083
32.379213,11.170835,-81.307849,69.276430
32.389125,10.373842,-81.265488,68.447252
32.399338,10.007768,-81.243078,68.074986
32.409577,10.008934,-81.296443,68.035111
32.419816,11.003851,-81.285009,68.998134
32.430081,11.677839,-81.218210,69.717032
32.450559,12.208176,-81.088750,70.305084
32.460744,12.141781,-81.017511,70.259950
32.470849,12.057371,-81.002478,70.218962
32.481012,12.234997,-81.059626,70.324768
32.491251,12.311763,-81.046915,70.315138
32.501491,12.779115,-80.938630,70.825845
32.522019,13.322136,-80.807688,71.520734
32.532233,13.665854,-80.839209,71.859321
32.542447,13.625433,-80.804649,71.818073
32.552686,13.538209,-80.731996,71.745277
32.562849,13.188700,-80.596669,71.477779
32.572811,13.100647,-80.610207,71.401602
32.593314,13.283763,-80.560101,71.599432
32.603553,13.688075,-80.589252,72.026093
32.613792,14.238644,-80.660743,72.571040
32.624057,14.244550,-80.664678,72.598463
32.634264,14.306812,-80.633805,72.636746
32.654720,13.934514,-80.825426,72.242084
32.664632,13.858119,-80.933664,71.967962
32.674846,13.796157,-80.849721,71.809850
32.685060,13.972967,-80.830672,72.116108
32.695299,14.071606,-80.772649,72.294868
32.715777,14.609983,-80.834251,72.893575
32.726042,14.357771,-80.776973,72.689025
32.736246,14.069262,-80.856941,72.366100
32.746481,14.128712,-80.982234,72.346463
32.756746,14.170483,-81.186641,72.267411
32.766936,14.120289,-81.272264,72.111457
32.777175,14.206951,-81.183963,72.083665
32.797653,14.479248,-81.095273,72.479761
32.807918,14.055195,-80.962078,72.090140
32.818048,13.885926,-80.877062,72.002843
32.828203,13.909251,-80.766304,72.101294
32.838367,14.249788,-80.797388,72.486632
32.848329,14.575031,-80.858532,72.823894
32.868832,14.388955,-80.918897,72.541909
32.879096,14.445563,-80.977787,72.452516
32.889310,14.217704,-81.021056,72.191049
32.899524,13.941641,-80.856988,71.891948
32.909779,13.696869,-80.724517,71.735189
32.919964,13.441902,-80.721675,71.611658
32.930228,13.469940,-80.830071,71.614827
32.940494,13.582939,-80.728540,71.672713
32.950682,14.015792,-80.747063,72.138832
32.960896,14.341978,-80.796323,72.456552
32.971161,14.303951,-80.926581,72.356914
32.981375,14.157509,-80.953041,72.058434
33.001879,13.307481,-80.753668,71.135928
33.012144,13.643890,-80.755560,71.540214
33.022358,13.914711,-80.746339,71.934296
33.032597,14.133223,-80.634515,72.239557
33.042811,14.119119,-80.539733,72.300489
33.063314,14.399186,-80.586267,72.635353
33.073439,14.319399,-80.590338,72.549347
33.083658,14.199173,-80.702168,72.390286
33.093923,13.762330,-80.807859,71.799659
33.104112,13.588646,-80.938937,71.472226
33.114351,13.691928,-81.032135,71.437331
33.134829,13.982284,-80.887833,71.757127
33.145094,13.815457,-80.842857,71.619642
33.155204,13.617673,-80.806363,71.422107
33.165380,13.521381,-80.697012,71.326942
33.175619,13.785020,-80.660238,71.644149
33.185833,13.906679,-80.679069,71.802104
33.206009,14.159775,-80.685189,72.019318
33.216248,13.966212,-80.741264,71.790821
33.226461,13.606425,-80.634181,71.312755
33.236700,13.474549,-80.722099,71.242876
33.246949,13.407459,-80.664828,71.130355
33.267180,13.038776,-80.662683,70.857735
33.277419,13.189333,-80.625663,71.007616
33.287658,13.359339,-80.723117,71.142240
33.297923,13.388188,-80.757841,71.149159
33.308137,13.522230,-80.778489,71.188746
33.318351,13.555681,-80.857671,71.174055
33.328590,13.545022,-80.830972,71.113177
33.338854,13.443347,-80.774227,71.002883
33.348951,13.775131,-80.721293,71.358722
33.359016,14.019703,-80.697456,71.710457
33.369180,14.035345,-80.631121,71.763964
33.379419,14.100472,-80.492270,71.880528
33.399923,14.322114,-80.341637,72.260301
33.409834,14.274003,-80.385664,72.269747
33.420048,14.450974,-80.499988,72.347754
33.430287,14.083291,-80.443543,71.895971
33.440551,13.675027,-80.437622,71.490825
33.450765,13.499558,-80.344369,71.288727
33.471268,14.008691,-80.448133,71.897672
33.481180,14.192125,-80.483780,72.042042
33.491394,14.235325,-80.625206,71.985290
33.501608,14.187649,-80.686077,71.810259
33.511873,14.018539,-80.594641,71.607492
33.522087,13.968243,-80.538469,71.516104
33.542590,14.172054,-80.381867,71.884811
33.552829,14.371664,-80.306509,72.116921
33.563094,14.342462,-80.358651,72.105481
33.573309,14.373530,-80.414092,72.083235
33.583573,14.525876,-80.315190,72.177778
33.593763,14.515771,-80.225128,72.254106
33.614266,14.341396,-80.097697,72.272479
33.624447,14.450484,-80.254258,72.369987
33.634649,14.238551,-80.348788,72.042096
33.644888,13.808885,-80.419918,71.512825
33.655051,13.542254,-80.348399,71.156037
33.665014,13.493828,-80.263301,71.176944
33.685491,14.207726,-80.254723,72.074840
33.705946,14.266557,-80.242504,72.105617
33.716185,14.057139,-80.179113,71.970858
33.726424,14.314671,-80.238214,72.243259
33.736688,14.302302,-80.278738,72.224565
33.757167,14.324305,-80.242080,72.180640
33.767406,13.992267,-80.209029,71.880023
33.777645,13.472674,-80.144176,71.390292
33.787898,13.035223,-80.044558,71.031925
33.798068,12.995066,-79.979521,71.138148
33.808132,13.662507,-80.242565,71.737340
33.818396,14.106277,-80.456883,72.081425
33.828635,13.850440,-80.525014,71.664585
33.838648,13.054106,-80.288068,70.737018
33.848761,12.629886,-80.168444,70.393842
33.858975,12.511097,-80.036266,70.536006
33.869214,12.775849,-80.062610,70.924158
33.879478,13.579145,-80.140604,71.761403
33.889692,13.753921,-80.186161,71.982715
33.899928,13.341672,-80.264394,71.539640
33.910032,12.899406,-80.347381,70.943870
33.920096,12.339911,-80.357982,70.303308
33.930186,12.138488,-80.313428,70.149376
33.940450,11.924599,-80.297910,70.041008
33.950336,12.076467,-80.407507,70.218894
33.960575,11.775450,-80.466342,69.867747
33.970814,11.151039,-80.528087,69.175534
33.981053,10.858198,-80.470195,68.793809
33.991292,11.002463,-80.535273,68.912852
34.001557,11.601794,-80.566992,69.527863
34.021980,11.265804,-80.722502,69.043418
34.032061,10.748835,-80.633867,68.390315
34.042125,10.357143,-80.578002,67.948300
34.052264,10.316311,-80.441836,67.969760
34.062503,10.706122,-80.472654,68.448481
34.082654,10.556448,-80.417042,68.438338
34.092893,9.859516,-80.288416,67.758714
34.103107,9.585840,-80.205634,67.513702
34.113346,9.481855,-80.208004,67.420476
34.123610,9.867990,-80.261908,67.859862
34.133819,10.021663,-80.279346,68.044114
34.154290,9.590908,-80.256273,67.715226
34.164529,9.248705,-80.250871,67.406338
34.174768,9.161054,-80.239136,67.405088
34.195246,9.440387,-80.398232,67.748892
34.205485,9.934506,-80.668236,68.142263
34.225797,9.527495,-81.084802,67.455010
34.236011,8.568512,-80.995470,66.278817
34.246250,7.971817,-80.856298,65.644743
34.256515,8.085045,-80.895756,65.741356
34.266729,9.003809,-81.352457,66.423296
34.276969,8.644135,-81.879140,65.631978
34.297472,11.719981,-82.616397,67.675092
34.307711,14.521862,-82.187038,69.977030
34.317773,17.406167,-81.234377,73.112879
34.327836,16.659892,-80.335797,73.118999
34.338050,13.970593,-79.965362,71.408986
34.348289,12.318202,-79.852233,69.949914
34.358553,11.330688,-79.499065,69.277195
34.368817,10.341415,-78.952738,68.796302
34.379031,10.748057,-78.670235,69.409940
34.389270,11.452060,-78.887893,70.283104
34.399439,12.196686,-79.542477,70.975760
34.409494,11.717945,-80.091345,70.194148
34.429998,7.422798,-80.307343,65.079969
34.440263,5.779016,-80.322444,63.305321
34.450477,5.575529,-80.407938,63.064154
34.460691,6.759875,-80.554063,64.138277
34.470930,9.365229,-80.724640,66.662100
34.491433,10.866394,-80.418292,68.240010
34.501698,9.364721,-80.544125,66.674073
34.511912,7.014772,-80.746742,64.039860
34.522126,5.467884,-80.915175,61.989164
34.532365,5.214775,-80.852474,61.642020
34.542629,7.431528,-80.837488,63.808734
34.552843,9.316859,-80.638313,66.137705
34.562949,10.370746,-80.472428,67.635409
34.573188,9.898161,-80.450374,67.603238
34.583427,8.139849,-80.659207,65.860297
34.593490,7.024292,-80.761796,64.338674
34.603552,6.104066,-80.923965,63.244143
34.613766,5.677947,-81.185076,62.727481
34.634270,3.503637,-81.899255,60.019591
34.644534,2.376875,-81.925688,58.718563
34.654724,2.444556,-81.895573,58.634162
34.664849,3.206198,-81.876818,59.302667
34.674963,4.099247,-81.862092,60.245445
34.695467,3.497746,-82.017608,59.555206
34.705732,2.498422,-82.123886,58.343790
34.715946,2.110011,-82.118654,57.804820
34.726185,3.451946,-82.131017,59.067517
34.736424,5.277821,-82.095500,60.938026
34.746634,7.148187,-81.944655,63.056416
34.766750,6.943800,-81.675361,63.196476
34.776989,6.139929,-81.498316,62.523422
34.787254,5.089064,-81.519455,61.558460
34.797443,4.789011,-81.473638,61.295566
34.807708,4.824803,-81.454015,61.336991
34.817897,5.443490,-81.263241,62.079323
34.828136,6.265847,-81.134458,63.075281
34.838400,7.131151,-81.135872,64.037142
34.848510,7.806006,-81.371739,64.591309
34.858586,7.452699,-81.589219,63.959298
34.868650,6.526452,-81.561126,62.781637
34.878714,5.343372,-81.257217,61.545127
34.888779,4.746804,-80.919826,61.159529
34.899043,4.959947,-80.808501,61.572181
34.908954,5.906685,-80.875874,62.624010
34.919168,7.127467,-80.865068,63.863485
34.929382,8.072659,-80.880313,64.853848
34.939621,8.445689,-80.896508,65.166773
34.949860,7.762613,-81.074694,64.412195
34.970388,4.813646,-81.175699,60.938039
34.980574,3.598047,-81.103442,59.532175
34.990679,3.172194,-80.954735,59.045462
35.000743,3.291051,-80.871243,59.220513
35.010857,3.992762,-80.736135,60.132849
35.031360,5.697892,-80.612631,62.219075
35.041272,6.372120,-80.543995,63.040795
35.051486,6.681654,-80.433407,63.493049
35.061700,6.377503,-80.423360,63.310383
35.071965,5.116709,-80.649030,61.982970
35.082154,3.805429,-80.847986,60.390525
35.102657,1.378662,-81.106666,57.371164
35.112896,1.099637,-80.973108,57.032213
35.123161,1.454426,-80.821273,57.558817
35.133375,1.695535,-80.767520,58.012341
35.143614,1.692016,-80.724872,58.166069
35.153854,1.349391,-80.781897,57.830597
