time,seconds_elapsed,z,y,x
1788093356146187300,0.155187255859375,0.6592226624488831,11.431710243225098,-0.7381857633590698
1788093356156250400,0.16525048828125,1.6354942321777344,8.760123252868652,-0.275174617767334
1788093356166313500,0.1753134765625,3.8081772327423096,8.944371223449707,-1.3914263248443604
1788093356176376600,0.18537646484375,1.6630117893218994,9.637093544006348,-1.3770694732666016
1788093356186439700,0.195439697265625,2.306680917739868,9.54496955871582,-0.605384111404419
1788093356196502800,0.205502685546875,3.2626137733459473,10.16590690612793,-0.7034898400306702
1788093356206566000,0.21556591796875,-0.6675975322723389,9.029315948486328,-1.098305583000183
1788093356216629000,0.22562890625,1.3770694732666016,11.264212608337402,-0.28594231605529785
1788093356226692000,0.235692138671875,1.7742780447006226,8.250452041625977,0.3756731450557709
1788093356236755200,0.245755126953125,4.36091947555542,9.432506561279297,-0.16749759018421173
1788093356246818300,0.255818359375,2.043470621109009,8.803194046020508,-0.40319061279296875
1788093356256881400,0.26588134765625,2.812762975692749,10.512866020202637,-0.48813581466674805
1788093356266944800,0.27594482421875,1.5014961957931519,9.2255277633667,-0.4989035129547119
1788093356277008000,0.2860078125,1.810170292854309,10.217352867126465,0.02632104977965355
1788093356287071000,0.296071044921875,0.004785645287483931,9.528220176696777,-0.6807580590248108
1788093356297134000,0.306134033203125,2.2671995162963867,9.839286804199219,-0.607776939868927
1788093356307197200,0.316197265625,3.7663028240203857,9.159725189208984,-0.14715859293937683
1788093356317260300,0.32626025390625,2.609373092651367,8.623732566833496,-0.21415762603282928
1788093356327323400,0.336323486328125,1.939382791519165,10.13599681854248,-0.8733802437782288
1788093356337386500,0.346386474609375,1.7742780447006226,9.573683738708496,-1.01814603805542
1788093356347449600,0.35644970703125,1.903490424156189,10.204192161560059,-0.6436693072319031
1788093356357512700,0.3665126953125,0.3278166949748993,9.469595909118652,-0.27038896083831787
1788093356367575800,0.376575927734375,1.5074782371520996,10.875378608703613,-0.8315058946609497
1788093356377639000,0.386638916015625,1.2681959867477417,8.683553695678711,-0.39481574296951294
1788093356387702300,0.396702392578125,4.941178798675537,9.198010444641113,-0.8039883971214294
1788093356397765400,0.406765380859375,2.616551637649536,8.638090133666992,0.607776939868927
1788093356407828500,0.416828369140625,2.3030917644500732,10.16710376739502,-0.2715853750705719
1788093356417891300,0.426891357421875,0.849452018737793,10.082158088684082,0.36251261830329895
