time,seconds_elapsed,z,y,x
1788093356104814800,0.11381494140625,-0.07246383279561996,0.06604975461959839,0.007864884100854397
1788093356124941000,0.133941162109375,-0.14393500983715057,0.07765618711709976,-0.10545053333044052
1788093356135004000,0.14400390625,-0.13996438682079315,0.0449749194085598,0.23449571430683136
1788093356145067300,0.1540673828125,-0.17417281866073608,0.10819942504167557,0.10743584483861923
1788093356155130400,0.16413037109375,-0.09262236952781677,0.09353867173194885,-0.2407570779323578
1788093356165193500,0.174193359375,-0.1527925580739975,0.08926261961460114,-0.02084576152265072
1788093356175256600,0.184256591796875,-0.1014799103140831,-0.150196373462677,0.055512335151433945
1788093356185319700,0.194319580078125,-0.022067490965127945,0.0034361144062131643,-0.046807512640953064
1788093356195382800,0.2043828125,-0.015042545273900032,-0.0527634471654892,0.014278964139521122
1788093356205446000,0.21444580078125,0.009086613543331623,-0.06772962957620621,0.2164752036333084
1788093356215509000,0.224509033203125,0.07903063297271729,0.014126247726380825,-0.061162836849689484
1788093356225572000,0.234572021484375,0.06375901401042938,0.024205517023801804,-0.21479532122612
1788093356235635200,0.24463525390625,-0.021151192486286163,0.0709366723895073,-0.04802924394607544
1788093356245698300,0.2546982421875,-0.029703300446271896,-0.07444914430379868,0.0628427118062973
1788093356255761400,0.264761474609375,-0.03550651669502258,0.015042545273900032,0.02588539570569992
1788093356265824800,0.27482470703125,-0.00038179047987796366,-0.043600473552942276,0.053985174745321274
1788093356275887900,0.284887939453125,-0.0009926552884280682,0.02756527252495289,0.0732274129986763
1788093356285951000,0.294950927734375,-0.03428478538990021,-0.020998476073145866,0.03321577236056328
1788093356296014000,0.30501416015625,0.01000291109085083,0.06727148592472076,-0.1115591824054718
1788093356306077200,0.3150771484375,0.04176788032054901,0.038560837507247925,-0.13629920780658722
1788093356316140300,0.325140380859375,0.00847574882209301,0.046196650713682175,0.09827287495136261
1788093356326203400,0.335203369140625,-0.006185005884617567,-0.020387612283229828,0.07964149862527847
1788093356336266500,0.3452666015625,0.024052800610661507,-0.009392046369612217,0.07078395783901215
