frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.029899999999997817,0.0803194888178763,-0.5075612353567479,0.5206389776357179,17.451262018113205,78.36332444584906,606.2137830188678,7.689911320754744,7.654603773584929
1,0.0632666666666637,0.0676180333688742,0.3349378771743657,0.5781895633654064,17.44848213408805,78.35521804566038,602.943220125786,8.27980880503149,8.196025157232743
2,0.09663333333332957,-0.0357614483491654,0.7225985090520205,0.1461696840613213,17.44658715027778,78.35084800944445,599.708297222222,7.20528541666647,7.262263888888715
3,0.12999999999999545,-0.1842385516506922,0.8385516506922258,-0.6579339723109692,17.431935,78.3710584,564.195,8.486,8.56
4,0.16336666666666133,-0.2059708910184718,0.3786226482070109,-0.7618246361364707,17.441554866666667,78.35797019666667,587.8981666666696,8.527066666666672,8.592083333333337
5,0.1967333333333272,0.003663471778431,-0.0038338658129021,0.153723819666875,17.446587857083333,78.35084450722223,599.7107777777773,7.211722222221735,7.194986111110595
6,0.2300999999999931,0.1638338658147269,-0.5052609158672463,0.7313738019170211,17.45117463545454,78.36361077090909,605.9411545454426,7.854863636363818,7.657636363636601
7,0.26346666666665897,0.1270571529996682,-0.2958182463617202,0.5958537451189877,17.44015556682926,78.35987557170732,584.4638780487627,8.563591869918637,8.52287804878046
8,0.29683333333332484,0.1578984735532899,-0.1773872914448199,0.8701810436627126,17.446588604861113,78.35084107847221,599.7380381944464,7.287854166668441,7.202638888890682
9,0.3301999999999907,-0.0014483493077328,-0.582321618743258,0.2396592119277171,17.45118132090911,78.36361031909091,605.9047090909506,7.582481818180898,7.855909090908449
10,0.3635666666666566,-0.0790273340431694,-0.2684487042952368,-0.1842669506559347,17.437725772999993,78.36318229322222,578.494386666649,8.525506666666644,8.54626666666661
11,0.3969333333333225,0.0688675896343829,0.0725239616612767,0.1971246006391244,17.441620315555564,78.3578624511111,591.1411777777889,8.484688888888966,8.523555555555662
12,0.43029999999998836,0.0035569755055125,0.2875612353578589,0.2009158679439981,17.445689749090914,78.35143308181817,596.1990181818361,4.381781818179508,4.348181818179483
13,0.46366666666668266,-0.0141995030172733,0.0789492367757854,0.0602768903095873,17.432476287719314,78.37032455087717,565.5621403509199,8.50235087719306,8.51175438596497
14,0.49703333333334854,0.0178274760384744,-0.3502449414290797,0.1972168974093844,17.446589445763887,78.35083437166666,599.7946236111096,7.180801388887477,7.238319444443098
15,0.530399999999986,0.0129073482429308,-0.4588711395104093,0.1286048988294342,17.45119528545454,78.36360931818182,605.9489909090784,7.7082181818184194,7.737000000000231
16,0.5637666666666803,-0.0613418530352744,-0.1963507277251485,-0.1530138445159388,17.436471030454545,78.36929150984848,574.083065909087,8.310334848484919,8.320916666666736
17,0.5971333333333462,-0.0271920482787473,0.3918920837763409,-0.0712673056461519,17.441552994722215,78.35795452083335,591.0453888888763,8.452924999999937,8.488027777777678
18,0.630500000000012,-0.0101171458999813,0.3130990415346117,-0.048455804047158,17.451336259615385,78.36341678269231,606.2684230769214,7.800817307692569,7.707788461538722
19,0.6638666666666779,-0.1229250976215865,0.3284061057863231,-0.386709265175705,17.448497397948717,78.35513402102563,603.026723076921,8.322492307692631,8.227538461538783
20,0.6972333333333438,0.056883209087709,-0.1573233936812535,0.1173872914447955,17.431415917348485,78.37174825666666,565.4846287878796,8.464684090909055,8.459151515151486
21,0.7306000000000097,0.157870074547569,-0.956336528222142,0.6172523961666766,17.45133483307692,78.36339169692307,606.3314307692289,7.831296153846426,7.799461538461848
22,0.7639666666666756,0.0219595314164591,-0.5172097976573239,0.2312886048991619,17.448494944743587,78.3551054702564,603.0743307692302,8.292654487179563,8.325628205128291
23,0.7973333333333414,0.0631877884275311,-0.3609336173221041,0.315406460774371,17.431943555555556,78.37105070404041,564.3871616161631,8.471484848484799,8.51797979797973
24,0.8307000000000073,0.0386155484559163,-0.0771246006368194,0.2442385516509284,17.451333301730767,78.3633666876923,606.4039423076928,7.799109615384542,7.829826923076852
25,0.8640666666666732,0.0237841675541456,0.4625772097979342,0.0189989350372446,17.448492450897433,78.3550768676923,603.1121923076923,8.281001282051266,8.298243589743576
26,0.8974333333333391,-0.0741302804404829,0.458936812214363,-0.5131434149818102,17.438064484358968,78.36272736602565,579.408078205112,8.557214102564116,8.508448717948689
27,0.930800000000005,0.008690095846645,0.5231948881790934,0.0153780617678903,17.445816538461536,78.35123423384616,596.5989538461537,4.354323076922932,4.424307692307552
28,0.9641666666666708,0.1519346822861199,0.2850550230741923,0.4574014909478168,17.446568892628207,78.35083107467949,599.7251538461541,7.120548076923265,7.106474358974541
29,0.9975333333333367,0.117571884984086,-0.7166489172887172,0.2560525381614001,17.440675423963963,78.35917753135135,585.8740018018003,8.538545945945941,8.552594594594595
30,1.0309000000000026,0.1574014909478337,-0.4654526091584031,0.4514376996806044,17.451330513076922,78.36331630980769,606.4489730769229,7.94088269230771,7.882634615384638
31,1.0642666666666685,0.0218104366348804,0.5089243876465369,0.176414625488749,17.448487416410256,78.35501949564103,603.1854564102559,8.307274358974421,8.35105128205136
32,1.097633333333306,-0.0969613063541097,0.1803407880744638,-0.3455023074186867,17.442191834285712,78.35711659333333,589.6417714285675,8.506785714285716,8.555333333333317
33,1.1310000000000002,-0.0247071352502662,0.7096911608093717,-0.2713525026624068,17.4457912,78.3512399,596.521,4.466,4.41
34,1.164366666666666,-0.0210294639686913,0.2944479943207371,-0.2217962371313953,17.446570148104573,78.35082405973856,599.7673803921575,7.084301960784883,7.092418300654177
35,1.197733333333332,0.0635001774937741,-0.4701597444080914,0.0787930422434846,17.448407336326532,78.3547576110204,603.0996802721097,8.29718095238086,8.330190476190378
36,1.2310999999999979,0.1033439829605857,-0.299957401490554,0.6289243876463074,17.429832701960784,78.3738286617647,569.0759196078452,8.414035294117648,8.42009803921569
37,1.2644666666666637,0.1580830670926132,-0.5187788427405452,0.5917784877528081,17.441077922875813,78.35860070392157,590.403762091498,8.42581176470588,8.452810457516332
38,1.2978333333333296,-0.0880812921547635,-0.603212637557497,-0.3229055733048968,17.446598372448978,78.35080453639456,599.9410680272116,7.117510204082243,7.216258503401943
39,1.3311999999999955,-0.0512034078808475,0.1470926517572526,-0.3028753993615489,17.451411104313724,78.36348833137255,606.4620588235288,7.8467725490197,7.941960784313791
40,1.3645666666666614,0.0107064252752623,1.0109478168252148,-0.0593752218665552,17.448508923986928,78.35501843202614,603.3020392156867,8.309326143790784,8.269084967320214
41,1.3979333333333273,-0.114110756123525,0.4386403975858841,-0.4373269435570103,17.44139791891157,78.35816679863945,591.0478544217775,8.532465306122464,8.430244897959192
42,1.4312999999999931,-0.0771246006390655,0.2038338658159217,-0.2761235356768426,17.4457884014,78.3512300216,596.360375999998,4.2029259999984125,4.395139999998461
43,1.464666666666659,0.0763933262335358,-1.0116435924728084,0.2496982605606067,17.446600479333334,78.35079865733333,599.9613066666659,7.086473333332662,7.191266666666015
44,1.498033333333325,0.0282854100105972,-0.9381114660989852,0.0902094426694716,17.44658228446667,78.3508071278,599.8769053333341,7.004517333333935,7.067880000000601
45,1.5313999999999908,-0.0371033013843731,0.0485623003195832,-0.0657294994672542,17.429919075199994,78.37370323760001,569.3040799999902,8.477440000000021,8.5
46,1.5647666666666566,-0.0211785587504093,0.8417252396168997,-0.1848633297834304,17.441411823133333,78.35814916573334,591.1659199999972,8.430726666666672,8.5
47,1.5981333333333225,-0.0871281505147372,0.939439119630848,-0.4981611643592513,17.4410998072,78.35857045373334,590.5861773333357,8.434042666666661,8.493146666666668
