frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.004799999999988813,-0.0134185303514836,0.0702449414288949,0.1183386581474111,17.436061253924056,78.36669791468353,577.2746506329235,9.350696202531108,9.344202531645044
1,0.03816666666668311,-0.0363507277248976,0.4202342918010074,0.0310614128494121,17.442323923839666,78.35801485210969,592.5253291139343,8.670691983121905,8.685316455695759
2,0.07153333333332057,0.0208732694352646,0.454739084131674,0.179581114659024,17.448586593755277,78.34933178953587,607.7760075949451,7.990687763712706,8.026430379746472
3,0.10489999999998645,-0.078785942492018,0.3707987220448257,-0.2638125665602449,17.45216441886076,78.36356759303798,606.5482784810129,3.231521518987442,3.044341772152001
4,0.13826666666668075,0.0267376641815872,-0.0796734114303157,0.1304224352140248,17.45155710329114,78.35620813122362,609.3020843881865,5.215782278481586,5.059012658228431
5,0.1716333333333182,-0.0239474618388714,0.3307845225419328,-0.1234859779907867,17.45094978772152,78.34884866940928,612.0558902953601,7.20004303797573,7.07368354430486
6,0.2050000000000125,-0.0270500532479692,-0.1584664536743925,-0.1584664536735692,17.4359232,78.3668939,576.977,9.372,9.31
7,0.23836666666667838,-0.0031948881789137,0.5469080582153307,0.0240113596033781,17.442346803333333,78.35798521666666,592.5904333333333,8.756666666666666,8.690333333333333
8,0.27173333333331584,0.024991125310861,-0.1711040113618543,0.1846503372391672,17.448770406666664,78.34907653333333,608.2038666666667,8.141333333333334,8.070666666666666
9,0.30510000000001014,0.140660276890239,-0.2014909478164341,0.5870713525023268,17.42546216320513,78.37866878589743,554.7367846153871,8.76790384615381,8.768948717948682
10,0.338466666666676,0.1848775292864325,-0.760809371670127,0.7512105076318996,17.436294052649572,78.36481691367521,579.689917948719,8.402153846153832,8.418170940170926
11,0.3718333333333135,0.1151934682285564,-0.8798012069580026,0.4726304579338451,17.44712594209402,78.35096504145298,604.6430512820507,8.036403846153855,8.06739316239317
12,0.4052000000000078,0.0351011714590034,0.2233865814697367,0.4215974440895129,17.43597329923077,78.36682878589744,577.0912794871825,9.371397435897316,9.346307692307567
13,0.43856666666667365,-0.0765992190273131,0.1363081292154953,-0.3108626198082849,17.442312837564103,78.35803431645299,592.486573931626,8.770369658119575,8.730307692307608
