frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.004033333333381961,-0.1979694710674674,-0.4845864394746436,-0.2058714944970441,17.392469283866664,78.51932267496666,490.7453546666666,3.0372836666667293,2.838066666666762
1,0.03740000000004784,0.0754419595334688,-0.2507774227799528,0.2810223642187129,17.3924691504,78.5193216406,490.740016,3.0809940000000515,2.9048000000000784
2,0.07076666666671372,0.3059424920152233,0.7110188143423266,0.4469222577210218,17.392469016933333,78.51932060623334,490.7346773333333,3.1247043333333737,2.971533333333395
3,0.1041333333333796,0.1098899538529779,-1.1587362442296618,0.0359389421363742,17.392468883466666,78.51931958013333,490.729504,3.162049333333328,3.0353733333333626
4,0.13750000000004547,0.4373801916938137,1.0143769967999785,0.3010649627268276,17.39246875,78.5193186125,490.7255,3.154374999999997,3.0787500000000185
5,0.17086666666671135,0.42839900603475,-0.7922896698598463,0.3987788427404962,17.392468616533332,78.51931764486666,490.721496,3.146700666666665,3.1221266666666745
6,0.20423333333337723,0.675370962016372,-0.2940291089815159,0.5195527156560548,17.3924684873,78.51931666453333,490.7195663333334,3.146392333333337,3.159153333333333
7,0.2376000000000431,0.3413418530361433,1.238935037273672,-0.1192332268365143,17.3924683872,78.5193155968,490.731912,3.196776000000048,3.152479999999994
8,0.270966666666709,0.3380759673410384,-0.0941356052632438,0.0065956691515926,17.392468287099998,78.51931452906666,490.7442576666666,3.2471596666667595,3.145806666666654
9,0.30433333333337487,0.6401135960280522,1.3160809371743474,0.4257011004679151,17.392468174,78.51931347,490.7533966666666,3.2888766666666243,3.1465000000001293
10,0.33770000000004075,0.2680937167199177,-1.5667944621964471,0.1272417465391675,17.3924679738,78.519312469,490.741051,3.272526999999962,3.196550000000117
11,0.3710666666667066,0.1203975860837141,0.7906425275091428,-0.0721050763235288,17.3924677736,78.519311468,490.7287053333333,3.2561773333332997,3.246600000000104
12,0.4044333333333725,0.224536741213979,-0.3774866879627961,0.2038196663108335,17.392467577833333,78.51931047586666,490.71729066666666,3.237344999999936,3.287783333333303
13,0.4378000000000384,0.4213418530357723,0.3617891373768035,0.4859211927597769,17.392467411000002,78.5193095416,490.711952,3.2023099999999447,3.271099999999974
14,0.47116666666670426,0.0846645367416862,0.1356052538318559,-0.3351082712083525,17.392467244166667,78.51930860733334,490.7066133333333,3.167274999999953,3.2544166666666445
15,0.5045333333333701,0.160056798011499,1.8219524316781788,-0.4400283990051698,17.392467077333333,78.51930766400001,490.7027253333333,3.140536000000028,3.235466666666631
16,0.537900000000036,0.4186155484581053,0.4391693290846801,0.4272417465384556,17.3924669105,78.51930666300001,490.708064,3.166562000000021,3.2020999999999726
17,0.5712666666667019,0.0127937522182732,-0.2763081292165835,-0.336755413561986,17.392466743666667,78.51930566200001,490.7134026666667,3.192588000000015,3.1687333333333143
18,0.6046333333333678,-0.1659566915172376,2.237160099399864,0.1992687255922413,17.392466595366667,78.51930464246666,490.714664,3.21944800000001,3.1437066666666755
19,0.6380000000000337,-0.5354632587854388,-1.1663471778547514,0.3122470713594958,17.392466562,78.51930350800001,490.69064,3.251480000000002,3.170400000000002
20,0.6713666666666995,-0.6247000354899469,1.193013844516177,-0.0284132055178902,17.392466528633335,78.51930237353334,490.666616,3.283511999999994,3.1970933333333287
21,0.7047333333333654,-0.4795172168933986,-1.867461838807415,-0.163904863320857,17.392466476333336,78.5193012722,490.6449586666667,3.2994506666666887,3.224259999999992
22,0.7381000000000313,-0.1719275825328959,-1.0494355697602742,0.5071139510161947,17.3924663095,78.5193003713,490.637618,3.21803599999995,3.254290000000019
23,0.7714666666666972,-0.6611572594963351,-0.8183883564073127,-0.1935392261275601,17.392466142666667,78.5192994704,490.63027733333337,3.136621333333212,3.284320000000045
24,0.804833333333363,-0.4960241391553934,0.7408590699306152,0.1771742989002237,17.39246600483333,78.51929855016667,490.624725,3.067628333333343,3.2983999999998224
25,0.8382000000000289,-0.329030883915175,-0.9264323748597576,0.1881150159843436,17.3924660382,78.5192975158,490.62973000000005,3.0719660000000086,3.218319999999842
26,0.8715666666666948,0.1825559105420021,-0.7728718494921532,0.6054668086636292,17.392466071566666,78.51929648143333,490.634735,3.076303666666674,3.1382399999998625
27,0.9049333333333607,-0.2513880014233422,-1.5206247781193456,-0.5879588214440981,17.3924661148,78.51929544706667,490.638852,3.08,3.070493333333338
28,0.9383000000000266,-0.3074121405749849,1.0151437699676966,-0.5656230031947564,17.3924662149,78.5192944127,490.637851,3.08,3.073830000000004
29,0.9716666666666924,-0.0149094781682641,0.7831025914093006,-0.0493432729854454,17.392466315,78.51929337833334,490.63685,3.08,3.07716666666667
30,1.0050333333333583,0.0315796947106967,-1.5698118565862078,0.3688675896344426,17.3924663849,78.51929234900001,490.63152033333336,3.077533666666655,3.08
31,1.0384000000000242,0.0314802981915934,0.2828966986126659,-0.1411288604866207,17.3924662848,78.51929134800001,490.601824,3.0611839999999924,3.08
32,1.07176666666669,-0.1670784522545483,-0.287902023426668,-0.6051260205926288,17.3924661847,78.519290347,490.5721276666667,3.04483433333333,3.08
33,1.105133333333356,0.2945970891002696,0.8309407170902756,0.6833936812154078,17.392466125666665,78.5192892998,490.5429446666667,3.053586666666661,3.077433333333334
34,1.1385000000000218,0.2009584664538581,-0.1017039403577771,0.7148029818987719,17.3924662925,78.5192879985,490.516585,3.200399999999957,3.060750000000005
35,1.1718666666666877,0.0384238551649994,2.208803691870242,-0.5015832445866205,17.39246645933333,78.5192866972,490.4902253333333,3.3472133333332543,3.044066666666676
36,1.2052333333333536,0.1072062477813033,-0.0209442669505599,-0.3819808306711328,17.3924666,78.51928543253334,490.4630806666667,3.4592773333333797,3.0530266666665766
37,1.2386000000000195,0.0202768903052931,0.9170181043617978,-0.1211927582588174,17.3924666,78.5192843648,490.431716,3.38453599999998,3.19984000000004
38,1.2719666666666853,-0.3123393681215146,-0.9331132410281744,-0.3932907348239106,17.3924666,78.51928329706666,490.4003513333333,3.30979466666658,3.346653333333504
39,1.3053333333333512,-0.2313099041475141,-0.4488462903801563,-0.386013489519251,17.392466610666666,78.51928223466666,490.3758133333334,3.250093333333369,3.45826666666653
40,1.338700000000017,-0.070521831736479,0.5728008519629333,-0.2439190628316753,17.392466677399998,78.5192812003,490.38715800000006,3.2694460000000314,3.3848599999998816
41,1.372066666666683,0.2885623003195237,-0.7234930777437087,0.630727724530244,17.392466744133333,78.51928016593332,490.3985026666667,3.2887986666666933,3.3114533333332337
42,1.4054333333333489,0.092381966631195,0.9601916932908844,0.1654881079163279,17.3924668,78.51927912613333,490.4027296666666,3.3003273333333016,3.2532600000000222
43,1.4388000000000147,-0.1014696485632184,0.8074121405759574,-0.215335463260355,17.3924668,78.51927805839999,490.370364,3.2716319999999754,3.273280000000017
44,1.4721666666666806,-0.0504082357124764,-0.1767838125652525,-0.2071352502656958,17.3924668,78.51927699066667,490.3379983333333,3.2429366666666493,3.2933000000000123
45,1.5055333333333465,-0.2086190983317481,-0.9132978345879668,-0.3482286120024175,17.392466777866666,78.51927592293333,490.313656,3.231726666666694,3.305019999999989
