frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.0019666666667035315,0.2750940717097702,-0.1725381611560914,0.0783741568993729,17.369065733833335,78.4128062884,494.592116,3.537377999999592,3.5003866666666004
1,0.03533333333325572,0.1782747603873383,-0.3231096911562376,0.0685126020609295,17.369066901666667,78.412805888,494.5961199999999,3.619459999999385,3.513733333333233
2,0.06870000000026266,0.3185516507000363,-0.1383812566392297,-0.1215761448317847,17.3690680695,78.4128054876,494.600124,3.701542000000297,3.527080000000048
3,0.10206666666681485,0.3154952076573799,0.2201100462320417,-0.2519169329259813,17.36906923413333,78.41280508933333,494.6039573333333,3.780594666666653,3.5425600000000874
4,0.13543333333336705,0.2827618033370407,0.6615832445846623,-0.1556123535672996,17.369070301866667,78.41280475566667,494.60262266666666,3.767915333333352,3.6226399999998855
5,0.16879999999991924,0.1834291799798165,0.9729499467531036,-0.2468157614480083,17.3690713696,78.41280442200001,494.601288,3.75523600000005,3.702719999999683
6,0.20216666666692618,0.1499822506259419,0.3446929357516397,-0.1354277600302715,17.369072437333333,78.41280408016667,494.5993583333332,3.743758333333489,3.779649999999928
7,0.23553333333302362,-0.0295704650348295,-0.0930422435192894,-0.1154774582887742,17.369073505066666,78.41280351293334,494.5810066666666,3.765446666666767,3.7696399999999537
8,0.26890000000003056,-0.1502449414206341,-0.4195953141518002,-0.3098402555949945,17.3690745728,78.41280294570001,494.562655,3.787135000000046,3.7596299999999783
9,0.30226666666658275,-0.019566915156957,0.1672843450429602,-0.1862548810780954,17.3690756418,78.41280237846667,494.5448733333333,3.8091146666666544,3.750759999999992
10,0.3356333333335897,-0.0787078452371871,0.6315725950458391,-0.1524032658946165,17.3690767429,78.41280181123334,494.5415366666667,3.838477333333648,3.7707800000002143
11,0.3690000000001419,-0.0101171458961403,0.7561235356847265,-0.013578274748821,17.369077844,78.41280124400001,494.5382,3.86784000000024,3.790800000000164
12,0.4023666666666941,-0.0108626198112511,0.4378629748139661,-0.1459566915195265,17.3690789451,78.41280067403333,494.5337016666665,3.8978450000002463,3.811230000000165
13,0.4357333333327915,0.0240255591091971,-0.4146112885962165,0.0231167909087265,17.3690800462,78.41280004006667,494.5020033333334,3.942889999999928,3.841259999999952
14,0.4691000000002532,-0.0966347177779308,-0.995420660263466,-0.1939297124666696,17.3690811473,78.4127994061,494.4703049999998,3.987935000000223,3.871290000000149
15,0.5024666666668054,0.1372381966643355,-0.1505857294987168,-0.017820376288541,17.369082242533334,78.4127987736,494.4384600000001,4.028888000000092,3.902053333333244
16,0.5358333333333576,0.1702165424199175,0.0916222932258457,-0.0904153354658545,17.369083210166668,78.412798173,494.40342500000014,3.980840000000213,3.94876666666646
17,0.5691999999999098,0.3609797657102458,0.4425559105454865,0.3503727369588557,17.3690841778,78.4127975724,494.3683900000002,3.932792000000334,3.995479999999676
18,0.6025666666669167,0.3079375221882447,-0.1059566915535895,0.1502662406851792,17.369085150133333,78.41279697023333,494.3337623333332,3.8877520000000665,4.037806666666473
19,0.6359333333330142,0.2806709265214341,-0.2876641817719728,-0.0274760383312,17.369086217866666,78.41279633626667,494.3074026666666,3.903768000000026,3.9910933333332568
20,0.6693000000000211,0.1069435569735357,-0.5050692225695561,-0.2517784877518302,17.3690872856,78.4127957023,494.281043,3.9197839999999857,3.9443800000000415
21,0.7026666666665733,0.0685126020585243,-0.3916400426123718,-0.4936102236401143,17.36908835166667,78.41279507333333,494.2543666666667,3.934650000000024,3.900833333333277
22,0.7360333333335802,-0.0086261980836772,0.3566347178122146,-0.5256514022069436,17.369089386033334,78.41279453946667,494.2216673333331,3.927642999999946,3.917516666666795
23,0.7694000000001324,0.085495207654187,0.6802129925072772,0.0200638977413474,17.3690904204,78.4127940056,494.1889679999998,3.920635999999964,3.9342000000000863
24,0.8027666666666846,0.0573517926876537,0.6811714590047115,0.3706993255213376,17.369091447699997,78.41279346290001,494.1538659999998,3.911879999999894,3.949646666666649
25,0.8361333333327821,0.0191693290720295,-0.4063897763122074,0.1965921192776656,17.3690923486,78.4127927622,494.075788,3.871839999999995,3.9429733333333328
26,0.869499999999789,-0.0112886049088242,-1.1281150160012317,-0.042172523971657,17.3690932495,78.4127920615,493.99770999999913,3.83179999999955,3.936299999999925
27,0.9028666666667959,-0.0591125310596513,-1.2569826056055506,0.0537167199146751,17.369094150400002,78.41279135706667,493.92077066666616,3.794410666666729,3.928133333333051
28,0.9362333333333481,-0.003698970532423,-1.1709478168211265,0.1045296414667821,17.3690950513,78.41279058963333,493.8630463333332,3.801751333333344,3.89476666666662
29,0.9695999999999003,-0.0252928647491889,-0.5439297125001993,-0.1531948881720488,17.369095952200002,78.4127898222,493.80532200000033,3.8090919999999584,3.861400000000189
30,1.0029666666669073,0.0577848775245384,0.162825701136384,-0.2420518281998892,17.369096878666667,78.41278906853333,493.751236,3.8222540000001226,3.830590000000012
31,1.0363333333330047,-0.0705005324804333,1.1070642527869006,-0.4341498047534757,17.369098213333334,78.41278853466666,493.75524,3.9283599999998553,3.8405999999999865
32,1.0697000000000116,-0.0467092651782293,1.577550585692988,-0.3572310969123519,17.369099547999998,78.41278800079999,493.759244,4.034465999999588,3.850609999999961
33,1.1030666666665638,-0.1610223642174461,1.176464323749589,-0.4741569045034831,17.369100882666665,78.41278746073333,493.7613673333335,4.140075999999372,3.866406666666004
34,1.1364333333335708,-0.059069932548383,0.7837699679942742,-0.223485977988456,17.36910221733333,78.41278682676666,493.73500766666655,4.238174000000462,3.96984333333382
