frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.010299999999915599,-0.0755910543098107,-0.845665601759469,-0.8981256656016701,17.3812583466,78.40866170679999,521.0214380000002,9.238558999999944,9.358839999999814
1,0.043666666666695164,0.0993255236073065,-0.70720624779122,0.4541001064951878,17.381257078666668,78.40866424266666,521.0768266666666,9.226213333333336,9.318800000000008
2,0.0770333333337021,0.2252680156181957,-0.7297195598154371,0.8221725239497915,17.381255810733332,78.40866677853333,521.1322153333334,9.213867666666644,9.278759999999926
3,0.11040000000002692,0.2551650692186738,1.003620873265784,0.4044728434652113,17.381254505199998,78.408669211,521.1782039999999,9.177458000000229,9.24624000000003
4,0.1437666666668065,0.0169542066021101,1.6232374866753698,-0.4304792332101242,17.3812531038,78.40867137983334,521.200226,9.079693666666474,9.232893333333308
5,0.17713333333335868,0.0070571529993014,-0.2635427759924211,-0.3262193823231238,17.3812517024,78.40867354866667,521.222248,8.981929333333387,9.219546666666677
6,0.21049999999991087,0.0048988285441974,-0.1921192758468485,-0.3746538871080426,17.381250300999998,78.4086757555,521.241515,8.9043049999999,9.18244999999964
7,0.24386666666669043,0.1184522541698112,-0.3859424920040429,-0.1780617678428135,17.3812488996,78.4086780578,521.2538606666667,8.877277999999967,9.085686666666549
8,0.2772333333336974,0.1763010294601615,0.047724529678,-0.1165069222756202,17.3812474982,78.40868036009999,521.2662063333333,8.85025099999985,8.9889233333328
9,0.3106000000000222,0.0609584664515819,0.8384238551694083,-0.0843876464389998,17.3812461448,78.4086827296,521.2878640000001,8.833112000000018,8.912319999999937
10,0.34396666666680176,0.1124884629031945,0.0388356407460034,0.1712602058884964,17.38124491023333,78.40868526546667,521.3325753333335,8.840452666666698,8.88562666666655
11,0.37733333333335395,0.0425275115372285,-1.9502307419209848,0.1341143059986475,17.381243675666667,78.40868780133333,521.3772866666667,8.84779333333333,8.858933333333345
12,0.41069999999990614,0.1872843450491262,-0.8786581469535064,-0.2226624068154476,17.381242421699998,78.4086903954,521.419476,8.879287000000204,8.841940000000015
13,0.4440666666669131,0.0678168264109593,0.2289811856683943,-0.7501881434148127,17.3812411204,78.40869313146666,521.455512,8.969710666666643,8.848613333333331
14,0.47743333333369264,0.0564217252410268,0.3379410720412517,-0.2906425275158401,17.3812398191,78.40869586753334,521.4915480000002,9.060134333333698,8.855286666666693
15,0.5108000000000175,0.1359744408925152,-1.1047497337699823,0.049542066024851,17.381238537399998,78.4086985742,521.526016,9.128998000000015,8.886460000000074
16,0.544166666666797,0.1372026979062593,-0.6915512957064341,0.5518991835250009,17.381237302833334,78.40870121016667,521.5567133333335,9.14601500000005,8.976550000000257
17,0.5775333333331218,0.2381114660990609,-0.4781966631176884,0.0302591409277558,17.381236068266666,78.40870384613333,521.5874106666666,9.163031999999967,9.066639999999826
18,0.6108999999999014,0.1345899893481314,0.7866666666892307,-0.2157401490935476,17.3812348238,78.4087065217,521.6093960000001,9.185791000000028,9.134950000000012
19,0.6442666666669083,0.1403194888182884,1.4679162229299925,-0.038551650691693,17.381233555866668,78.40870929113333,521.6107306666667,9.222160666666603,9.151633333333304
20,0.6776333333336879,0.1666737664117646,0.2424920127683559,-0.4674476393176943,17.381232287933333,78.40871206056667,521.6120653333334,9.258530333333423,9.168316666666708
21,0.7110000000000127,0.0149094781682641,-0.4164004259850905,-0.8093716719914803,17.38123104,78.40871482,521.6120000000001,9.278,9.191
22,0.7443666666667923,-0.0859211927597024,-0.187859424893279,-1.2210081647253013,17.3812298388,78.40871755606666,521.6086633333333,9.257979999999916,9.22770333333349
23,0.7777333333331171,-0.0136883209084324,0.1441533546255755,-0.5184238551639069,17.3812286376,78.40872029213334,521.6053266666667,9.237959999999966,9.264406666666732
24,0.8110999999998967,0.0515867944639062,0.5363152289795001,-0.1175505857419805,17.381227396,78.408723008,521.601687,9.224202000000004,9.283939999999893
25,0.8444666666669036,0.05712460063921,0.223897763575214,0.0368761093376518,17.381226061333333,78.40872567733334,521.5973493333333,9.224869333333334,9.263919999999988
26,0.8778333333336832,0.0450124245645751,-0.4929712459789062,-0.3632232872069029,17.381224726666666,78.40872834666666,521.5930116666667,9.225536666666668,9.243899999999948
27,0.911200000000008,0.0589989350365762,0.6341640042678476,0.0173375931809608,17.381223443,78.40873117919999,521.592346,9.265371999999807,9.23
28,0.9445666666667876,-0.0394817181401504,1.3012140574971856,-0.3479446219374417,17.381222275166667,78.4087343824,521.6000203333334,9.394167333333694,9.23
29,0.9779333333331124,-0.027007454737883,0.7055591054597086,-0.3344976925812374,17.38122110733333,78.40873758560001,521.6076946666667,9.522962666666702,9.23
