frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.028900000000248838,0.0031948881789137,-1.0181043663471778,-0.2864749733759318,17.411361,78.5652611739,486.9252760000001,5.215982000000055,5.352199999999713
1,0.06226666666680103,0.062477813257874,-0.9872204473199886,0.2623358182189182,17.411361,78.5652628756,486.953304,5.2286613333332985,5.285466666666851
2,0.09563333333335322,-0.1734114305999289,-3.503106141285055,-0.1854810081647142,17.411361,78.5652645773,486.9813319999997,5.241340666666543,5.218733333333989
3,0.1289999999999054,-0.1001064962784418,0.3872204472323518,0.38487752925827,17.411360971,78.565266221,486.9977599999999,5.236910000000063,5.21869999999991
4,0.1623666666664576,-0.0362797302028692,0.8502662406824284,0.3091231806991881,17.411360937633333,78.56526785596667,487.0124413333333,5.229903000000049,5.22870999999993
5,0.1957333333330098,-0.1280795171997082,0.4254881078200495,-0.5494497691606242,17.411360904266665,78.56526949093333,487.02712266666657,5.222896000000035,5.238719999999951
6,0.22910000000047148,-0.2981895633967609,0.3168264109553876,-0.9478168264645896,17.4113609873,78.5652710968,487.0458780000003,5.213269999999836,5.23417999999989
7,0.2624666666670237,-0.2222222222196393,-0.356123535666643,-0.3686190983373957,17.4113610874,78.56527269840001,487.0652306666668,5.203259999999907,5.227506666666605
8,0.29583333333357587,-0.3801916932880227,-0.5777067802505771,-0.6942137025157368,17.411361187500003,78.5652743,487.0845833333333,5.193249999999978,5.220833333333318
9,0.32920000000012806,-0.2251331203536508,-1.92609158675816,-0.2161874334590074,17.411361083200003,78.5652759016,487.0972200000001,5.1768159999999455,5.211239999999968
10,0.36256666666668025,0.0058572950437094,2.660099396524956,-0.0941604543151862,17.411360949733336,78.5652775032,487.1088983333334,5.159465333333243,5.201229999999948
11,0.39593333333323244,-0.7500887469072897,-1.74582889598115,-0.8995385161877075,17.41136081626667,78.5652791048,487.1205766666668,5.142114666666541,5.191219999999928
12,0.42929999999978463,-0.2641107561235357,1.9094781682641109,-0.0489882854100106,17.4113607414,78.5652804134,487.132841,5.020455999999829,5.17534999999998
13,0.4626666666663368,-0.6185303514308809,-0.7201277955510224,-0.4887468938523094,17.411360674666668,78.56528168133333,487.1451866666666,4.884320000000792,5.158666666666764
14,0.4960333333337985,-0.5626553070708714,-0.2293219736903198,-0.6922257721161374,17.411360607933332,78.56528294926667,487.1575323333335,4.748183999998044,5.141983333333093
15,0.5294000000003507,-0.5576144835007488,1.5614483492847608,-0.6402555910630691,17.4113604824,78.56528442300001,487.162528,4.739938000000066,5.022399999999025
16,0.5627666666669029,-0.6890308839030812,-1.3118565850359496,-0.4328186013078891,17.411360348933332,78.5652859245,487.166532,4.748947000000002,4.888933333333302
17,0.5961333333334551,-0.5639332623343718,1.1486687965914606,-0.1553425630093001,17.41136021546667,78.56528742600001,487.170536,4.757955999999939,4.755466666667579
18,0.6295000000000073,-0.9475505857122466,-1.300053247989031,-0.633652822116356,17.411359934500002,78.565288839,487.1889949999999,4.719175000000264,4.745899999999961
19,0.6628666666665595,-0.6552360667462394,-0.067447639240673,-0.3273695420796653,17.4113596342,78.5652902404,487.2093486666666,4.674130000000172,4.752573333333308
20,0.6962333333331117,-0.6139510117200382,1.189208377699193,-0.1938232162058364,17.411359333900002,78.5652916418,487.2297023333333,4.629085000000081,4.759246666666654
21,0.7295999999996639,-0.8104366347177849,-0.97444089456869,-0.1565495207667731,17.411359004,78.5652929544,487.2473919999999,4.563912000000531,4.72152000000034
22,0.7629666666671255,-0.3927937522186723,0.694888178913738,0.3942137025204117,17.411358670333332,78.5652942557,487.2647426666669,4.496177666665831,4.678143333332798
23,0.7963333333336777,-0.6627618033278432,-0.013986510497536,-0.2852680156265949,17.411358336666666,78.565295557,487.2820933333334,4.428443333332977,4.6347666666664376
24,0.8297000000002299,-0.8013844515416535,-0.1733226837021354,-0.530351437702102,17.411358003,78.5652968583,487.3041960000001,4.3874389999997625,4.57059999999958
25,0.8630666666667821,-0.6604898828549137,-0.1971600993967406,0.0767483138049615,17.411357669333334,78.5652981596,487.3268853333335,4.349734666666353,4.503866666666111
26,0.8964333333333343,-0.6232694355702999,-0.2231096911585089,0.1983493077725934,17.411357335666665,78.56529946090001,487.34957466666685,4.312030333332943,4.437133333332643
27,0.9297999999998865,-0.6031948881890645,-0.1814696485058128,0.1390841320285678,17.411356942399998,78.5653007026,487.361834,4.261213999999777,4.394239999999829
28,0.9631666666664387,-0.4792332268387557,0.6233581825046168,0.0660276890153866,17.411356542,78.56530193716667,487.3728449999999,4.20882833333348,4.354200000000112
29,0.9965333333329909,-0.8465033723650617,-0.5699680510743149,-0.292793752164406,17.4113561416,78.56530317173333,487.3838559999999,4.156442666667184,4.314160000000396
