frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.005999999999971806,-0.0287539936102236,0.0191693290734824,-0.1437699680511182,17.4487291,78.3599739,602.69,8.886,9.01
1,0.039366666666637684,-0.0492296769614664,0.3198225062158155,-0.3337451189192564,17.4487291,78.3599739,602.69,8.886,9.01
2,0.07273333333318988,0.0045722399719264,1.115058572952527,-0.3945331913355717,17.4487291,78.3599739,602.69,8.886,9.01
3,0.10609999999996944,0.0575931842394262,0.95165069222445,-0.2530777422783896,17.4487291,78.3599739,602.69,8.886,9.01
4,0.13946666666663532,0.0229321973731112,-0.9129002484916012,0.3179836705714059,17.4487291,78.3599739,602.69,8.886,9.01
5,0.1728333333331875,0.0010649627262319,-0.2395456159063103,0.1889953851627349,17.4487291,78.3599739,602.69,8.886,9.01
6,0.20619999999996708,0.0149946751864924,0.6683280085164047,-0.0770607028745044,17.4487291,78.3599739,602.69,8.886,9.01
7,0.23956666666663295,-0.0538303159389982,0.2181114660949927,-0.1833865814662779,17.4487291,78.3599739,602.69,8.886,9.01
8,0.27293333333318515,0.0377564785236312,-0.1153283635118644,0.2729996450154155,17.4487291,78.3599739,602.69,8.886,9.01
9,0.3062999999999647,-0.0362939297119059,-0.2138871139552676,-0.0930564430217051,17.4487291,78.3599739,602.69,8.886,9.01
10,0.3396666666666306,-0.0244941427050053,-0.6393326233581825,-0.0844870429534966,17.4487291,78.3599739,602.69,8.886,9.01
11,0.3730333333331828,0.0190273340436668,0.2326801561932251,0.1038125665588802,17.4487291,78.3599739,602.69,8.886,9.01
12,0.40639999999996235,-0.054781682641305,1.070543130972336,-0.4529073482447709,17.4487291,78.3599739,602.69,8.886,9.01
13,0.4397666666666282,-0.0547390841323604,0.9388782392532152,-0.354412495562218,17.4487291,78.3599739,602.69,8.886,9.01
