frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.012733333333358132,-0.0263968761095221,-1.6343769968084418,0.0500106496275158,17.414329368933334,78.39425838946667,559.7220933333333,6.7768793333333575,6.793820000000006
1,0.04610000000002401,-0.0445793397226868,-1.1385516506870172,-0.0996379126738758,17.4143285014,78.39426045820001,559.7354399999999,6.813249000000015,6.803830000000004
2,0.07946666666680358,-0.0485055023079838,-0.4068867589465492,-0.3188356407569099,17.414327633866666,78.39426252693333,559.7487866666667,6.8496186666666725,6.813840000000002
3,0.11283333333335577,-0.0019524316655334,1.2481363152304925,0.2160099396513009,17.414326715,78.394264647,559.7151633333333,6.88406333333333,6.832833333333331
4,0.14620000000002165,-0.0203620873272747,1.9835143769966423,0.2375292864723233,17.414325714,78.3942668492,559.606388,6.915427999999989,6.8661999999999885
5,0.1795666666668012,-0.1340078097272043,1.3608164714311146,-0.4220234291819139,17.414324713000003,78.3942690514,559.4976126666668,6.946792666666648,6.899566666666646
6,0.2129333333333534,-0.1740433084841701,-0.1660205892846501,-0.4685977990768269,17.4143233628,78.3942712536,559.3951746666668,7.009326666666621,6.931639999999987
7,0.24630000000001928,-0.1464536741219209,-1.9008945686927028,0.0758253461121063,17.414321460900002,78.3942734558,559.302749,7.121105000000053,6.961670000000014
8,0.27966666666679885,-0.2532481363162749,-2.7813276535411826,0.2450834220802077,17.414319559,78.394275658,559.2103233333332,7.232883333333485,6.991700000000041
9,0.31303333333335104,-0.1453745118915936,-1.459077032287618,0.1535179268671348,17.414317748333332,78.39427783413333,559.1266299999999,7.325111666666778,7.053010000000199
10,0.3464000000000169,-0.1307774227897954,0.1040255590931186,0.0920553780647984,17.41431608,78.3942799696,559.0565599999999,7.386840000000096,7.163120000000171
11,0.3797666666667965,-0.1562797302088885,1.326240681569928,-0.1802626908053956,17.414314411666666,78.39428210506667,558.9864899999999,7.448568333333413,7.273230000000143
12,0.413133333333235,-0.133248136315197,2.5697408590693147,-0.6168974085903458,17.41431263826667,78.39428409606667,558.9489906666666,7.505043333333384,7.363640000000063
13,0.44650000000001455,-0.2364217252397618,1.6381256655996652,-0.8731629392971997,17.414310703,78.3942858645,558.96167,7.553425000000039,7.423700000000048
14,0.4798666666667941,-0.2228895988640745,-0.7644160454550859,-0.303216187430197,17.414308767733335,78.39428763293334,558.9743493333333,7.601806666666693,7.483760000000033
15,0.5132333333332326,-0.1256443024477971,-2.023869364580742,0.5574724884660565,17.414306978033334,78.39428942783334,558.9694283333333,7.635896333333338,7.53852666666668
16,0.5466000000000122,-0.1148455804052127,-1.4352289669986384,0.4704153354657305,17.4143054098,78.394291263,558.93773,7.648242000000001,7.585240000000002
17,0.5799666666667918,-0.0026056088041136,0.636272630444203,0.1442030528944771,17.414303841566667,78.39429309816667,558.9060316666666,7.660587666666665,7.631953333333324
18,0.6133333333332303,-0.0195243166489173,1.896698615548456,-0.2815051473198438,17.41430211333333,78.39429501333333,558.8784666666667,7.707733333333288,7.665333333333328
19,0.6467000000000098,-0.1116719914804565,2.131906283280752,-0.6469861554846859,17.4143001447,78.3942970487,558.857112,7.80716599999993,7.678679999999991
20,0.6800666666667894,-0.1383599574015606,1.9934540290898344,-0.3719985800518524,17.414298176066666,78.39429908406666,558.8357573333333,7.9065986666665715,7.692026666666654
21,0.7134333333332279,-0.0513099041545415,0.2069577564555195,0.3544905928293429,17.414296368633334,78.39430120003333,558.8007006666667,7.972850999999987,7.738956666666594
