frame,timestamp_s,gyro_x,gyro_y,gyro_z,gps_lat,gps_lon,gps_alt_m,speed_2d_mps,speed_3d_mps
0,0.002566666666666606,0.0955839545615268,-0.4831096911603967,0.4803762868297638,17.4487291,78.3599739,602.69,8.886,9.01
1,0.035933333333332484,-0.0185303514380047,-1.936599219017944,0.3270713525001605,17.4487291,78.3599739,602.69,8.886,9.01
2,0.06929999999999836,-0.1033439829593265,-1.082364217262766,-0.0419169329053877,17.4487291,78.3599739,602.69,8.886,9.01
3,0.10266666666666424,-0.1317003904857477,-0.8555200568124599,0.212637557686167,17.4487291,78.3599739,602.69,8.886,9.01
4,0.13603333333333012,-0.1342208022719034,0.5878665246672599,0.4500532481360101,17.4487291,78.3599739,602.69,8.886,9.01
5,0.169399999999996,-0.1697550585726012,0.9119062832821656,-0.0881363152288855,17.4487291,78.3599739,602.69,8.886,9.01
6,0.20276666666666188,-0.2551029463977173,0.5911874334503593,-0.4916222932216634,17.4487291,78.3599739,602.69,8.886,9.01
7,0.23613333333332776,-0.1852183173591093,0.5078168264050684,-0.02066027689058,17.4487291,78.3599739,602.69,8.886,9.01
8,0.26949999999999363,-0.1341853035156119,1.3017039403673103,0.1351437699633076,17.4487291,78.3599739,602.69,8.886,9.01
9,0.3028666666666595,-0.1432445864410669,2.8240823571134506,-0.3520624778174143,17.4487291,78.3599739,602.69,8.886,9.01
10,0.3362333333333254,-0.3177138800142237,1.049222577211313,-1.305921192758499,17.4487291,78.3599739,602.69,8.886,9.01
11,0.36959999999999127,-0.0751863684786627,1.5805750798622582,-0.3491799787088409,17.4487291,78.3599739,602.69,8.886,9.01
12,0.40296666666665715,0.1008803691866749,3.208732694351993,0.231600993957958,17.4487291,78.3599739,602.69,8.886,9.01
13,0.436333333333323,-0.0230741924031689,2.167270145542717,-0.1241036563716588,17.4487291,78.3599739,602.69,8.886,9.01
14,0.4696999999999889,-0.0303940362088309,1.5186155484557124,0.1528860489867802,17.4487291,78.3599739,602.69,8.886,9.01
15,0.5030666666666548,-0.0132481363154265,0.6843592474254665,-1.093716719916256,17.4487291,78.3599739,602.69,8.886,9.01
16,0.5364333333333207,0.0029534966272344,-1.2880298189473274,-0.7498828541020548,17.4487291,78.3599739,602.69,8.886,9.01
17,0.5697999999999865,0.2791480298173019,-0.8365495207988158,1.3238764643176872,17.4487291,78.3599739,602.69,8.886,9.01
18,0.6031666666666524,-0.0644302449436425,-3.2115725949640197,-0.5575079872283292,17.4487291,78.3599739,602.69,8.886,9.01
19,0.6365333333333183,0.081348952787187,-0.2047142349980905,-0.1023642172509839,17.4487291,78.3599739,602.69,8.886,9.01
20,0.6698999999999842,0.2223855165069217,0.2785729499462583,1.0831735889245062,17.4487291,78.3599739,602.69,8.886,9.01
21,0.70326666666665,-0.0333120340787084,-0.5187220447301082,-0.6825275115362206,17.4487291,78.3599739,602.69,8.886,9.01
22,0.7366333333333159,0.0062264820735675,-1.0941285054844057,0.0712673056430664,17.4487291,78.3599739,602.69,8.886,9.01
23,0.7699999999999818,0.0464323748667924,0.8198083067146699,0.1559105431276875,17.4487291,78.3599739,602.69,8.886,9.01
24,0.8033666666666477,-0.2402413915507358,-2.176705715329364,-1.3016045438455677,17.4487291,78.3599739,602.69,8.886,9.01
25,0.8367333333333136,-0.0690379836711099,-9.486205182804277,1.3858998935028322,17.4487291,78.3599739,602.69,8.886,9.01
26,0.8700999999999794,0.0424068157617142,3.811501597458037,1.2241959531414046,17.4487291,78.3599739,602.69,8.886,9.01
27,0.9034666666666453,-0.1750230741912293,3.544479943223984,-1.488647497330323,17.4487291,78.3599739,602.69,8.886,9.01
28,0.9368333333333112,0.2121050763242052,-4.681576144858685,0.7939297124667833,17.4487291,78.3599739,602.69,8.886,9.01
29,0.9701999999999771,-0.2529499467525727,3.9657933972174,0.6929499467530145,17.4487291,78.3599739,602.69,8.886,9.01
30,1.003566666666643,-0.105679801206718,-1.214582889603737,-0.5063968761077322,17.4487291,78.3599739,602.69,8.886,9.01
31,1.0369333333333088,0.1008448704296085,-5.2428824991192045,3.119716009941132,17.4487291,78.3599739,602.69,8.886,9.01
32,1.0702999999999747,-0.1831096911616243,2.7235143770044283,-0.6043450479495643,17.4487291,78.3599739,602.69,8.886,9.01
33,1.1036666666666406,0.1454561590318029,-0.0656727014748712,-0.5096734114389867,17.4487291,78.3599739,602.69,8.886,9.01
34,1.1370333333333065,-0.2244941427052522,1.170876819314222,-0.8032871849528656,17.4487291,78.3599739,602.69,8.886,9.01
35,1.1703999999999724,-0.0833226837061516,-1.7103301384469465,-0.0669222577214097,17.4487291,78.3599739,602.69,8.886,9.01
36,1.2037666666666382,-0.0026837060701975,-1.0717287894933551,-1.028938587149468,17.4487291,78.3599739,602.69,8.886,9.01
37,1.237133333333304,-0.0514022009185638,-7.176514021965362,1.1186084487079322,17.4487291,78.3599739,602.69,8.886,9.01
38,1.27049999999997,-0.1331203407876849,-3.585197018092102,-0.7316293929735221,17.4487291,78.3599739,602.69,8.886,9.01
39,1.3038666666666359,-0.095576854807663,-5.539637912632911,-0.4169542066076912,17.4487291,78.3599739,602.69,8.886,9.01
40,1.3372333333333017,0.0289456869017821,-2.141569045072875,0.0325807596756909,17.4487291,78.3599739,602.69,8.886,9.01
41,1.3705999999999676,0.0322896698620507,3.416443024492074,0.1994462193822711,17.4487291,78.3599739,602.69,8.886,9.01
42,1.4039666666666335,-0.0117429889951682,-0.0906567270092015,-1.8940788072401495,17.4487291,78.3599739,602.69,8.886,9.01
43,1.4373333333332994,0.2433084842080943,-5.027902023463438,0.96435924745486,17.4487291,78.3599739,602.69,8.886,9.01
44,1.4706999999999653,0.2217891373799528,-0.4445154419598607,2.2205537806122035,17.4487291,78.3599739,602.69,8.886,9.01
45,1.5040666666666311,0.1082144124936235,-1.155030173947892,0.5476606318692127,17.4487291,78.3599739,602.69,8.886,9.01
46,1.537433333333297,-0.2575363862265847,0.7099325523607265,-0.89725239616648,17.4487291,78.3599739,602.69,8.886,9.01
47,1.570799999999963,-0.0723748668795487,-1.662151224713834,0.1827902023433043,17.4487291,78.3599739,602.69,8.886,9.01
48,1.6041666666666288,-0.4653887113940841,0.2039048633219185,-1.3332268370597369,17.4487291,78.3599739,602.69,8.886,9.01
49,1.6375333333332946,-0.1691586794475937,-3.434618388350963,1.221909833158759,17.4487291,78.3599739,602.69,8.886,9.01
50,1.6708999999999605,-0.3625772097973651,-0.9996166134223308,0.3502236421701398,17.4487291,78.3599739,602.69,8.886,9.01
51,1.7042666666666264,-0.3495917642882353,-1.9208377706796245,-0.0884203052886378,17.4487291,78.3599739,602.69,8.886,9.01
52,1.7376333333332923,-0.2684487042953687,-0.8823216187190568,0.9672630457895686,17.4487291,78.3599739,602.69,8.886,9.01
53,1.7709999999999582,-0.1970181043673641,-1.406602768893383,0.4440894568638518,17.4487291,78.3599739,602.69,8.886,9.01
54,1.804366666666624,-0.1898189563356651,-1.427902023427611,0.6463968761080939,17.4487291,78.3599739,602.69,8.886,9.01
55,1.8377333333334036,-0.1714731984387694,-0.4961022364353764,0.5691586794462716,17.4487291,78.3599739,602.69,8.886,9.01
56,1.8711000000000695,-0.0303727369515013,-0.8093929712652514,0.791458998948065,17.4487291,78.3599739,602.69,8.886,9.01
57,1.9044666666667354,0.0983173588946296,-0.9791267305799176,0.4559886404075082,17.4487291,78.3599739,602.69,8.886,9.01
58,1.9378333333334012,0.170181043663864,-1.209371671994444,0.5742988995382837,17.4487291,78.3599739,602.69,8.886,9.01
59,1.9712000000000671,0.2040468583604997,-0.7795101171543614,0.9418104366365349,17.4487291,78.3599739,602.69,8.886,9.01
60,2.004566666666733,0.2099396521123261,-0.8915441959636808,0.7564004259918014,17.4487291,78.3599739,602.69,8.886,9.01
61,2.037933333333399,0.1201135960254389,-0.622122825720321,0.6101810436760012,17.4487291,78.3599739,602.69,8.886,9.01
62,2.0713000000000648,0.1210649627263655,0.1588072417426809,0.5091799787029896,17.4487291,78.3599739,602.69,8.886,9.01
63,2.1046666666667306,0.0678736244232081,-0.2433084842066656,-0.1456159034409725,17.4487291,78.3599739,602.69,8.886,9.01
64,2.1380333333333965,-0.04450124245716,-1.1505431309990366,-0.1827760028389426,17.4487291,78.3599739,602.69,8.886,9.01
65,2.1714000000000624,0.006219382319143,-0.1671139510187581,-0.1986368477063899,17.4487291,78.3599739,602.69,8.886,9.01
66,2.2047666666667283,0.0289101881437471,-0.4853461128945206,-0.2441107561133554,17.4487291,78.3599739,602.69,8.886,9.01
67,2.238133333333394,0.0261980830665695,-0.2291515796999351,-0.2306283280080315,17.4487291,78.3599739,602.69,8.886,9.01
