frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
226,7.573866666666618,0.114,-0.045,0.223,0.476,0.714,5.34,19.22,17.4392882,78.3767597,0.424,0.666
227,7.607233333333397,0.111,-0.046,-0.023,-0.022,0.182,5.321,19.16,17.4392896,78.37676045,0.424,0.666
228,7.640599999999949,0.119,-0.042,0.065,0.131,0.353,5.292,19.05,17.43929101,78.37676115,0.424,0.666
229,7.673966666666729,0.126,-0.046,0.116,-0.128,0.303,5.264,18.95,17.43929241,78.37676185,0.424,0.666
230,7.707333333333281,0.099,-0.019,-0.101,0.846,-0.229,5.25,18.9,17.43929383,78.37676255,0.424,0.666
231,7.740700000000061,0.082,-0.038,0.006,-0.57,-0.159,5.286,19.03,17.43929533,78.37676325,0.424,0.666
232,7.774066666666613,0.068,-0.069,0.049,-0.937,-0.143,5.323,19.16,17.43929683,78.37676396,0.424,0.665
233,7.807433333333392,0.086,-0.084,0.24,-0.475,0.367,5.345,19.24,17.43929832,78.37676466,0.424,0.665
234,7.840799999999945,0.086,-0.059,0.08,0.748,0.126,5.321,19.15,17.43929975,78.3767654,0.424,0.665
235,7.874166666666724,0.086,-0.057,0.158,0.043,0.073,5.296,19.07,17.43930119,78.37676613,0.424,0.665
236,7.9075333333332765,0.084,-0.074,0.188,-0.538,0.031,5.273,18.98,17.43930263,78.37676684,0.424,0.665
237,7.940900000000056,0.074,-0.073,0.068,0.0,-0.072,5.257,18.93,17.4393041,78.37676748,0.424,0.665
238,7.974266666666608,0.055,-0.064,-0.041,0.267,-0.216,5.241,18.87,17.43930557,78.37676811,0.424,0.665
239,8.007633333333388,0.041,-0.069,0.029,-0.17,-0.172,5.233,18.84,17.43930704,78.37676874,0.424,0.664
240,8.04099999999994,0.054,-0.082,0.164,-0.417,0.253,5.251,18.9,17.4393085,78.37676934,0.424,0.664
241,8.07436666666672,0.064,-0.089,0.114,-0.249,0.262,5.269,18.97,17.43930997,78.37676994,0.424,0.664
242,8.107733333333272,0.079,-0.086,0.15,0.057,0.36,5.268,18.97,17.43931142,78.37677055,0.424,0.664
243,8.141100000000051,0.102,-0.076,0.267,0.258,0.481,5.204,18.73,17.43931283,78.37677118,0.424,0.664
244,8.174466666666603,0.102,-0.066,0.205,0.28,0.098,5.14,18.5,17.43931423,78.37677181,0.424,0.664
245,8.207833333333383,0.116,-0.06,0.201,0.153,0.374,5.102,18.37,17.43931566,78.37677243,0.424,0.664
246,8.241199999999935,0.117,-0.079,0.231,-0.603,0.11,5.151,18.54,17.4393172,78.37677296,0.424,0.663
247,8.274566666666715,0.121,-0.102,0.301,-0.72,0.134,5.199,18.72,17.43931873,78.37677349,0.424,0.663
248,8.307933333333267,0.119,-0.078,0.196,0.677,0.09,5.227,18.82,17.43932024,78.37677402,0.424,0.663
249,8.341300000000047,0.137,-0.072,0.324,0.171,0.42,5.19,18.68,17.43932168,78.37677452,0.424,0.663
250,8.374666666666599,0.164,-0.093,0.461,-0.688,0.559,5.153,18.55,17.43932311,78.37677502,0.424,0.663
251,8.408033333333378,0.168,-0.068,0.263,0.728,0.257,5.123,18.44,17.43932455,78.37677551,0.424,0.663
252,8.44139999999993,0.174,-0.079,0.306,-0.348,0.278,5.112,18.4,17.43932598,78.37677598,0.424,0.663
253,8.47476666666671,0.182,-0.083,0.321,-0.167,0.316,5.102,18.37,17.43932741,78.37677645,0.424,0.663
254,8.508133333333262,0.169,-0.07,0.252,0.369,-0.076,5.098,18.35,17.43932887,78.37677691,0.424,0.662
255,8.541500000000042,0.172,-0.099,0.31,-0.933,0.217,5.114,18.41,17.43933037,78.37677738,0.424,0.662
256,8.574866666666594,0.176,-0.078,0.248,0.613,0.279,5.13,18.47,17.43933187,78.37677785,0.424,0.662
257,8.608233333333374,0.145,-0.0,0.069,2.359,-0.342,5.141,18.51,17.43933336,78.3767783,0.424,0.662
258,8.641599999999926,0.134,-0.053,0.238,-1.591,-0.094,5.136,18.49,17.43933483,78.3767787,0.424,0.662
259,8.674966666666705,0.123,-0.061,0.179,-0.266,-0.059,5.132,18.47,17.4393363,78.3767791,0.424,0.662
260,8.708333333333258,0.129,-0.071,0.269,-0.314,0.207,5.12,18.43,17.43933777,78.3767795,0.424,0.662
261,8.741700000000037,0.125,-0.065,0.165,0.164,0.09,5.086,18.31,17.43933923,78.3767799,0.424,0.662
262,8.77506666666659,0.105,-0.025,0.087,1.211,-0.215,5.052,18.19,17.4393407,78.3767803,0.424,0.661
263,8.808433333333369,0.107,-0.033,0.3,-0.24,0.074,5.029,18.1,17.43934216,78.3767807,0.424,0.661
264,8.841799999999921,0.123,-0.041,0.279,-0.232,0.392,5.035,18.12,17.4393436,78.3767811,0.424,0.661
265,8.8751666666667,0.108,-0.019,0.135,0.678,-0.125,5.041,18.15,17.43934503,78.3767815,0.424,0.661
266,8.908533333333253,0.114,-0.025,0.237,-0.166,0.213,5.029,18.1,17.43934646,78.37678188,0.424,0.661
267,8.941900000000032,0.127,-0.056,0.308,-0.942,0.32,4.964,17.87,17.43934786,78.37678218,0.424,0.661
268,8.975266666666585,0.124,-0.043,0.201,0.395,0.083,4.9,17.64,17.43934926,78.37678248,0.424,0.661
269,9.008633333333364,0.134,-0.045,0.275,-0.079,0.33,4.852,17.47,17.43935067,78.37678275,0.424,0.661
270,9.041999999999916,0.149,-0.047,0.345,-0.062,0.397,4.854,17.47,17.43935211,78.37678295,0.424,0.661
271,9.075366666666696,0.134,-0.06,0.274,-0.403,-0.188,4.855,17.48,17.43935354,78.37678315,0.424,0.66
272,9.108733333333248,0.13,-0.065,0.239,-0.165,0.041,4.865,17.51,17.43935498,78.37678338,0.424,0.66
273,9.142100000000028,0.128,-0.068,0.271,-0.138,0.078,4.898,17.63,17.43935645,78.37678368,0.424,0.66
274,9.17546666666658,0.116,-0.074,0.274,-0.186,-0.164,4.931,17.75,17.43935792,78.37678398,0.424,0.66
275,9.20883333333336,0.091,-0.069,0.135,0.102,-0.389,4.953,17.83,17.43935939,78.37678426,0.424,0.66
276,9.242199999999912,0.075,-0.06,0.084,0.267,-0.184,4.947,17.81,17.43936086,78.3767845,0.424,0.66
277,9.275566666666691,0.068,-0.062,0.183,-0.096,-0.09,4.941,17.79,17.43936232,78.37678473,0.424,0.66
278,9.308933333333243,0.062,-0.042,0.157,0.606,-0.061,4.925,17.73,17.43936378,78.37678495,0.424,0.66
279,9.342300000000025,0.045,-0.03,0.104,0.374,-0.291,4.882,17.57,17.43936518,78.37678515,0.424,0.66
280,9.375666666666577,0.028,-0.024,0.095,0.175,-0.336,4.838,17.42,17.43936658,78.37678535,0.424,0.659
281,9.409033333333356,0.021,-0.045,0.223,-0.636,-0.21,4.817,17.34,17.43936801,78.37678553,0.424,0.659
282,9.442399999999909,0.013,-0.042,0.165,0.085,-0.205,4.857,17.48,17.43936951,78.37678563,0.424,0.659
283,9.475766666666686,-0.008,-0.012,0.044,0.923,-0.431,4.897,17.63,17.43937101,78.37678573,0.424,0.659
284,9.50913333333324,-0.014,-0.037,0.222,-0.725,-0.264,4.916,17.7,17.43937248,78.37678584,0.424,0.659
285,9.542500000000018,0.001,-0.062,0.287,-0.777,0.153,4.879,17.57,17.43937388,78.37678597,0.424,0.659
286,9.575866666666798,0.01,-0.046,0.162,0.454,0.14,4.843,17.43,17.43937529,78.3767861,0.424,0.659
287,9.609233333333124,0.017,-0.058,0.223,-0.365,0.082,4.809,17.31,17.43937669,78.37678623,0.424,0.659
288,9.642599999999902,0.03,-0.067,0.259,-0.28,0.177,4.786,17.23,17.43937809,78.37678633,0.424,0.659
289,9.675966666666907,0.067,-0.058,0.336,0.249,0.719,4.762,17.14,17.43937949,78.37678643,0.424,0.659
290,9.709333333333689,0.063,-0.004,0.094,1.63,0.031,4.744,17.08,17.43938089,78.37678654,0.424,0.658
291,9.742700000000012,0.063,-0.018,0.259,-0.408,-0.009,4.74,17.06,17.43938229,78.37678667,0.424,0.658
292,9.776066666666791,0.054,-0.041,0.166,-0.692,-0.154,4.736,17.05,17.43938369,78.3767868,0.423,0.658
293,9.809433333333118,0.037,-0.068,0.165,-0.833,-0.341,4.725,17.01,17.43938509,78.37678691,0.423,0.658
294,9.842799999999896,0.013,-0.063,0.06,0.142,-0.477,4.697,16.91,17.43938645,78.37678694,0.423,0.658
295,9.876166666666904,0.014,-0.061,0.138,0.036,-0.017,4.668,16.81,17.43938782,78.37678698,0.423,0.658
296,9.909533333333684,0.015,-0.073,0.209,-0.395,-0.048,4.651,16.74,17.43938921,78.37678704,0.423,0.658
297,9.942900000000009,0.005,-0.043,0.06,0.899,-0.196,4.66,16.78,17.43939064,78.37678717,0.423,0.658
298,9.976266666666788,-0.002,-0.042,0.147,0.021,-0.206,4.67,16.81,17.43939208,78.37678731,0.423,0.658
299,10.009633333333111,0.001,-0.067,0.158,-0.778,0.007,4.663,16.79,17.43939348,78.37678739,0.423,0.658
300,10.042999999999893,0.016,-0.051,0.127,0.454,0.293,4.613,16.61,17.43939478,78.37678736,0.423,0.657
301,10.0763666666669,0.032,-0.049,0.184,0.057,0.348,4.564,16.43,17.43939608,78.37678732,0.423,0.657
302,10.10973333333368,0.019,-0.053,-0.007,-0.149,-0.19,4.523,16.28,17.43939739,78.37678731,0.423,0.657
303,10.143100000000004,0.003,-0.046,0.012,0.216,-0.321,4.502,16.21,17.43939872,78.37678734,0.423,0.657
304,10.176466666666784,-0.015,-0.044,-0.078,0.041,-0.32,4.482,16.13,17.43940006,78.37678738,0.423,0.657
305,10.209833333333108,-0.024,-0.023,0.013,0.661,-0.213,4.464,16.07,17.43940139,78.37678739,0.423,0.657
306,10.243199999999888,-0.026,-0.014,0.038,0.281,-0.073,4.454,16.03,17.43940273,78.37678736,0.423,0.657
307,10.276566666666897,-0.026,-0.031,0.077,-0.499,-0.072,4.443,16.0,17.43940406,78.37678732,0.423,0.657
308,10.309933333333449,-0.038,-0.026,-0.002,0.133,-0.306,4.423,15.92,17.43940538,78.37678731,0.423,0.657
309,10.3433,-0.041,-0.051,0.094,-0.736,-0.173,4.381,15.77,17.43940665,78.37678734,0.423,0.657
310,10.37666666666678,-0.067,-0.016,-0.181,1.047,-0.568,4.338,15.62,17.43940791,78.37678738,0.423,0.657
311,10.410033333333104,-0.082,-0.037,-0.007,-0.613,-0.456,4.302,15.49,17.43940917,78.37678739,0.423,0.656
312,10.44340000000011,-0.089,-0.049,-0.022,-0.393,-0.292,4.283,15.42,17.43941041,78.37678736,0.423,0.656
313,10.47676666666689,-0.074,-0.05,0.115,-0.043,0.144,4.263,15.35,17.43941164,78.37678732,0.423,0.656
314,10.510133333333442,-0.06,-0.041,0.045,0.277,0.201,4.24,15.26,17.43941287,78.37678729,0.423,0.656
315,10.543499999999996,-0.047,-0.05,0.121,-0.297,0.166,4.208,15.15,17.43941411,78.37678726,0.423,0.656
316,10.576866666666774,-0.04,-0.043,0.007,0.211,0.116,4.175,15.03,17.43941534,78.37678722,0.423,0.656
317,10.6102333333331,-0.04,-0.031,0.026,0.372,-0.071,4.151,14.94,17.43941658,78.37678722,0.423,0.656
318,10.643600000000106,-0.058,-0.014,-0.149,0.529,-0.393,4.143,14.91,17.43941781,78.37678729,0.423,0.656
319,10.676966666666884,-0.064,-0.04,0.004,-0.81,-0.235,4.135,14.88,17.43941905,78.37678735,0.423,0.656
320,10.710333333333438,-0.08,-0.059,-0.153,-0.578,-0.403,4.116,14.82,17.43942025,78.37678738,0.423,0.656
321,10.74369999999999,-0.078,-0.038,-0.016,0.624,-0.058,4.075,14.67,17.43942139,78.37678731,0.423,0.656
322,10.77706666666677,-0.085,-0.039,-0.106,-0.03,-0.244,4.033,14.52,17.43942252,78.37678725,0.423,0.656
323,10.810433333333094,-0.092,-0.063,-0.061,-0.763,-0.296,4.004,14.42,17.43942368,78.37678721,0.423,0.656
324,10.8438000000001,-0.093,-0.074,-0.074,-0.344,-0.126,4.002,14.41,17.43942488,78.37678724,0.423,0.655
325,10.87716666666688,-0.073,-0.078,0.041,-0.162,0.333,4.0,14.4,17.43942608,78.37678728,0.423,0.655
326,10.910533333333431,-0.059,-0.084,-0.005,-0.228,0.28,3.98,14.33,17.43942725,78.37678729,0.423,0.655
327,10.943899999999983,-0.042,-0.085,0.01,-0.076,0.379,3.922,14.12,17.43942835,78.37678726,0.423,0.655
328,10.977266666666765,-0.023,-0.084,0.034,-0.027,0.454,3.865,13.91,17.43942945,78.37678722,0.423,0.655
