frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
20,0.6666666666666572,2.753,2.42,-1.342,-7.505,13.607,6.004,21.61,17.45703082,78.3759199,0.432,0.735
21,0.6999999999999886,1.17,2.04,0.366,-9.153,-24.041,5.991,21.57,17.45703172,78.3759183,0.432,0.73
22,0.7333333333333201,1.163,-0.198,10.076,-67.356,-3.482,5.991,21.57,17.45703263,78.37591668,0.431,0.726
23,0.7666666666666515,1.715,-1.682,4.947,-46.349,9.096,6.03,21.71,17.45703357,78.37591502,0.431,0.723
24,0.8000000000000114,0.199,-2.696,6.126,-33.34,-27.617,6.069,21.85,17.4570345,78.37591335,0.43,0.719
25,0.8333333333333428,0.496,-4.397,12.932,-55.717,-1.106,6.091,21.93,17.45703542,78.3759117,0.43,0.716
26,0.8666666666666742,-0.731,-4.963,9.433,-22.247,-26.116,6.061,21.82,17.45703628,78.3759101,0.43,0.713
27,0.9000000000000057,-0.55,-5.05,4.735,-7.932,-0.159,6.031,21.71,17.45703715,78.3759085,0.43,0.71
28,0.9333333333333372,-1.643,-4.525,8.905,10.971,-25.221,6.009,21.63,17.45703802,78.37590689,0.43,0.708
29,0.9666666666666686,-0.25,-2.421,6.757,60.526,19.054,6.011,21.64,17.45703892,78.37590526,0.43,0.706
30,1.0,1.729,1.55,6.797,120.608,32.547,6.013,21.65,17.45703982,78.37590363,0.429,0.704
31,1.0333333333333314,0.377,2.58,8.461,33.438,-26.014,6.018,21.67,17.45704071,78.37590198,0.429,0.702
32,1.0666666666666629,-0.952,4.564,-10.434,64.028,-17.085,6.034,21.72,17.45704154,78.37590032,0.429,0.7
33,1.0999999999999943,-1.818,2.952,-8.762,-45.446,-11.728,6.051,21.78,17.45704238,78.37589865,0.429,0.698
34,1.1333333333333258,-0.418,0.894,4.039,-60.9,20.25,6.067,21.84,17.45704322,78.37589698,0.429,0.697
35,1.1666666666666572,-3.146,-0.568,1.57,-44.474,-53.952,6.083,21.9,17.45704412,78.37589532,0.429,0.696
36,1.1999999999999886,-1.624,-3.175,-1.196,-81.434,23.187,6.099,21.96,17.45704502,78.37589365,0.429,0.695
37,1.23333333333332,-2.583,-4.513,2.18,-44.71,-20.299,6.109,21.99,17.45704592,78.37589198,0.429,0.694
38,1.2666666666666515,-2.05,-4.744,3.633,-11.74,3.771,6.101,21.96,17.45704682,78.37589032,0.429,0.693
39,1.3000000000000114,-2.534,-4.916,-1.733,-10.117,-10.361,6.093,21.93,17.45704773,78.37588865,0.429,0.692
40,1.3333333333333428,-3.549,-3.25,-8.083,46.626,-17.215,6.082,21.89,17.45704862,78.37588699,0.429,0.691
41,1.3666666666666742,-3.124,-4.36,-5.182,-37.754,5.085,6.061,21.82,17.45704948,78.37588536,0.429,0.691
42,1.4000000000000057,-3.469,-3.901,-2.624,9.763,-9.214,6.04,21.74,17.45705035,78.37588372,0.429,0.69
43,1.4333333333333371,-5.691,-1.572,-15.153,68.116,-38.136,6.025,21.69,17.45705122,78.37588209,0.429,0.69
44,1.4666666666666686,-6.31,-5.382,4.109,-119.774,-22.048,6.029,21.7,17.45705212,78.37588046,0.429,0.689
45,1.5,-6.586,-1.968,-25.237,100.265,-0.879,6.033,21.72,17.45705302,78.37587882,0.429,0.689
46,1.5333333333333314,-10.215,3.595,-49.193,170.179,-52.353,6.036,21.73,17.45705392,78.37587719,0.429,0.688
47,1.5666666666666629,-11.811,1.172,21.486,-71.761,-62.852,6.038,21.74,17.45705478,78.37587556,0.429,0.688
48,1.5999999999999943,-9.844,3.423,-4.772,70.659,19.367,6.039,21.74,17.45705565,78.37587393,0.429,0.688
49,1.6333333333333258,-8.206,4.577,-0.358,38.872,14.079,6.037,21.73,17.45705653,78.37587228,0.429,0.688
50,1.6666666666666572,-6.598,3.321,2.355,-34.613,14.652,6.027,21.7,17.45705743,78.37587062,0.429,0.688
51,1.6999999999999886,-5.669,5.081,-12.728,57.625,13.216,6.017,21.66,17.45705833,78.37586895,0.429,0.688
52,1.73333333333332,-5.062,0.851,14.059,-126.197,-5.536,6.0,21.6,17.45705922,78.37586731,0.429,0.687
53,1.7666666666666515,-6.543,1.623,7.953,24.611,-40.862,5.964,21.47,17.45706008,78.37586574,0.429,0.687
54,1.8000000000000114,-3.534,1.922,-1.892,10.739,48.57,5.929,21.34,17.45706095,78.37586417,0.429,0.687
55,1.8333333333333428,-0.425,-0.277,4.723,-66.363,52.606,5.9,21.24,17.45706181,78.3758626,0.429,0.687
56,1.8666666666666745,-2.087,0.462,6.35,22.524,-35.606,5.893,21.22,17.45706263,78.37586102,0.429,0.687
57,1.9000000000000057,-1.4,0.306,1.123,-4.503,8.652,5.886,21.19,17.45706346,78.37585944,0.429,0.687
58,1.933333333333337,-1.372,0.152,4.096,-4.552,-3.828,5.876,21.15,17.45706428,78.37585785,0.429,0.687
59,1.9666666666666688,-1.868,0.116,3.844,-1.086,-13.294,5.852,21.07,17.45706512,78.37585625,0.429,0.688
60,2.0,-2.131,1.256,-6.163,35.329,-4.235,5.828,20.98,17.45706595,78.37585465,0.429,0.688
61,2.0333333333333314,0.435,-2.791,24.513,-124.224,31.257,5.799,20.88,17.45706677,78.37585306,0.429,0.688
62,2.066666666666663,1.659,-0.243,0.203,76.106,23.956,5.752,20.71,17.45706754,78.37585153,0.429,0.688
63,2.0999999999999943,5.454,3.04,-3.417,101.351,95.432,5.705,20.54,17.4570683,78.37585,0.429,0.688
64,2.1333333333333258,3.474,-1.345,12.387,-132.958,-36.631,5.68,20.45,17.45706909,78.37584844,0.429,0.688
65,2.166666666666657,3.769,-1.502,1.831,-6.285,10.353,5.735,20.65,17.45706996,78.37584681,0.429,0.688
66,2.1999999999999886,5.462,0.107,1.159,48.265,38.746,5.79,20.84,17.45707082,78.37584517,0.429,0.688
67,2.23333333333332,3.519,-1.796,21.092,-58.951,-40.487,5.825,20.97,17.45707169,78.37584356,0.429,0.688
68,2.2666666666666515,2.792,-0.591,0.899,35.443,-7.965,5.789,20.84,17.45707256,78.37584203,0.429,0.688
69,2.300000000000012,6.505,1.052,-3.271,50.206,95.456,5.752,20.71,17.45707342,78.3758405,0.429,0.688
70,2.333333333333343,2.386,0.889,4.792,-4.133,-82.643,5.724,20.61,17.45707427,78.37583896,0.429,0.689
71,2.3666666666666742,4.391,1.644,-8.335,24.135,50.083,5.724,20.61,17.45707504,78.37583739,0.428,0.689
72,2.4000000000000057,3.179,-0.257,6.773,-57.393,-19.257,5.724,20.61,17.4570758,78.37583582,0.428,0.689
73,2.433333333333337,2.887,0.261,3.039,15.71,-1.696,5.716,20.58,17.45707659,78.37583426,0.428,0.689
74,2.466666666666669,2.605,1.506,-5.573,38.706,2.909,5.682,20.45,17.45707746,78.37583273,0.428,0.689
75,2.5,4.541,-2.133,11.593,-111.358,36.062,5.647,20.33,17.45707832,78.3758312,0.428,0.689
76,2.5333333333333314,2.114,-1.915,4.475,4.556,-43.363,5.617,20.22,17.45707917,78.37582967,0.428,0.689
77,2.566666666666663,1.972,-0.625,-7.054,37.969,5.227,5.603,20.17,17.45707994,78.37582817,0.428,0.689
78,2.5999999999999943,2.763,-4.566,-0.122,-122.817,19.038,5.588,20.12,17.4570807,78.37582667,0.428,0.689
79,2.6333333333333258,2.957,-4.809,4.336,-12.163,6.138,5.586,20.11,17.45708148,78.37582515,0.428,0.689
80,2.666666666666657,4.01,-3.174,-16.516,45.772,36.224,5.627,20.26,17.45708232,78.37582355,0.428,0.689
81,2.6999999999999886,3.72,-6.0,10.886,-90.88,-4.808,5.669,20.41,17.45708315,78.37582195,0.428,0.689
82,2.73333333333332,2.95,-5.375,-0.533,13.249,-7.81,5.687,20.47,17.45708398,78.37582038,0.428,0.689
83,2.7666666666666515,2.525,-5.561,0.456,-11.28,-3.161,5.622,20.24,17.45708478,78.37581891,0.428,0.689
84,2.800000000000012,1.979,-4.366,-2.477,31.266,-4.528,5.557,20.01,17.45708558,78.37581744,0.428,0.689
85,2.833333333333343,0.925,-4.037,-0.061,5.593,-16.963,5.51,19.84,17.45708638,78.37581597,0.428,0.689
86,2.8666666666666742,1.867,-3.681,-7.648,6.732,25.119,5.522,19.88,17.45708722,78.37581447,0.428,0.69
87,2.9000000000000057,0.077,-2.516,-3.6,32.12,-29.96,5.535,19.93,17.45708805,78.37581297,0.428,0.69
88,2.933333333333337,1.719,-1.874,-4.218,17.048,36.045,5.541,19.95,17.45708888,78.37581147,0.428,0.69
89,2.966666666666669,2.346,-1.841,0.513,-1.196,15.124,5.525,19.89,17.45708972,78.37580997,0.428,0.689
90,3.0,1.47,-1.632,0.927,4.271,-13.436,5.508,19.83,17.45709055,78.37580847,0.428,0.689
91,3.0333333333333314,0.835,-1.945,-2.953,-11.711,-7.924,5.493,19.78,17.45709137,78.37580697,0.428,0.689
92,3.066666666666663,0.609,-3.386,6.354,-46.943,-6.521,5.486,19.75,17.45709214,78.37580547,0.428,0.689
93,3.0999999999999943,0.176,-2.678,-6.041,18.171,-3.6,5.479,19.72,17.4570929,78.37580397,0.428,0.689
94,3.1333333333333258,-0.539,-3.281,3.97,-21.751,-15.995,5.464,19.67,17.45709368,78.37580248,0.427,0.689
95,3.166666666666657,0.585,-4.673,-4.34,-46.821,24.611,5.421,19.52,17.45709448,78.37580105,0.427,0.689
96,3.1999999999999886,0.647,-4.848,-3.051,-10.495,4.332,5.379,19.36,17.45709528,78.37579962,0.427,0.689
97,3.23333333333332,0.544,-4.923,3.824,-7.587,-3.01,5.36,19.3,17.45709608,78.37579816,0.427,0.689
98,3.2666666666666515,-0.012,-5.139,-1.241,-12.061,-9.108,5.426,19.53,17.45709688,78.37579663,0.427,0.689
99,3.300000000000012,-1.058,-2.585,-2.514,73.514,-18.977,5.492,19.77,17.45709768,78.3757951,0.427,0.689
100,3.333333333333343,-0.715,-1.014,-13.554,45.536,13.099,5.544,19.96,17.45709846,78.37579356,0.427,0.689
101,3.3666666666666742,-1.888,-0.124,-4.979,25.985,-21.116,5.548,19.97,17.45709919,78.37579199,0.427,0.689
102,3.4000000000000057,-1.257,-2.906,0.793,-86.889,8.75,5.552,19.99,17.45709993,78.37579042,0.427,0.689
103,3.433333333333337,-1.161,-4.3,-7.574,-46.65,4.336,5.552,19.99,17.45710068,78.37578887,0.427,0.689
104,3.466666666666669,-2.363,-6.675,9.828,-78.416,-31.925,5.538,19.94,17.45710148,78.37578737,0.427,0.689
105,3.5,-1.043,-7.505,2.441,-32.925,20.685,5.524,19.89,17.45710228,78.37578587,0.427,0.688
106,3.5333333333333314,-1.746,-7.473,14.966,-7.041,-24.582,5.519,19.87,17.45710306,78.37578436,0.427,0.688
107,3.566666666666663,0.803,-5.321,7.18,58.597,45.153,5.545,19.96,17.45710379,78.37578279,0.427,0.688
108,3.5999999999999943,1.302,-2.412,35.94,84.144,-9.824,5.571,20.06,17.45710453,78.37578122,0.427,0.688
109,3.6333333333333258,1.112,1.738,17.895,125.412,-11.626,5.593,20.13,17.45710528,78.37577966,0.427,0.688
110,3.666666666666657,0.846,4.738,-12.179,93.837,4.198,5.597,20.15,17.45710612,78.37577813,0.427,0.688
111,3.6999999999999886,-0.832,6.759,-22.503,66.461,-17.561,5.602,20.17,17.45710695,78.3757766,0.427,0.688
112,3.73333333333332,-1.043,5.75,-8.933,-25.367,0.008,5.602,20.17,17.45710778,78.37577507,0.427,0.688
113,3.766666666666652,-3.959,5.854,-14.456,8.146,-53.614,5.587,20.11,17.45710862,78.37577357,0.427,0.687
114,3.8000000000000114,-3.416,3.155,-8.14,-78.554,8.811,5.572,20.06,17.45710945,78.37577207,0.427,0.687
115,3.833333333333343,-3.838,0.16,-10.45,-90.339,-7.623,5.569,20.05,17.45711028,78.37577056,0.427,0.687
116,3.866666666666674,-3.864,-2.431,-5.98,-80.727,-3.287,5.607,20.19,17.45711112,78.37576899,0.427,0.687
117,3.9000000000000057,-2.124,-6.487,7.286,-128.662,23.101,5.645,20.32,17.45711195,78.37576742,0.427,0.687
118,3.933333333333337,-2.238,-8.501,2.786,-69.398,-7.119,5.679,20.45,17.45711278,78.37576585,0.427,0.687
119,3.966666666666669,-2.408,-10.181,1.607,-61.038,-7.688,5.699,20.51,17.45711362,78.37576425,0.427,0.686
120,4.0,-1.061,-10.4,-10.58,-17.463,28.41,5.718,20.58,17.45711445,78.37576265,0.427,0.686
121,4.033333333333331,0.004,-9.23,7.595,25.314,14.197,5.735,20.65,17.45711528,78.37576106,0.427,0.686
122,4.066666666666663,-0.692,-8.026,2.311,27.434,-14.307,5.744,20.68,17.45711612,78.37575949,0.427,0.686
123,4.099999999999994,0.813,-5.16,19.44,80.031,16.353,5.753,20.71,17.45711695,78.37575792,0.426,0.686
124,4.133333333333326,1.804,-1.746,24.09,99.793,6.452,5.759,20.73,17.45711778,78.37575636,0.426,0.686
125,4.166666666666657,3.403,2.489,21.226,128.487,21.47,5.754,20.71,17.45711862,78.37575479,0.426,0.685
126,4.199999999999989,3.355,7.055,0.29,142.889,4.836,5.749,20.7,17.45711945,78.37575322,0.426,0.685
127,4.23333333333332,3.705,9.532,-2.209,82.618,13.717,5.751,20.7,17.45712029,78.37575165,0.426,0.685
128,4.266666666666652,2.088,13.044,-28.174,117.126,-7.924,5.779,20.8,17.45712116,78.37575005,0.426,0.685
129,4.300000000000011,1.566,15.167,-30.936,77.554,11.41,5.807,20.91,17.45712202,78.37574845,0.426,0.685
130,4.333333333333343,1.015,15.191,-22.556,14.685,5.166,5.832,20.99,17.45712289,78.37574684,0.426,0.684
131,4.366666666666674,-3.208,15.895,-21.678,35.846,-75.703,5.843,21.03,17.45712373,78.37574523,0.426,0.684
132,4.400000000000006,-2.631,14.147,-21.954,-39.357,18.025,5.854,21.08,17.45712457,78.37574361,0.426,0.684
133,4.433333333333337,-3.853,12.589,-18.187,-35.089,-16.719,5.863,21.11,17.45712541,78.37574199,0.426,0.684
134,4.466666666666669,-5.971,11.837,-8.758,-11.581,-42.875,5.865,21.11,17.45712624,78.37574036,0.426,0.684
135,4.5,-4.787,9.123,-10.715,-73.026,18.366,5.867,21.12,17.45712708,78.37573873,0.426,0.683
136,4.533333333333331,-5.851,7.128,-8.01,-53.309,-23.293,5.874,21.15,17.45712791,78.37573709,0.426,0.683
137,4.566666666666663,-5.486,4.385,-7.029,-78.388,1.167,5.898,21.23,17.45712874,78.37573546,0.426,0.683
138,4.599999999999994,-4.901,1.097,-1.111,-97.873,2.453,5.921,21.32,17.45712958,78.37573383,0.426,0.683
139,4.633333333333326,-4.645,-1.889,6.488,-91.664,-6.803,5.942,21.39,17.45713041,78.37573218,0.426,0.683
140,4.666666666666657,-2.471,-5.085,5.898,-101.066,29.716,5.956,21.44,17.45713124,78.37573048,0.426,0.682
141,4.699999999999989,-2.342,-9.663,20.868,-146.931,-13.18,5.97,21.49,17.45713208,78.37572878,0.426,0.682
142,4.73333333333332,-1.092,-12.011,17.309,-82.342,9.441,5.977,21.52,17.45713291,78.37572709,0.426,0.682
143,4.766666666666652,0.141,-14.294,5.549,-82.606,17.817,5.963,21.47,17.45713374,78.37572546,0.426,0.682
144,4.800000000000011,0.417,-17.183,11.789,-103.645,-1.22,5.949,21.42,17.45713458,78.37572382,0.426,0.682
145,4.833333333333343,3.343,-17.539,7.843,-28.032,54.741,5.945,21.4,17.4571354,78.37572218,0.426,0.681
146,4.866666666666674,2.844,-20.18,16.882,-99.215,-13.037,5.969,21.49,17.4571362,78.37572047,0.426,0.681
147,4.900000000000006,2.669,-19.86,9.433,-10.129,-3.734,5.992,21.57,17.457137,78.37571878,0.426,0.681
148,4.933333333333337,3.613,-21.362,13.237,-66.322,14.205,6.004,21.62,17.45713778,78.37571708,0.426,0.681
149,4.966666666666669,4.298,-21.007,-0.236,-10.34,18.627,5.982,21.54,17.45713852,78.37571542,0.426,0.68
150,5.0,4.74,-19.619,2.99,21.905,13.424,5.96,21.46,17.45713925,78.37571375,0.426,0.68
151,5.033333333333331,1.972,-20.85,20.705,-57.947,-60.774,5.961,21.46,17.45714002,78.37571206,0.426,0.68
152,5.066666666666663,4.248,-19.099,3.203,33.123,45.56,6.035,21.73,17.45714089,78.37571031,0.426,0.68
153,5.099999999999994,5.11,-18.279,14.278,5.87,14.486,6.109,21.99,17.45714177,78.37570856,0.426,0.68
154,5.133333333333326,2.873,-17.108,4.739,17.471,-35.431,6.157,22.16,17.45714264,78.37570682,0.426,0.679
155,5.166666666666657,3.441,-15.737,10.251,24.716,9.226,6.138,22.1,17.45714351,78.37570512,0.426,0.679
156,5.199999999999989,3.254,-14.261,11.41,29.191,-3.869,6.119,22.03,17.45714438,78.37570342,0.426,0.679
157,5.23333333333332,5.637,-11.77,28.292,61.974,33.743,6.111,22.0,17.45714523,78.37570171,0.426,0.679
158,5.266666666666652,4.977,-8.683,42.7,82.748,-26.205,6.128,22.06,17.45714603,78.37569996,0.426,0.679
159,5.300000000000011,7.29,-6.766,12.484,49.4,45.446,6.144,22.12,17.45714684,78.37569821,0.425,0.678
160,5.333333333333343,7.241,-4.086,24.167,74.845,-2.127,6.159,22.17,17.45714766,78.37569646,0.425,0.678
161,5.366666666666674,7.711,-2.009,30.326,58.679,3.681,6.17,22.21,17.45714849,78.37569473,0.425,0.678
162,5.400000000000006,8.363,-0.55,30.814,41.553,7.383,6.18,22.25,17.45714932,78.375693,0.425,0.678
163,5.433333333333337,10.704,2.473,36.224,91.283,37.018,6.185,22.27,17.45715015,78.37569125,0.425,0.678
164,5.466666666666669,10.984,4.568,26.933,65.488,7.639,6.18,22.25,17.45715096,78.37568946,0.425,0.677
165,5.5,11.426,7.353,17.073,88.805,16.365,6.175,22.23,17.45715177,78.37568768,0.425,0.677
166,5.533333333333331,12.74,11.392,22.869,130.285,30.131,6.184,22.26,17.45715257,78.37568588,0.425,0.677
167,5.566666666666663,11.28,13.799,22.556,83.635,-17.439,6.218,22.38,17.45715338,78.37568406,0.425,0.677
168,5.599999999999994,12.231,15.951,17.817,78.042,25.664,6.252,22.51,17.45715419,78.37568225,0.425,0.676
169,5.633333333333326,10.857,17.749,15.857,69.206,-12.899,6.266,22.56,17.45715498,78.37568046,0.425,0.676
170,5.666666666666657,9.342,20.932,-8.673,113.802,-4.43,6.247,22.49,17.45715575,78.37567873,0.425,0.676
171,5.699999999999989,8.864,20.924,18.598,18.147,-3.112,6.227,22.42,17.45715652,78.37567699,0.425,0.676
172,5.73333333333332,9.285,21.589,13.973,39.051,14.38,6.237,22.45,17.45715731,78.3756752,0.425,0.676
173,5.766666666666652,8.561,23.304,10.719,72.225,-3.234,6.298,22.67,17.45715815,78.37567332,0.425,0.675
174,5.800000000000011,8.001,27.44,16.597,148.847,-4.503,6.358,22.89,17.45715899,78.37567143,0.425,0.675
175,5.833333333333343,8.199,27.909,35.736,39.357,-2.282,6.386,22.99,17.45715982,78.37566958,0.425,0.675
176,5.866666666666674,6.878,29.848,5.024,85.384,-12.021,6.367,22.92,17.45716062,78.37566778,0.425,0.675
177,5.900000000000006,5.18,33.138,2.734,129.089,-19.514,6.348,22.85,17.45716142,78.37566598,0.425,0.675
178,5.933333333333337,5.116,31.762,39.926,-12.057,-13.2,6.343,22.84,17.45716221,78.37566416,0.425,0.674
179,5.966666666666669,5.83,33.102,7.924,70.789,16.943,6.362,22.9,17.45716298,78.37566231,0.425,0.674
180,6.0,5.84,33.996,17.537,58.37,0.83,6.38,22.97,17.45716376,78.37566046,0.425,0.674
181,6.033333333333331,6.479,34.912,25.4,59.989,7.521,6.397,23.03,17.45716454,78.37565861,0.425,0.674
182,6.066666666666663,6.812,37.34,8.152,107.758,12.216,6.411,23.08,17.45716534,78.37565678,0.425,0.674
183,6.099999999999994,7.508,38.437,31.79,68.95,6.651,6.426,23.13,17.45716614,78.37565495,0.425,0.673
184,6.133333333333326,7.808,38.944,31.526,51.886,1.159,6.438,23.18,17.45716694,78.37565311,0.425,0.673
185,6.166666666666657,9.033,40.441,19.794,83.098,23.781,6.446,23.21,17.45716773,78.37565126,0.425,0.673
186,6.199999999999989,9.35,42.211,27.934,93.089,5.589,6.455,23.24,17.45716852,78.37564941,0.425,0.673
187,6.23333333333332,9.97,43.369,44.832,75.943,2.583,6.467,23.28,17.45716932,78.37564756,0.425,0.673
188,6.266666666666652,11.449,44.267,25.449,69.121,28.756,6.485,23.35,17.45717011,78.37564571,0.425,0.673
189,6.300000000000011,11.168,45.688,21.722,86.291,2.38,6.504,23.41,17.4571709,78.37564386,0.425,0.672
190,6.333333333333343,11.31,46.426,25.619,66.636,7.094,6.525,23.49,17.4571717,78.37564201,0.425,0.672
191,6.366666666666674,9.738,45.486,25.428,15.584,-21.486,6.551,23.58,17.45717252,78.37564015,0.425,0.672
192,6.400000000000006,10.974,45.355,22.735,39.869,25.249,6.578,23.68,17.45717334,78.37563829,0.425,0.672
193,6.433333333333337,11.697,45.577,23.236,50.812,17.842,6.593,23.74,17.45717413,78.37563642,0.425,0.672
194,6.466666666666669,11.52,45.418,27.722,39.397,1.586,6.585,23.71,17.45717485,78.37563454,0.425,0.671
195,6.5,12.933,45.138,30.997,35.634,26.848,6.577,23.68,17.45717558,78.37563265,0.425,0.671
196,6.533333333333331,13.737,44.598,20.254,27.491,24.049,6.572,23.66,17.45717633,78.37563077,0.425,0.671
197,6.566666666666663,13.996,44.262,17.215,33.434,17.366,6.575,23.67,17.45717716,78.37562889,0.425,0.671
198,6.599999999999994,12.737,43.413,17.561,17.427,-7.774,6.579,23.68,17.45717798,78.37562701,0.425,0.671
199,6.633333333333326,13.057,42.477,17.146,14.071,16.967,6.588,23.72,17.45717878,78.37562512,0.425,0.671
200,6.666666666666657,12.599,41.773,-10.744,20.517,18.565,6.614,23.81,17.4571795,78.37562319,0.425,0.67
201,6.699999999999989,13.492,40.273,6.651,-4.637,32.486,6.64,23.9,17.45718022,78.37562126,0.425,0.67
202,6.73333333333332,11.746,38.82,1.652,-4.418,-8.453,6.656,23.96,17.45718095,78.37561935,0.425,0.67
203,6.766666666666652,11.446,36.828,1.814,-22.337,12.769,6.631,23.87,17.45718174,78.3756175,0.425,0.67
204,6.800000000000011,10.401,34.972,-5.443,-19.843,3.649,6.606,23.78,17.45718253,78.37561565,0.425,0.67
205,6.833333333333343,12.067,33.249,-1.078,-17.329,49.343,6.589,23.72,17.45718333,78.3756138,0.425,0.669
206,6.866666666666674,9.77,29.562,2.136,-79.547,-20.238,6.612,23.8,17.45718411,78.3756119,0.425,0.669
207,6.900000000000006,10.814,26.836,-8.42,-53.134,39.503,6.636,23.89,17.45718489,78.37561001,0.425,0.669
208,6.933333333333337,11.497,23.889,-5.902,-62.429,32.64,6.66,23.97,17.45718568,78.37560811,0.425,0.669
209,6.966666666666669,9.391,20.175,1.997,-88.765,-17.573,6.685,24.07,17.45718651,78.37560616,0.424,0.669
210,7.0,10.151,17.848,-6.09,-49.254,31.619,6.711,24.16,17.45718733,78.37560421,0.424,0.669
211,7.033333333333331,9.574,15.345,-7.664,-56.767,10.397,6.737,24.25,17.45718816,78.37560226,0.424,0.668
212,7.066666666666663,9.167,11.635,6.195,-96.343,5.435,6.766,24.36,17.45718898,78.37560028,0.424,0.668
213,7.099999999999994,9.958,8.885,-10.754,-70.064,34.048,6.794,24.46,17.45718981,78.3755983,0.424,0.668
214,7.133333333333326,8.275,6.531,0.236,-60.282,-11.654,6.822,24.56,17.45719063,78.37559632,0.424,0.668
215,7.166666666666657,9.453,4.399,-0.386,-55.608,33.824,6.813,24.53,17.45719142,78.37559439,0.424,0.668
216,7.199999999999989,9.419,1.832,-17.085,-70.964,23.065,6.805,24.5,17.4571922,78.37559247,0.424,0.668
217,7.23333333333332,6.924,1.275,-1.159,-11.187,-25.505,6.796,24.47,17.45719298,78.37559054,0.424,0.667
218,7.2666666666666515,5.379,0.985,-13.587,-3.458,-6.964,6.812,24.52,17.45719381,78.37558856,0.424,0.667
219,7.300000000000011,2.981,0.337,-16.951,-14.742,-21.576,6.829,24.59,17.45719463,78.37558658,0.424,0.667
220,7.333333333333343,0.781,0.673,-14.372,15.047,-23.077,6.846,24.65,17.45719546,78.3755846,0.424,0.667
221,7.366666666666674,-0.429,0.585,-14.742,2.258,-9.637,6.876,24.75,17.45719625,78.37558259,0.424,0.667
222,7.400000000000006,-2.111,0.965,-17.353,16.658,-17.732,6.906,24.86,17.45719704,78.37558057,0.424,0.667
223,7.433333333333337,-2.034,0.826,-13.579,0.952,6.142,6.936,24.97,17.45719784,78.37557856,0.424,0.667
224,7.466666666666669,-4.264,1.304,-6.358,19.9,-35.582,6.927,24.94,17.45719866,78.37557661,0.424,0.666
225,7.5,-8.313,3.082,-7.383,60.542,-83.302,6.916,24.9,17.45719948,78.37557466,0.424,0.666
226,7.533333333333331,-7.499,2.286,5.771,-17.405,-0.071,6.904,24.86,17.45720031,78.37557271,0.424,0.666
227,7.566666666666663,-5.87,4.025,-3.397,60.245,18.61,6.907,24.86,17.4572011,78.37557073,0.424,0.666
228,7.599999999999994,-6.537,6.389,-1.709,81.154,-16.719,6.911,24.88,17.45720188,78.37556873,0.424,0.666
