frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
26,0.8666666666666742,-6.732,-1.081,13.566,12.529,-64.821,11.229,40.43,17.43247681,78.37061072,0.43,0.713
27,0.8999999999999773,0.607,-0.665,-11.288,11.96,217.102,11.151,40.14,17.43247465,78.37061331,0.43,0.71
28,0.9333333333332804,-2.009,-3.148,21.783,-77.598,-35.289,11.073,39.86,17.4324725,78.3706159,0.43,0.708
29,0.966666666666697,-5.036,-0.155,-10.471,89.765,-30.578,11.099,39.96,17.43247025,78.3706185,0.43,0.706
30,1.0,1.444,-1.016,1.269,-26.726,108.954,11.157,40.17,17.43246799,78.3706211,0.429,0.704
31,1.033333333333303,-3.004,-0.54,4.373,13.884,-55.99,11.215,40.37,17.43246572,78.3706237,0.429,0.702
32,1.066666666666606,-2.099,-1.32,-1.175,-24.59,6.559,11.243,40.48,17.43246343,78.37062633,0.429,0.7
33,1.1000000000000227,-2.926,-0.001,1.696,39.698,-10.044,11.263,40.55,17.43246113,78.37062896,0.429,0.698
34,1.1333333333333258,-2.626,-2.923,30.098,-90.485,-8.124,11.283,40.62,17.43245883,78.37063159,0.429,0.697
35,1.1666666666666288,2.351,3.12,-8.656,184.534,69.837,11.282,40.61,17.43245659,78.37063427,0.429,0.696
36,1.2000000000000457,-0.635,-2.731,-5.345,-178.123,-26.775,11.274,40.59,17.43245437,78.37063697,0.429,0.695
37,1.2333333333333485,1.698,-1.356,-12.895,40.028,27.743,11.266,40.56,17.43245214,78.37063966,0.429,0.694
38,1.2666666666666515,-4.771,0.135,-11.248,44.991,-105.48,11.277,40.6,17.43244989,78.37064231,0.429,0.693
39,1.2999999999999543,-0.707,-7.446,-22.894,-234.675,53.671,11.293,40.65,17.43244762,78.37064494,0.429,0.692
40,1.3333333333333712,-6.305,-4.743,16.137,76.492,-114.827,11.309,40.71,17.43244535,78.37064757,0.429,0.691
41,1.3666666666666742,-1.164,-9.312,-11.423,-146.191,67.4,11.315,40.73,17.43244312,78.37065028,0.429,0.691
42,1.3999999999999773,-3.977,-11.986,2.49,-92.003,-31.449,11.319,40.75,17.4324409,78.37065301,0.429,0.69
43,1.4333333333332805,-9.135,-8.048,4.458,110.202,-89.851,11.322,40.76,17.43243868,78.37065574,0.429,0.69
44,1.466666666666697,-2.41,-2.793,-4.568,154.81,110.739,11.322,40.76,17.43243645,78.37065841,0.429,0.689
45,1.5,-7.712,-4.433,29.609,-53.635,-132.317,11.322,40.76,17.43243421,78.37066108,0.429,0.689
46,1.533333333333303,-10.686,1.005,-23.065,163.996,-30.863,11.321,40.76,17.43243198,78.37066375,0.429,0.688
47,1.566666666666606,-3.517,-5.565,-19.754,-202.677,174.869,11.359,40.89,17.4324298,78.37066652,0.429,0.688
48,1.6000000000000227,-9.452,-8.743,21.905,-104.035,-182.138,11.405,41.06,17.43242764,78.37066932,0.429,0.688
49,1.6333333333333258,-4.467,-6.647,-17.187,56.197,60.265,11.45,41.22,17.43242547,78.37067212,0.429,0.688
50,1.6666666666666288,-5.384,-8.956,12.586,-78.229,-16.251,11.408,41.07,17.4324233,78.37067481,0.429,0.688
51,1.7000000000000457,-5.625,-9.984,8.018,-40.858,-8.982,11.348,40.85,17.43242113,78.37067748,0.429,0.688
52,1.7333333333333485,-6.762,-8.807,2.542,26.364,-16.589,11.288,40.64,17.43241897,78.37068015,0.429,0.687
53,1.7666666666666515,-1.969,-13.616,10.894,-157.931,44.852,11.329,40.79,17.43241675,78.37068292,0.429,0.687
54,1.7999999999999543,1.254,-11.893,5.601,39.637,30.106,11.391,41.01,17.43241451,78.37068572,0.429,0.687
55,1.8333333333333712,3.258,-12.115,6.895,-19.001,18.639,11.453,41.23,17.43241228,78.37068852,0.429,0.687
56,1.8666666666666745,7.963,-12.512,-7.066,-24.672,74.426,11.468,41.28,17.43241005,78.3706913,0.429,0.687
57,1.8999999999999773,5.689,-10.288,-5.357,56.027,-13.363,11.472,41.3,17.43240781,78.37069406,0.429,0.687
58,1.9333333333332805,8.465,-16.097,11.065,-190.701,30.636,11.476,41.31,17.43240558,78.37069683,0.429,0.687
59,1.966666666666697,7.517,-14.755,7.2,25.078,-3.864,11.437,41.17,17.43240348,78.37069962,0.429,0.688
60,2.0,11.145,-13.977,3.661,8.787,50.218,11.389,41.0,17.43240142,78.37070242,0.429,0.688
61,2.033333333333303,10.051,-13.976,8.807,-14.567,-3.515,11.341,40.83,17.43239935,78.37070522,0.429,0.688
62,2.066666666666606,8.456,-11.952,-2.66,48.017,-5.841,11.388,41.0,17.43239722,78.37070811,0.429,0.688
63,2.1000000000000227,10.643,-12.377,3.685,-25.945,29.203,11.455,41.24,17.43239507,78.37071101,0.429,0.688
64,2.1333333333333258,10.195,-11.237,-1.428,22.048,5.02,11.522,41.48,17.43239293,78.37071392,0.429,0.688
65,2.1666666666666288,7.915,-13.18,17.606,-72.42,-18.488,11.518,41.46,17.43239074,78.37071669,0.429,0.688
66,2.200000000000045,3.725,-12.212,2.917,15.804,-39.369,11.497,41.39,17.43238854,78.37071942,0.429,0.688
67,2.2333333333333485,5.21,-12.353,1.53,-17.716,17.236,11.475,41.31,17.43238634,78.37072215,0.429,0.688
68,2.2666666666666515,2.652,-12.812,3.555,-27.747,-21.678,11.468,41.29,17.43238419,78.37072499,0.429,0.688
69,2.2999999999999545,3.175,-12.937,4.21,-17.939,6.041,11.465,41.27,17.43238206,78.37072786,0.429,0.688
70,2.3333333333333712,2.327,-11.047,8.929,44.279,-7.729,11.462,41.26,17.43237993,78.37073073,0.429,0.689
71,2.3666666666666742,2.373,-10.444,22.744,6.198,-3.92,11.463,41.27,17.43237785,78.37073362,0.428,0.689
72,2.3999999999999773,1.97,-7.847,-2.111,68.523,-1.013,11.465,41.27,17.43237578,78.37073652,0.428,0.689
73,2.4333333333332803,-1.507,-8.663,6.879,-34.744,-38.348,11.467,41.28,17.43237371,78.37073942,0.428,0.689
74,2.466666666666697,-1.557,-8.034,-1.717,9.173,-0.993,11.466,41.28,17.43237162,78.37074227,0.428,0.689
75,2.5,-0.946,-6.634,-8.677,33.633,7.139,11.465,41.27,17.43236952,78.3707451,0.428,0.689
76,2.533333333333303,-2.5,-7.948,11.162,-49.111,-19.103,11.463,41.27,17.43236742,78.37074793,0.428,0.689
77,2.566666666666606,-1.147,-6.787,-7.29,26.254,13.139,11.484,41.34,17.43236523,78.37075072,0.428,0.689
78,2.6000000000000227,-0.605,-6.988,6.688,-14.864,2.429,11.511,41.44,17.43236302,78.37075349,0.428,0.689
79,2.6333333333333258,-0.602,-5.568,6.622,35.102,-2.119,11.537,41.53,17.43236081,78.37075626,0.428,0.689
80,2.6666666666666288,-3.818,-4.889,10.312,13.505,-39.214,11.529,41.5,17.43235871,78.37075911,0.428,0.689
81,2.700000000000045,-3.807,-4.797,7.017,-4.027,-4.759,11.51,41.44,17.43235664,78.37076197,0.428,0.689
82,2.7333333333333485,-5.845,-4.292,6.35,8.848,-25.68,11.491,41.37,17.43235458,78.37076484,0.428,0.689
83,2.7666666666666515,-4.876,-4.406,-4.755,-9.877,5.882,11.49,41.37,17.43235256,78.37076778,0.428,0.689
84,2.7999999999999545,-3.154,-4.27,-0.336,-2.288,12.692,11.495,41.38,17.43235056,78.37077075,0.428,0.689
85,2.8333333333333712,-0.531,-3.093,7.485,30.098,21.189,11.499,41.4,17.43234856,78.37077372,0.428,0.689
86,2.8666666666666742,-3.885,-4.297,8.689,-42.546,-40.622,11.501,41.4,17.43234646,78.37077663,0.428,0.69
87,2.8999999999999773,-1.815,-4.263,0.342,-5.382,16.914,11.503,41.41,17.43234432,78.37077953,0.428,0.69
88,2.9333333333332803,-3.219,-1.997,3.299,63.78,-15.755,11.505,41.42,17.43234219,78.37078243,0.428,0.69
89,2.966666666666697,-0.861,-3.522,-10.979,-51.462,24.493,11.513,41.45,17.43234012,78.37078531,0.428,0.689
90,3.0,-3.364,-2.174,-9.848,36.013,-22.381,11.523,41.48,17.43233808,78.37078818,0.428,0.689
91,3.033333333333303,-6.071,-0.512,-21.153,47.065,-23.288,11.532,41.52,17.43233603,78.37079105,0.428,0.689
92,3.066666666666606,-5.277,-3.573,6.549,-97.629,0.814,11.504,41.42,17.43233395,78.37079387,0.428,0.689
93,3.1000000000000227,-5.291,-2.253,-3.649,35.085,-3.21,11.463,41.27,17.43233185,78.37079667,0.428,0.689
94,3.1333333333333258,-3.455,-1.163,-10.336,29.207,16.65,11.421,41.12,17.43232975,78.37079947,0.427,0.689
95,3.1666666666666288,1.889,-3.757,6.594,-83.81,65.916,11.405,41.06,17.43232772,78.37080237,0.427,0.689
96,3.200000000000045,3.445,-1.733,-0.207,56.649,17.109,11.399,41.04,17.43232572,78.3708053,0.427,0.689
97,3.2333333333333485,3.841,-2.364,-8.375,-23.604,9.265,11.393,41.01,17.43232372,78.37080824,0.427,0.689
98,3.2666666666666515,3.467,-4.56,-0.586,-72.729,0.0,11.386,40.99,17.43232165,78.37081107,0.427,0.689
99,3.2999999999999545,2.604,-3.409,4.894,28.788,-6.541,11.38,40.97,17.43231955,78.37081387,0.427,0.689
100,3.3333333333333712,6.048,-5.768,11.919,-78.847,36.546,11.374,40.95,17.43231745,78.37081667,0.427,0.689
101,3.3666666666666742,2.439,-2.663,-0.814,88.085,-32.323,11.396,41.03,17.43231536,78.3708195,0.427,0.689
102,3.3999999999999773,0.779,-3.139,14.644,-19.831,-18.366,11.429,41.14,17.43231328,78.37082234,0.427,0.689
103,3.4333333333332803,4.305,-2.398,1.139,17.41,40.089,11.462,41.26,17.4323112,78.37082518,0.427,0.689
104,3.466666666666697,-0.954,-2.224,-0.911,0.549,-65.065,11.448,41.21,17.43230911,78.37082799,0.427,0.689
105,3.5,-1.011,-1.557,-7.615,15.962,1.074,11.416,41.1,17.43230701,78.37083079,0.427,0.688
106,3.533333333333303,-2.655,-2.418,0.773,-30.692,-17.008,11.383,40.98,17.43230491,78.37083359,0.427,0.688
107,3.566666666666606,-5.768,-2.084,6.293,5.455,-39.405,11.357,40.89,17.4323029,78.37083646,0.427,0.688
108,3.6000000000000227,-5.345,-2.231,-5.443,-9.14,1.013,11.333,40.8,17.43230094,78.37083936,0.427,0.688
109,3.6333333333333258,-5.066,-2.832,-7.766,-23.345,0.659,11.309,40.71,17.43229897,78.37084226,0.427,0.688
110,3.6666666666666288,-5.411,-3.24,3.698,-17.996,-8.445,11.313,40.73,17.43229686,78.37084504,0.427,0.688
111,3.7000000000000455,-4.379,-2.736,4.052,9.86,4.369,11.329,40.79,17.4322947,78.37084777,0.427,0.688
112,3.733333333333349,-4.545,-2.873,4.633,-9.486,-6.374,11.345,40.84,17.43229253,78.37085051,0.427,0.688
113,3.766666666666652,-4.184,-2.971,-3.071,-8.481,0.753,11.346,40.85,17.43229046,78.37085329,0.427,0.687
114,3.7999999999999545,-6.621,0.026,-14.827,87.317,-23.736,11.341,40.83,17.43228842,78.37085609,0.427,0.687
115,3.8333333333333712,-9.391,-3.976,29.028,-126.567,-51.711,11.336,40.81,17.43228639,78.37085889,0.427,0.687
116,3.866666666666674,-11.531,-2.265,-15.881,46.475,-25.282,11.313,40.73,17.43228429,78.37086166,0.427,0.687
117,3.899999999999977,-10.776,3.542,-41.395,174.987,9.897,11.282,40.62,17.43228215,78.37086443,0.427,0.687
118,3.93333333333328,-10.254,-0.577,31.599,-126.754,-13.339,11.251,40.5,17.43228002,78.3708672,0.427,0.687
119,3.966666666666697,-10.886,-0.063,-15.405,12.688,-10.117,11.243,40.47,17.43227789,78.37086994,0.427,0.686
120,4.0,-8.412,2.998,-14.217,92.113,19.855,11.244,40.48,17.43227575,78.37087267,0.427,0.686
121,4.033333333333303,-5.479,2.235,8.827,-23.35,19.579,11.246,40.48,17.43227362,78.37087541,0.427,0.686
122,4.066666666666606,-7.68,4.004,5.459,54.343,-30.098,11.258,40.53,17.43227149,78.37087816,0.427,0.686
123,4.100000000000023,-2.992,1.057,20.563,-90.001,38.258,11.276,40.59,17.43226935,78.37088093,0.426,0.686
124,4.133333333333326,-5.872,3.261,-11.105,66.693,-29.451,11.293,40.65,17.43226722,78.3708837,0.426,0.686
125,4.166666666666629,-0.444,1.314,-15.519,-59.696,84.449,11.266,40.56,17.43226511,78.37088644,0.426,0.685
126,4.2000000000000455,0.695,0.387,-15.23,-30.009,15.657,11.222,40.4,17.43226301,78.37088917,0.426,0.685
127,4.2333333333333485,-2.442,2.57,5.17,65.395,-35.728,11.177,40.24,17.43226091,78.37089191,0.426,0.685
128,4.266666666666652,3.499,-0.442,-7.139,-93.353,110.723,11.174,40.23,17.43225879,78.37089466,0.426,0.685
129,4.2999999999999545,-3.189,-2.007,-8.128,-51.438,-120.486,11.189,40.28,17.43225665,78.37089743,0.426,0.685
130,4.333333333333371,2.156,1.245,11.207,96.18,64.598,11.204,40.33,17.43225452,78.3709002,0.426,0.684
131,4.366666666666674,-0.057,-1.555,44.531,-88.045,-37.758,11.205,40.34,17.43225239,78.37090294,0.426,0.684
132,4.399999999999977,-3.577,2.354,-1.623,116.959,-39.271,11.201,40.32,17.43225025,78.37090567,0.426,0.684
133,4.43333333333328,-1.807,-0.799,0.232,-97.909,14.575,11.196,40.31,17.43224812,78.37090841,0.426,0.684
134,4.466666666666697,-0.132,-0.012,-9.295,21.031,18.366,11.152,40.15,17.43224613,78.37091116,0.426,0.684
135,4.5,4.41,2.722,-20.441,82.069,77.798,11.091,39.93,17.43224419,78.37091393,0.426,0.683
136,4.533333333333303,6.769,-2.462,33.621,-160.426,17.716,11.03,39.71,17.43224226,78.3709167,0.426,0.683
137,4.566666666666606,4.095,-2.02,-3.893,8.738,-20.002,11.026,39.7,17.43224033,78.37091951,0.426,0.683
138,4.600000000000023,5.592,2.022,-18.061,120.645,25.566,11.047,39.77,17.43223839,78.37092234,0.426,0.683
139,4.633333333333326,7.513,-2.243,18.842,-132.673,18.924,11.067,39.84,17.43223646,78.37092518,0.426,0.683
140,4.666666666666629,3.786,-1.365,-6.822,22.459,-30.948,11.063,39.83,17.43223448,78.37092799,0.426,0.682
141,4.7000000000000455,6.422,0.989,-9.897,68.975,37.245,11.05,39.78,17.43223248,78.37093079,0.426,0.682
142,4.7333333333333485,1.836,3.279,5.679,69.292,-52.874,11.036,39.73,17.43223048,78.37093359,0.426,0.682
143,4.766666666666652,0.289,-1.904,4.104,-159.867,-15.039,11.044,39.76,17.43222849,78.37093634,0.426,0.682
144,4.7999999999999545,4.719,-0.475,-1.367,39.832,60.09,11.061,39.82,17.43222651,78.37093908,0.426,0.682
145,4.833333333333371,7.006,-0.295,-0.732,2.563,29.533,11.079,39.88,17.43222453,78.37094182,0.426,0.681
146,4.866666666666674,10.923,-1.649,5.105,-44.787,57.194,11.08,39.89,17.43222256,78.3709446,0.426,0.681
147,4.899999999999977,5.901,0.043,10.056,48.229,-56.417,11.075,39.87,17.4322206,78.3709474,0.426,0.681
148,4.93333333333328,4.097,-2.357,3.185,-76.846,-13.664,11.07,39.85,17.43221863,78.3709502,0.426,0.681
149,4.966666666666697,5.267,-2.151,-3.742,1.546,16.861,11.037,39.73,17.43221664,78.37095294,0.426,0.68
150,5.0,6.469,0.783,-15.669,86.157,22.54,10.992,39.57,17.43221464,78.37095564,0.426,0.68
151,5.033333333333303,6.898,-2.722,24.525,-110.349,2.656,10.947,39.41,17.43221264,78.37095834,0.426,0.68
152,5.066666666666606,6.933,-1.716,1.713,25.937,6.016,10.939,39.38,17.43221066,78.37096106,0.426,0.68
153,5.100000000000023,7.097,-1.912,-2.917,-10.312,8.762,10.949,39.42,17.4322087,78.37096379,0.426,0.68
154,5.133333333333326,8.582,0.589,-6.171,72.969,24.489,10.959,39.45,17.43220673,78.37096653,0.426,0.679
155,5.166666666666629,7.621,-1.68,12.61,-72.286,-5.703,10.961,39.46,17.43220467,78.37096919,0.426,0.679
156,5.2000000000000455,6.718,-0.737,-2.685,24.956,-1.342,10.96,39.46,17.43220257,78.37097182,0.426,0.679
157,5.2333333333333485,9.843,1.039,-10.739,51.621,50.93,10.959,39.45,17.43220047,78.37097446,0.426,0.679
158,5.266666666666652,9.866,-0.514,6.622,-49.681,6.989,10.936,39.37,17.43219849,78.37097716,0.426,0.679
159,5.2999999999999545,5.937,-0.496,-0.061,-2.575,-34.304,10.902,39.25,17.43219655,78.37097989,0.425,0.678
160,5.333333333333371,7.192,0.708,2.786,34.162,17.671,10.868,39.12,17.43219462,78.37098263,0.425,0.678
161,5.366666666666674,6.508,2.613,-11.756,56.995,3.201,10.844,39.04,17.43219262,78.37098534,0.425,0.678
162,5.399999999999977,7.589,0.831,14.364,-55.294,12.582,10.824,38.97,17.43219058,78.37098804,0.425,0.678
163,5.43333333333328,3.755,-0.064,-8.213,-29.529,-32.6,10.804,38.9,17.43218855,78.37099074,0.425,0.678
164,5.466666666666697,5.087,4.018,17.524,123.663,11.715,10.798,38.87,17.43218656,78.37099346,0.425,0.677
165,5.5,1.38,2.585,29.911,-43.14,-53.635,10.797,38.87,17.4321846,78.37099619,0.425,0.677
166,5.533333333333303,6.416,3.413,-9.319,25.461,91.572,10.796,38.87,17.43218263,78.37099893,0.425,0.677
167,5.566666666666606,6.766,2.732,5.492,-20.4,7.77,10.782,38.82,17.43218066,78.37100159,0.425,0.677
168,5.600000000000023,9.222,4.495,-6.956,54.55,38.319,10.761,38.74,17.4321787,78.37100422,0.425,0.676
169,5.633333333333326,5.575,3.503,8.083,-28.988,-35.134,10.741,38.67,17.43217673,78.37100686,0.425,0.676
170,5.666666666666629,5.154,3.514,1.957,1.111,0.297,10.75,38.7,17.43217479,78.37100956,0.425,0.676
171,5.7000000000000455,4.031,4.761,-4.43,39.405,-5.199,10.773,38.78,17.43217285,78.37101229,0.425,0.676
172,5.7333333333333485,8.167,6.587,-16.08,58.48,75.15,10.796,38.86,17.43217092,78.37101503,0.425,0.676
173,5.766666666666652,2.449,6.749,-4.983,8.756,-70.272,10.793,38.85,17.43216894,78.37101769,0.425,0.675
174,5.7999999999999545,0.821,10.215,-25.64,111.15,-6.236,10.778,38.8,17.43216694,78.37102032,0.425,0.675
175,5.833333333333371,-2.111,8.699,21.25,-39.702,-41.647,10.764,38.75,17.43216494,78.37102296,0.425,0.675
176,5.866666666666674,1.236,12.328,-10.943,118.066,42.245,10.732,38.64,17.43216303,78.37102561,0.425,0.675
177,5.899999999999977,-1.88,10.407,9.433,-50.169,-38.527,10.693,38.5,17.43216116,78.37102828,0.425,0.675
178,5.93333333333328,-3.807,11.284,-1.017,34.638,-21.946,10.654,38.36,17.4321593,78.37103095,0.425,0.674
179,5.966666666666697,-1.096,10.874,-0.224,-4.332,26.421,10.659,38.37,17.43215743,78.37103368,0.425,0.674
180,6.0,-4.092,10.564,7.481,-1.574,-38.942,10.685,38.47,17.43215556,78.37103645,0.425,0.674
181,6.033333333333303,-2.732,12.481,-9.226,67.075,13.493,10.711,38.56,17.4321537,78.37103921,0.425,0.674
182,6.066666666666606,-3.211,10.416,7.253,-54.298,-9.405,10.714,38.57,17.43215185,78.37104196,0.425,0.674
183,6.100000000000023,-4.452,10.178,-16.646,0.317,-10.239,10.706,38.54,17.43215002,78.37104469,0.425,0.673
184,6.133333333333326,-8.12,14.747,-9.572,148.863,-46.479,10.698,38.51,17.43214819,78.37104743,0.425,0.673
185,6.166666666666629,-10.901,12.233,36.586,-65.944,-64.423,10.679,38.44,17.43214631,78.37105016,0.425,0.673
186,6.2000000000000455,-13.322,11.367,5.903,-17.283,-42.88,10.653,38.35,17.43214441,78.37105289,0.425,0.673
187,6.2333333333333485,-13.207,12.736,-5.374,51.125,-8.921,10.627,38.26,17.43214251,78.37105563,0.425,0.673
188,6.266666666666652,-10.762,10.31,-0.437,-64.974,13.861,10.625,38.25,17.43214063,78.37105834,0.425,0.673
189,6.2999999999999545,-9.791,11.714,-8.115,51.255,3.051,10.635,38.28,17.43213876,78.37106104,0.425,0.672
190,6.333333333333371,-11.467,10.18,7.342,-38.258,-30.855,10.644,38.32,17.4321369,78.37106374,0.425,0.672
191,6.366666666666674,-6.01,9.42,-10.564,-15.726,70.468,10.643,38.32,17.43213503,78.37106644,0.425,0.672
192,6.399999999999977,-8.253,10.894,3.661,52.707,-32.62,10.637,38.29,17.43213316,78.37106914,0.425,0.672
193,6.43333333333328,-2.721,10.249,-6.269,-11.427,77.342,10.632,38.27,17.4321313,78.37107184,0.425,0.672
194,6.466666666666697,-4.673,9.029,5.313,-29.765,-25.619,10.627,38.26,17.43212941,78.37107451,0.425,0.671
195,6.5,-6.098,8.509,-0.439,-9.214,-19.208,10.623,38.24,17.43212751,78.37107718,0.425,0.671
196,6.533333333333303,-0.899,8.916,-12.448,18.964,78.831,10.619,38.23,17.43212561,78.37107985,0.425,0.671
197,6.566666666666606,-4.923,9.609,2.392,28.251,-55.148,10.587,38.11,17.43212372,78.37108247,0.425,0.671
198,6.600000000000023,-3.412,8.195,-4.064,-36.245,12.85,10.54,37.95,17.43212184,78.37108508,0.425,0.671
199,6.633333333333326,-3.475,8.443,-4.261,13.846,-2.222,10.494,37.78,17.43211996,78.37108769,0.425,0.671
200,6.666666666666629,-1.368,7.069,7.546,-36.041,17.085,10.468,37.69,17.43211813,78.37109031,0.425,0.67
201,6.7000000000000455,-1.111,7.28,10.129,11.715,-1.586,10.454,37.63,17.43211633,78.37109294,0.425,0.67
202,6.7333333333333485,-1.217,7.209,4.727,3.242,-3.417,10.439,37.58,17.43211453,78.37109558,0.425,0.67
203,6.766666666666652,1.499,4.834,-5.223,-68.096,32.242,10.437,37.57,17.4321127,78.37109825,0.425,0.67
204,6.7999999999999545,0.594,6.438,11.935,52.805,-11.837,10.441,37.59,17.43211084,78.37110094,0.425,0.67
205,6.833333333333371,-2.746,6.202,-2.416,-2.607,-38.307,10.446,37.6,17.43210899,78.37110364,0.425,0.669
206,6.866666666666674,-0.819,7.183,-7.029,34.829,21.015,10.423,37.52,17.43210713,78.37110622,0.425,0.669
207,6.899999999999977,-3.226,8.564,-6.309,48.155,-25.42,10.388,37.4,17.43210526,78.37110876,0.425,0.669
208,6.93333333333328,-0.985,6.646,2.091,-52.577,21.092,10.352,37.27,17.4321034,78.37111129,0.425,0.669
209,6.966666666666697,-1.603,7.401,-4.092,28.296,-5.955,10.308,37.11,17.43210158,78.37111387,0.424,0.669
210,7.0,0.004,5.397,14.339,-56.258,11.288,10.259,36.93,17.43209978,78.37111647,0.424,0.669
211,7.033333333333303,0.863,5.618,-2.4,10.698,10.251,10.21,36.75,17.43209798,78.37111907,0.424,0.668
212,7.066666666666606,1.124,6.272,0.666,24.311,3.585,10.195,36.7,17.43209618,78.37112167,0.424,0.668
213,7.100000000000023,1.884,5.558,2.636,-17.366,8.567,10.197,36.71,17.43209438,78.37112427,0.424,0.668
214,7.133333333333326,2.993,6.723,-6.631,40.101,16.402,10.198,36.71,17.43209258,78.37112687,0.424,0.668
215,7.166666666666629,-2.78,6.596,-26.23,1.224,-71.216,10.16,36.58,17.43209082,78.37112945,0.424,0.668
216,7.2000000000000455,-6.2,11.524,-6.492,157.451,-43.945,10.103,36.37,17.43208909,78.37113201,0.424,0.668
217,7.233333333333348,-10.834,11.589,36.464,11.642,-150.295,10.046,36.17,17.43208735,78.37113458,0.424,0.667
218,7.2666666666666515,-5.04,13.597,-4.971,71.798,81.98,10.054,36.19,17.43208555,78.37113712,0.424,0.667
219,7.299999999999954,-9.897,16.739,0.647,108.746,-92.137,10.092,36.33,17.43208372,78.37113966,0.424,0.667
220,7.333333333333371,-3.461,10.603,2.449,-175.162,101.164,10.13,36.47,17.43208189,78.37114219,0.424,0.667
221,7.366666666666674,0.217,10.632,-0.57,9.844,43.628,10.025,36.09,17.43208012,78.37114459,0.424,0.667
222,7.399999999999977,5.036,9.968,3.539,-11.532,74.991,9.854,35.47,17.43207839,78.37114692,0.424,0.667
223,7.43333333333328,8.18,7.959,1.53,-53.704,47.83,9.682,34.85,17.43207665,78.37114925,0.424,0.667
224,7.466666666666697,5.065,7.744,7.538,-0.033,-32.339,9.639,34.7,17.4320749,78.37115165,0.424,0.666
225,7.5,5.215,0.214,8.832,-226.361,3.875,9.657,34.76,17.43207313,78.37115409,0.424,0.666
226,7.533333333333303,4.714,2.919,3.637,83.192,-1.538,9.674,34.83,17.43207137,78.37115652,0.424,0.666
