frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
35,1.197733333333332,2.847,0.388,3.638,-26.938,4.515,8.297,29.87,17.44840734,78.35475761,0.43,0.696
36,1.231099999999998,5.361,-0.178,5.921,-17.186,36.035,8.414,30.29,17.4298327,78.37382866,0.43,0.695
37,1.2644666666666635,7.62,-1.13,9.057,-29.724,33.906,8.426,30.33,17.44107792,78.3586007,0.43,0.694
38,1.2978333333333296,5.549,-2.208,-5.047,-34.562,-18.501,7.118,25.62,17.44659837,78.35080454,0.43,0.693
39,1.3311999999999955,3.685,-1.863,-2.934,8.428,-17.353,7.847,28.25,17.4514111,78.36348833,0.43,0.692
40,1.3645666666666614,3.082,0.07,0.613,57.923,-3.402,8.309,29.91,17.44850892,78.35501843,0.43,0.691
41,1.3979333333333273,0.66,0.883,-6.538,25.132,-25.057,8.532,30.72,17.44139792,78.3581668,0.43,0.691
42,1.4312999999999931,-0.186,1.234,-4.419,11.679,-15.821,4.203,15.13,17.4457884,78.35123002,0.43,0.69
43,1.464666666666659,0.875,-0.675,4.377,-57.963,14.307,7.086,25.51,17.44660048,78.35079866,0.43,0.69
44,1.498033333333325,1.156,-2.388,1.621,-53.75,5.169,7.005,25.22,17.44658228,78.35080713,0.43,0.689
45,1.5313999999999908,0.659,-2.22,-2.126,2.782,-3.766,8.477,30.52,17.42991908,78.37370324,0.43,0.689
46,1.5647666666666566,-0.3,-0.588,-1.213,48.227,-10.592,8.431,30.35,17.44141182,78.35814917,0.43,0.689
47,1.5981333333333223,-2.595,1.173,-4.992,53.826,-28.543,8.434,30.36,17.44109981,78.35857045,0.429,0.688
48,1.6314999999999884,-5.212,2.287,-7.475,35.512,-35.299,8.486,30.55,17.43215365,78.37076874,0.429,0.688
49,1.6648666666666827,-4.009,1.688,2.456,-16.372,8.88,8.452,30.43,17.44216699,78.35715747,0.429,0.688
50,1.6982333333333486,-1.333,0.456,4.7,-36.557,36.208,6.905,24.86,17.44658208,78.3508012,0.429,0.688
51,1.731599999999986,-0.17,-0.683,4.027,-34.892,11.989,8.553,30.79,17.43218857,78.37072165,0.429,0.688
52,1.7649666666666803,1.074,-2.193,6.89,-47.45,13.293,8.526,30.69,17.44220224,78.35711072,0.429,0.688
53,1.7983333333333462,0.325,-0.618,-0.313,46.487,-9.519,6.908,24.87,17.44658205,78.35079816,0.429,0.688
54,1.831700000000012,-1.024,1.75,-2.758,72.586,-15.335,8.522,30.68,17.43222319,78.37067456,0.429,0.688
55,1.865066666666678,0.12,2.912,6.279,37.584,11.345,8.468,30.48,17.44223739,78.35706403,0.429,0.688
56,1.898433333333344,1.422,2.271,3.091,-17.068,19.809,6.848,24.65,17.446582,78.35079517,0.429,0.688
57,1.9318000000000095,2.279,0.269,2.306,-59.778,12.64,8.028,28.9,17.45140064,78.36332985,0.429,0.688
58,1.965166666666676,2.451,-0.773,2.237,-32.045,4.34,8.222,29.6,17.44843281,78.354669,0.429,0.688
59,1.9985333333333413,1.969,-0.058,-0.718,21.327,-2.735,8.366,30.12,17.44176369,78.35770866,0.429,0.688
60,2.031900000000008,0.061,2.153,-9.56,68.313,-38.292,4.032,14.52,17.44578443,78.35121193,0.429,0.688
61,2.065266666666673,0.515,4.615,4.081,78.231,5.562,7.007,25.22,17.44663088,78.35076448,0.429,0.688
62,2.098633333333339,2.021,4.417,7.775,-1.642,17.712,8.279,29.81,17.44857074,78.35504257,0.429,0.688
63,2.132000000000005,2.364,3.035,3.49,-38.453,5.565,8.551,30.78,17.4297459,78.3739208,0.429,0.688
64,2.165366666666671,3.848,2.456,3.325,-14.917,20.932,8.527,30.7,17.44151936,78.3580049,0.429,0.688
65,2.1987333333333368,4.565,2.078,2.903,-9.247,12.955,8.315,29.93,17.44858553,78.35506434,0.429,0.688
66,2.232100000000002,4.064,3.44,2.214,44.214,-4.019,3.636,13.09,17.44575852,78.35121941,0.429,0.688
67,2.2654666666666685,1.121,6.184,-4.675,88.351,-39.333,7.046,25.37,17.44663375,78.35075725,0.429,0.688
68,2.298833333333306,-0.82,7.554,-1.589,48.558,-23.243,8.412,30.28,17.44860043,78.35508607,0.429,0.689
69,2.3322000000000003,0.647,7.744,4.117,13.412,16.507,8.591,30.93,17.42980486,78.37383591,0.429,0.689
70,2.365566666666666,2.738,6.868,6.871,-19.34,25.79,8.562,30.82,17.44159371,78.35790496,0.429,0.689
71,2.398933333333332,4.008,3.679,-0.624,-91.725,20.441,8.402,30.25,17.44861521,78.35510772,0.429,0.689
72,2.432299999999998,4.07,2.727,-0.55,-25.615,13.539,3.652,13.15,17.44575787,78.35121379,0.429,0.689
73,2.465666666666664,3.62,4.969,-1.591,72.306,-0.207,7.023,25.28,17.44664461,78.35074564,0.428,0.689
74,2.4990333333333297,0.18,6.955,-9.313,66.651,-38.689,8.595,30.94,17.44092437,78.35880868,0.428,0.689
75,2.5323999999999955,-0.811,8.238,-9.97,46.847,-19.521,3.533,12.72,17.4457582,78.35121065,0.428,0.689
76,2.5657666666666614,-0.129,5.001,2.985,-91.732,8.294,7.097,25.55,17.44665045,78.35073971,0.428,0.689
77,2.5991333333333277,3.996,-2.947,4.235,-240.675,63.312,8.499,30.6,17.44864518,78.35515108,0.428,0.689
78,2.632499999999993,5.99,-4.307,5.174,-44.574,29.417,8.571,30.86,17.4322059,78.37069651,0.428,0.689
79,2.665866666666659,5.272,-3.149,-1.952,31.983,-1.302,8.648,31.13,17.44264271,78.35652269,0.428,0.689
80,2.699233333333325,4.117,-3.248,1.527,-5.807,-11.401,6.704,24.13,17.44657505,78.35077565,0.428,0.69
81,2.732599999999991,3.464,-2.879,-0.586,8.56,-3.031,8.671,31.22,17.42992738,78.37365971,0.428,0.69
82,2.7659666666666567,0.847,-2.186,-8.185,18.936,-26.48,8.671,31.22,17.44199416,78.35736614,0.428,0.69
83,2.7993333333333226,2.88,-3.903,6.132,-54.977,25.785,8.485,30.55,17.44873027,78.35535514,0.428,0.69
84,2.8326999999999884,5.815,-4.757,8.728,-30.004,41.049,8.625,31.05,17.42995782,78.37361601,0.428,0.69
85,2.8660666666666827,4.455,-5.064,-1.6,-13.895,-9.599,8.678,31.24,17.44203259,78.35731466,0.428,0.69
86,2.8994333333333486,2.934,-4.406,-2.732,15.627,-16.777,6.591,23.73,17.44657551,78.35077,0.428,0.69
87,2.932799999999986,1.469,1.964,-3.964,193.036,-13.209,8.712,31.36,17.4299882,78.37357238,0.428,0.69
88,2.9661666666666804,-4.556,3.061,-29.335,36.08,-90.701,8.653,31.15,17.4420711,78.35726345,0.428,0.69
89,2.9995333333333463,-6.131,-3.445,-13.91,-198.147,-19.407,8.68,31.25,17.44054882,78.35931709,0.428,0.69
90,3.032900000000012,-1.592,-3.31,9.736,1.018,58.748,8.248,29.69,17.45146798,78.36329121,0.428,0.69
91,3.066266666666678,-1.538,-2.381,-5.461,25.695,1.284,8.672,31.22,17.44836404,78.35422687,0.428,0.69
92,3.099633333333344,-2.681,-3.754,-8.073,-44.643,-16.468,6.663,23.99,17.44658563,78.35075933,0.428,0.69
93,3.1330000000000098,-0.569,-4.6,4.454,-29.716,24.041,8.183,29.46,17.451559,78.3635356,0.428,0.69
94,3.166366666666676,0.466,-6.604,-0.613,-66.402,12.809,8.7,31.32,17.4483881,78.35427443,0.428,0.69
95,3.199733333333341,-0.188,-5.956,-5.473,13.662,-5.178,8.835,31.81,17.43928339,78.36102482,0.428,0.689
96,3.2331000000000074,-2.323,-5.329,-4.917,13.627,-27.213,8.206,29.54,17.45155689,78.36350753,0.428,0.689
97,3.2664666666666733,-5.046,2.574,-9.004,239.411,-36.066,8.572,30.86,17.44838472,78.35424253,0.427,0.689
98,3.299833333333339,-8.416,6.365,-12.849,119.91,-48.738,8.765,31.56,17.43722456,78.36380137,0.427,0.689
99,3.333200000000005,-8.793,3.601,-8.306,-79.24,-11.159,8.189,29.48,17.45155468,78.36347964,0.427,0.689
100,3.366566666666671,-3.145,3.396,21.041,-2.712,69.018,8.614,31.01,17.44838151,78.35421081,0.427,0.689
101,3.399933333333337,-3.346,6.41,5.82,96.722,-7.807,8.764,31.55,17.43373648,78.36850407,0.427,0.689
102,3.4333000000000027,-5.581,4.833,-16.852,-42.389,-65.695,3.433,12.36,17.44573563,78.35119665,0.427,0.689
103,3.466666666666669,-7.436,6.423,-12.875,54.143,-29.716,7.338,26.42,17.44671753,78.3506799,0.427,0.689
104,3.500033333333306,-7.204,6.057,-3.689,-4.847,-3.532,8.863,31.91,17.42986645,78.37373018,0.427,0.689
105,3.5334000000000003,-5.698,6.065,1.853,6.431,10.986,8.239,29.66,17.45155123,78.36342601,0.427,0.689
106,3.566766666666666,-3.073,6.0,6.931,4.214,25.056,8.69,31.28,17.44844201,78.35434235,0.427,0.689
107,3.600133333333332,-1.675,6.744,3.197,29.196,15.471,7.385,26.59,17.43398731,78.36785196,0.427,0.688
108,3.633499999999998,-1.864,6.197,-0.201,-9.976,-4.088,8.246,29.69,17.45135735,78.36364861,0.427,0.688
109,3.666866666666664,-1.113,4.765,-2.534,-37.892,8.512,8.654,31.15,17.43543819,78.37124366,0.427,0.688
110,3.7002333333333297,1.193,3.9,1.918,-21.699,27.806,8.896,32.03,17.44156555,78.35799823,0.427,0.688
111,3.733599999999996,1.889,4.351,-0.137,18.174,10.854,8.192,29.49,17.45124709,78.36370448,0.427,0.688
112,3.7669666666666615,-0.979,4.85,-8.839,20.142,-31.977,8.776,31.59,17.43144343,78.37315185,0.427,0.688
113,3.8003333333333273,-1.474,3.979,-4.546,-21.733,-6.722,6.874,24.75,17.44660284,78.35073046,0.427,0.688
114,3.833699999999993,-0.62,4.595,-0.81,23.437,10.035,8.255,29.72,17.45106125,78.36379644,0.427,0.687
115,3.867066666666659,-2.01,5.685,-6.447,38.732,-15.041,9.008,32.43,17.43494415,78.36686755,0.427,0.687
116,3.900433333333325,-3.608,5.76,-6.583,8.39,-25.132,6.895,24.82,17.44660305,78.35072757,0.427,0.687
117,3.933799999999991,-1.395,6.547,5.958,30.533,22.474,8.601,30.96,17.43200483,78.37095996,0.427,0.687
118,3.9671666666666567,1.178,6.204,8.376,-3.633,28.048,9.033,32.52,17.43878761,78.36169044,0.427,0.687
119,4.000533333333323,3.086,5.299,5.781,-21.317,30.028,6.93,24.95,17.44660312,78.35072459,0.427,0.687
120,4.0338999999999885,5.787,3.848,11.426,-39.072,36.229,8.591,30.93,17.43189,78.37110785,0.427,0.686
121,4.067266666666683,7.247,2.388,8.354,-40.746,21.405,9.033,32.52,17.44081333,78.35896293,0.427,0.686
122,4.100633333333349,5.479,1.506,-4.159,-24.256,-12.131,8.917,32.1,17.44157913,78.35798565,0.427,0.686
123,4.133999999999986,5.736,2.55,3.685,34.463,8.481,8.169,29.41,17.4516328,78.363534,0.427,0.686
124,4.16736666666668,3.657,2.489,-8.021,1.316,-16.227,8.942,32.19,17.44845161,78.35423244,0.427,0.686
125,4.200733333333346,1.356,1.941,-5.67,-13.791,-22.318,9.027,32.5,17.44155643,78.35801791,0.427,0.686
126,4.234100000000012,0.007,2.557,-7.052,21.669,-32.996,3.314,11.93,17.44555909,78.3513974,0.426,0.685
127,4.267466666666678,-1.033,4.139,-3.038,52.178,-11.168,9.114,32.81,17.44056165,78.35930179,0.426,0.685
128,4.300833333333344,-0.516,4.006,1.859,0.692,4.698,8.841,31.83,17.44883795,78.35533107,0.426,0.685
129,4.33420000000001,1.418,3.416,5.833,-13.568,22.577,8.562,30.82,17.43210566,78.37082977,0.426,0.685
130,4.367566666666676,1.219,2.048,2.432,-38.22,-1.598,9.133,32.88,17.43772902,78.3631128,0.426,0.685
131,4.400933333333342,0.749,2.129,-0.266,5.318,-4.151,8.864,31.91,17.44885303,78.35535192,0.426,0.684
132,4.434300000000008,1.827,1.714,6.567,-9.947,28.409,3.684,13.26,17.44555293,78.35139403,0.426,0.684
133,4.467666666666673,3.267,-1.085,8.25,-84.091,16.731,9.008,32.43,17.43043543,78.37292197,0.426,0.684
134,4.501033333333339,1.534,-3.658,-4.995,-79.8,-15.522,9.081,32.69,17.44148827,78.35811474,0.426,0.684
135,4.534400000000005,1.317,-4.356,0.317,-24.288,-2.306,3.648,13.13,17.4455501,78.35139249,0.426,0.684
136,4.567766666666671,3.254,-3.028,10.559,37.69,25.259,7.764,27.95,17.43333782,78.36873421,0.426,0.683
137,4.601133333333337,2.305,-4.298,-0.061,-41.407,-9.832,7.136,25.69,17.44661295,78.35070181,0.426,0.683
138,4.634500000000003,1.82,-4.541,-0.97,-10.904,-2.978,8.623,31.04,17.43230319,78.37056489,0.426,0.683
139,4.667866666666669,2.171,-3.483,3.566,29.114,4.973,9.098,32.75,17.44297974,78.3560961,0.426,0.683
140,4.701233333333306,1.345,-0.56,-1.918,87.786,-7.957,7.644,27.52,17.43369768,78.36821746,0.426,0.683
141,4.7346,-1.708,1.161,-8.04,53.422,-37.055,8.571,30.86,17.43234,78.37051532,0.426,0.682
142,4.767966666666666,-2.692,1.712,-2.821,18.907,-12.315,9.183,33.06,17.44301748,78.3560464,0.426,0.682
143,4.801333333333332,-1.238,1.197,2.14,-13.546,14.12,9.106,32.78,17.42960569,78.37403022,0.426,0.682
144,4.834699999999998,0.142,0.746,6.0,-12.06,14.964,8.1,29.16,17.45161743,78.36333792,0.426,0.682
145,4.868066666666664,-0.645,0.56,-2.42,-4.293,-8.155,9.131,32.87,17.44842992,78.35400569,0.426,0.681
146,4.90143333333333,-0.765,1.431,0.776,28.213,-2.167,9.217,33.18,17.4355797,78.36599716,0.426,0.681
147,4.934799999999996,-0.718,0.4,3.612,-29.757,-3.202,3.852,13.87,17.4457107,78.35116288,0.426,0.681
148,4.9681666666666615,1.591,-1.5,9.354,-57.597,28.278,7.956,28.64,17.44678674,78.35059898,0.426,0.681
149,5.001533333333327,4.269,-1.914,4.827,-13.494,34.398,9.292,33.45,17.43857978,78.36196495,0.426,0.681
150,5.034899999999993,2.405,-1.557,-1.527,9.972,-18.51,8.553,30.79,17.43245068,78.37036662,0.426,0.68
151,5.068266666666659,-0.223,-2.699,-5.414,-36.062,-27.945,9.236,33.25,17.44313092,78.35589749,0.426,0.68
152,5.101633333333325,2.004,-3.423,8.144,-24.237,25.312,8.883,31.98,17.4489258,78.3554033,0.426,0.68
153,5.134999999999991,2.965,-3.513,3.795,-5.357,12.484,9.116,32.82,17.4295608,78.3740798,0.426,0.68
154,5.168366666666657,-1.23,-4.57,-10.546,-35.305,-49.432,9.438,33.98,17.44236497,78.35688124,0.426,0.68
155,5.201733333333323,-3.78,-3.978,-4.849,14.604,-32.962,8.885,31.99,17.4489406,78.35542375,0.426,0.679
156,5.2350999999999885,-3.627,-3.622,-0.2,7.89,-1.961,8.533,30.72,17.43220531,78.37070049,0.426,0.679
157,5.268466666666683,-1.885,-2.562,4.669,29.987,15.373,9.344,33.64,17.44311947,78.3559163,0.426,0.679
158,5.301833333333349,-3.923,-2.125,-3.895,11.705,-26.421,8.956,32.24,17.44895548,78.35544406,0.426,0.679
159,5.335199999999986,-5.521,-1.306,-3.964,23.936,-24.134,8.439,30.38,17.43224312,78.37065028,0.426,0.679
160,5.3685666666666805,-2.631,0.184,8.566,45.437,26.683,9.326,33.57,17.44315801,78.35586573,0.426,0.678
161,5.401933333333346,-1.912,0.805,3.011,19.974,4.728,9.487,34.15,17.44037011,78.35955944,0.426,0.678
162,5.435300000000012,-4.059,0.615,-6.055,-4.475,-28.455,8.522,30.68,17.43228084,78.37059987,0.426,0.678
163,5.468666666666678,-4.091,0.223,1.017,-10.926,-4.65,9.383,33.78,17.44319653,78.35581495,0.426,0.678
164,5.502033333333344,-1.961,1.33,6.271,35.061,18.795,9.514,34.25,17.4403386,78.35960151,0.425,0.677
165,5.53540000000001,-0.536,1.584,10.49,9.758,26.819,3.889,14.0,17.44567996,78.35115736,0.425,0.677
166,5.568766666666676,1.665,0.069,8.559,-44.728,26.83,8.091,29.13,17.44681951,78.35056191,0.425,0.677
167,5.602133333333342,3.228,-0.583,6.847,-19.444,17.934,9.447,34.01,17.44030698,78.35964375,0.425,0.677
168,5.635500000000008,2.5,-0.174,1.202,12.722,-6.505,7.744,27.88,17.45169182,78.36338858,0.425,0.677
169,5.668866666666673,3.984,-0.519,8.778,-10.196,17.76,9.118,32.83,17.44842957,78.35381742,0.425,0.676
170,5.702233333333339,7.39,-2.143,12.767,-50.074,47.014,9.15,32.94,17.44132722,78.35834983,0.425,0.676
171,5.735600000000005,8.382,-3.788,12.501,-52.226,36.049,3.928,14.14,17.44568122,78.35114908,0.425,0.676
172,5.768966666666671,7.584,-4.218,1.381,-16.254,-1.146,8.095,29.14,17.44683368,78.35054747,0.425,0.676
173,5.802333333333337,7.956,-4.202,4.324,-2.9,11.113,9.13,32.87,17.441305,78.3583813,0.425,0.676
174,5.835700000000003,8.582,-3.964,4.425,3.995,14.497,9.211,33.16,17.42978585,78.37375631,0.425,0.675
175,5.869066666666669,7.006,-4.785,-2.447,-28.556,-8.324,9.564,34.43,17.44265341,78.35649668,0.425,0.675
176,5.902433333333306,5.67,-6.519,-2.429,-57.544,-7.183,9.523,34.28,17.44021177,78.35977044,0.425,0.675
177,5.9358,6.818,-6.928,5.855,-18.261,19.811,8.384,30.18,17.43246951,78.37034866,0.425,0.675
178,5.969166666666666,5.306,-6.177,-1.269,17.205,-9.989,9.372,33.74,17.44338896,78.35556135,0.425,0.675
179,6.002533333333332,1.623,-5.023,-5.895,30.339,-38.7,9.57,34.45,17.44017998,78.35981262,0.425,0.674
180,6.035899999999998,-0.001,-4.919,-7.232,-1.07,-34.313,3.999,14.4,17.44568469,78.35113544,0.425,0.674
181,6.069266666666664,-0.616,-4.944,-3.328,-4.936,-6.47,8.289,29.84,17.44685579,78.35052504,0.425,0.674
182,6.10263333333333,-3.371,-6.015,-3.999,-37.346,-33.072,9.618,34.62,17.44027752,78.35968137,0.425,0.674
183,6.135999999999996,0.009,0.522,19.648,196.783,35.695,8.292,29.85,17.4322176,78.3706916,0.425,0.674
184,6.169366666666662,-2.259,3.68,0.338,98.449,-28.115,9.306,33.5,17.44338112,78.35557428,0.425,0.673
185,6.202733333333327,-5.798,1.181,-8.935,-73.387,-60.716,7.26,26.14,17.44663106,78.35063699,0.425,0.673
186,6.236099999999993,-6.108,2.191,0.459,32.696,-11.724,7.546,27.16,17.45177199,78.36350059,0.425,0.673
187,6.269466666666659,-6.498,2.667,-8.627,17.176,-7.653,9.135,32.89,17.44843333,78.35368849,0.425,0.673
188,6.302833333333325,-7.785,3.578,-8.422,31.038,-24.602,7.194,25.9,17.44663089,78.35063361,0.425,0.673
189,6.336199999999991,-8.859,4.161,-1.447,21.771,-22.987,8.286,29.83,17.43229462,78.37058938,0.425,0.673
190,6.369566666666657,-8.802,5.358,0.092,41.301,-8.245,9.286,33.43,17.44345941,78.35547064,0.425,0.672
191,6.402933333333323,-7.655,3.866,4.174,-40.63,3.239,9.099,32.76,17.44128243,78.35841907,0.425,0.672
192,6.436299999999989,-8.798,7.32,-2.309,110.806,-20.786,9.348,33.65,17.42959806,78.37398886,0.425,0.672
193,6.469666666666683,-11.815,9.006,-10.214,59.379,-45.519,9.747,35.09,17.44310747,78.35588858,0.425,0.672
194,6.503033333333349,-12.16,8.649,-1.694,-2.109,-14.978,9.688,34.88,17.43996117,78.36010274,0.425,0.672
195,6.536399999999986,-8.886,7.512,8.32,-26.526,29.462,7.668,27.61,17.45176184,78.36340872,0.425,0.671
196,6.5697666666666805,-8.398,7.218,1.426,-1.525,-3.695,9.197,33.11,17.44834502,78.35335868,0.425,0.671
197,6.603133333333346,-9.911,8.409,-1.835,44.141,-28.489,8.813,31.73,17.44916119,78.35575103,0.425,0.671
198,6.636500000000012,-5.976,7.355,11.349,-24.114,34.927,9.442,33.99,17.42966603,78.37389119,0.425,0.671
199,6.669866666666678,-3.902,6.684,6.068,-13.223,15.866,9.738,35.06,17.44319454,78.3557721,0.425,0.671
200,6.703233333333344,-1.219,6.87,7.051,12.646,27.059,9.164,32.99,17.44105698,78.35872779,0.425,0.67
201,6.73660000000001,-1.565,5.67,-0.032,-29.984,-6.114,7.678,27.64,17.4517537,78.36334408,0.425,0.67
202,6.769966666666676,-3.084,4.783,-3.197,-21.411,-18.431,9.353,33.67,17.44825602,78.35304954,0.425,0.67
203,6.803333333333342,-1.893,3.9,4.239,-22.08,10.027,8.888,32.0,17.4492363,78.35592598,0.425,0.67
204,6.836700000000008,2.291,3.431,16.607,-10.079,54.699,8.379,30.16,17.4324982,78.37031908,0.425,0.67
205,6.870066666666673,2.736,3.178,3.438,-3.852,6.513,9.431,33.95,17.44418592,78.35449288,0.425,0.67
206,6.903433333333339,0.184,2.504,-4.237,-17.09,-28.104,8.893,32.01,17.44925073,78.35594528,0.425,0.669
207,6.936800000000005,-1.113,3.714,-0.559,40.509,-14.608,9.437,33.97,17.42977611,78.37373437,0.425,0.669
208,6.970166666666671,-1.045,3.205,-1.072,-11.457,0.285,9.779,35.21,17.44364865,78.35516474,0.425,0.669
209,7.003533333333337,-0.671,1.39,1.457,-52.266,4.032,7.011,25.24,17.44659385,78.35062845,0.425,0.669
210,7.036900000000003,-0.491,1.491,-0.668,5.268,1.871,9.495,34.18,17.42981125,78.37368416,0.425,0.669
211,7.070266666666669,-0.108,0.799,1.14,-19.166,3.657,9.736,35.05,17.44369365,78.35510482,0.425,0.669
212,7.103633333333306,0.003,1.369,-1.224,19.227,1.894,9.186,33.07,17.44093124,78.35890239,0.425,0.668
213,7.1370000000000005,1.253,1.829,2.66,16.316,17.707,7.454,26.83,17.451844,78.3635291,0.425,0.668
214,7.170366666666666,0.55,1.501,1.365,-7.562,-7.113,9.432,33.96,17.4481731,78.35271008,0.425,0.668
215,7.203733333333332,-2.014,0.383,-9.573,-32.288,-28.754,8.888,32.0,17.44930373,78.35603324,0.425,0.668
216,7.237099999999998,-2.276,1.622,0.965,39.501,-14.427,3.378,12.16,17.44563217,78.35112287,0.424,0.668
217,7.270466666666664,-2.098,2.389,-1.802,26.055,0.703,8.41,30.28,17.44699163,78.35041065,0.424,0.668
218,7.30383333333333,-1.011,3.949,1.91,51.279,13.554,7.027,25.3,17.4466059,78.35061106,0.424,0.667
219,7.337199999999996,-1.685,3.511,0.144,-9.006,-9.878,8.29,29.84,17.43234905,78.37052426,0.424,0.667
220,7.370566666666662,-1.783,5.448,-1.327,63.977,-2.115,9.486,34.15,17.44431974,78.35431775,0.424,0.667
221,7.403933333333327,-4.056,7.396,-7.926,66.076,-27.454,9.141,32.91,17.44086986,78.35898859,0.424,0.667
222,7.437299999999993,-5.584,9.441,-6.036,70.915,-20.469,9.269,33.37,17.42953577,78.37404031,0.424,0.667
223,7.470666666666659,-5.106,9.193,0.805,1.953,-0.167,9.743,35.07,17.44345735,78.35542264,0.424,0.667
224,7.504033333333325,-4.952,8.77,-1.857,-3.607,-3.303,7.142,25.71,17.44662278,78.35059492,0.424,0.667
225,7.537399999999991,-6.589,7.08,-7.315,-43.118,-24.954,8.338,30.02,17.43242709,78.37041942,0.424,0.666
226,7.570766666666657,-5.627,6.727,2.453,-3.358,3.778,9.525,34.29,17.44412149,78.3545888,0.424,0.666
