frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
45,1.5230000000001382,-4.077,1.488,-13.168,-16.097,-13.68,3.759,13.53,17.40782698,78.4015152,0.43,0.689
46,1.5563666666666904,-4.963,1.917,-15.471,14.794,-22.61,3.697,13.31,17.40782608,78.40151477,0.43,0.689
47,1.589733333332788,-5.107,3.74,-9.563,58.358,-8.7,3.636,13.09,17.40782518,78.40151433,0.429,0.688
48,1.6230999999997948,-4.48,6.695,-6.08,95.174,10.585,3.561,12.82,17.40782439,78.40151381,0.429,0.688
49,1.6564666666668018,-4.539,6.202,-12.549,-8.614,-2.488,3.481,12.53,17.40782366,78.40151324,0.429,0.688
50,1.689833333333354,-4.921,6.104,-11.16,3.171,-14.248,3.401,12.24,17.40782292,78.40151267,0.429,0.688
51,1.723199999999906,-5.444,6.647,-11.13,22.96,-20.192,3.343,12.04,17.40782219,78.40151208,0.429,0.688
52,1.756566666666913,-5.912,6.322,-12.205,-3.365,-19.174,3.296,11.86,17.40782146,78.40151148,0.429,0.688
53,1.7899333333330103,-5.836,4.465,-15.939,-51.047,0.762,3.248,11.69,17.40782072,78.40151088,0.429,0.688
54,1.8233000000000172,-4.847,3.469,-9.494,-26.197,24.842,3.213,11.57,17.40781999,78.40151033,0.429,0.688
55,1.8566666666665697,-5.179,3.81,-14.473,14.221,-11.37,3.184,11.46,17.40781925,78.40150979,0.429,0.688
56,1.8900333333335768,-5.988,3.622,-17.774,-1.786,-25.433,3.155,11.36,17.40781852,78.40150926,0.429,0.688
57,1.9234000000001288,-5.369,2.634,-11.186,-26.684,13.871,3.131,11.27,17.40781781,78.40150861,0.429,0.688
58,1.956766666666681,-5.709,1.987,-15.884,-17.119,-12.258,3.11,11.2,17.40781711,78.40150791,0.429,0.688
59,1.9901333333327784,-5.354,2.508,-7.194,18.423,1.455,3.089,11.12,17.40781641,78.40150721,0.429,0.688
60,2.0234999999997854,-4.736,2.818,-7.932,12.417,12.539,3.045,10.96,17.40781573,78.40150665,0.429,0.688
61,2.0568666666667923,-3.848,2.901,-5.204,5.723,21.602,2.991,10.77,17.40781506,78.40150615,0.429,0.688
62,2.0902333333333445,-3.177,3.53,-3.018,22.692,15.353,2.937,10.57,17.4078144,78.40150565,0.43,0.688
63,2.1235999999998967,-4.006,-4.567,-22.684,-246.681,-16.729,2.927,10.54,17.40781373,78.40150508,0.431,0.688
64,2.156966666666904,-2.171,-4.412,-2.972,0.721,60.032,2.935,10.57,17.40781306,78.40150447,0.431,0.688
65,2.190333333333001,-0.935,-5.862,-5.264,-48.822,44.372,2.944,10.6,17.40781239,78.40150387,0.431,0.688
66,2.223700000000008,-1.289,-5.523,-8.804,5.113,-7.852,2.895,10.42,17.40781177,78.40150337,0.432,0.688
67,2.25706666666656,-1.693,-4.917,-12.937,13.654,-6.211,2.823,10.16,17.40781117,78.4015029,0.434,0.688
68,2.290433333333567,-1.592,-4.665,-8.859,3.273,9.042,2.751,9.9,17.40781057,78.40150243,0.436,0.689
69,2.3238000000001198,-1.908,-2.377,-7.979,66.505,-10.756,2.695,9.7,17.40781004,78.40150185,0.439,0.689
70,2.3571666666666715,-3.353,-3.314,-18.686,-31.089,-52.15,2.647,9.53,17.40780954,78.40150121,0.442,0.689
71,2.390533333333224,-4.235,-6.761,-22.341,-109.677,-24.1,2.599,9.36,17.40780904,78.40150058,0.445,0.689
72,2.423899999999776,-3.867,-5.571,-3.258,30.381,8.785,2.461,8.86,17.40780864,78.40150021,0.449,0.689
73,2.457266666666783,-3.324,-5.644,-2.986,-7.546,26.426,2.288,8.24,17.40780827,78.40149994,0.455,0.689
74,2.490633333333335,-4.279,-2.871,-14.025,80.387,-64.415,2.115,7.61,17.4078079,78.40149967,0.463,0.689
75,2.5239999999998872,-4.824,-3.099,-15.621,-9.763,-28.739,2.037,7.33,17.40780749,78.40149931,0.47,0.689
76,2.557366666666894,-4.89,-1.436,-18.192,48.537,22.722,1.998,7.19,17.40780705,78.40149891,0.477,0.689
77,2.590733333332992,-5.545,-0.478,-22.572,28.301,-22.062,1.958,7.05,17.40780662,78.40149851,0.484,0.689
78,2.6240999999999985,-5.504,-0.269,-12.811,6.087,8.471,2.05,7.38,17.40780604,78.40149792,0.489,0.689
79,2.6574666666665507,-5.819,0.823,-11.728,33.617,-23.768,2.193,7.89,17.40780541,78.40149725,0.491,0.689
80,2.6908333333335577,-6.08,4.01,-10.387,99.532,-23.183,2.336,8.41,17.40780477,78.40149658,0.491,0.69
81,2.72420000000011,-5.741,1.432,-8.831,-75.75,6.06,2.383,8.58,17.40780419,78.40149601,0.491,0.69
82,2.757566666666662,-4.7,1.794,4.816,12.718,22.252,2.395,8.62,17.40780362,78.40149548,0.49,0.69
83,2.7909333333332143,-4.614,3.118,-1.272,42.862,-14.879,2.406,8.66,17.40780305,78.40149495,0.489,0.69
84,2.824300000000221,-3.643,6.204,8.181,98.709,16.846,2.415,8.69,17.40780251,78.40149441,0.488,0.69
85,2.8576666666667734,-3.778,7.242,3.568,38.401,-30.151,2.423,8.72,17.40780198,78.40149388,0.487,0.69
86,2.8910333333333256,-2.981,7.024,4.854,0.562,16.11,2.432,8.75,17.40780144,78.40149334,0.486,0.69
87,2.9243999999998778,-2.275,8.429,4.525,50.625,16.248,2.389,8.6,17.40780101,78.40149281,0.486,0.69
88,2.9577666666668847,-3.105,9.557,-8.149,43.5,-47.292,2.328,8.38,17.40780061,78.40149228,0.486,0.69
89,2.991133333332982,-3.042,8.181,-7.555,-32.852,2.458,2.266,8.16,17.40780021,78.40149174,0.488,0.69
90,3.024499999999989,-2.133,7.605,2.483,-9.397,37.618,2.251,8.1,17.40779971,78.40149123,0.49,0.69
91,3.0578666666665413,-1.008,9.712,7.799,73.124,44.36,2.252,8.11,17.40779917,78.40149073,0.491,0.69
92,3.091233333333093,-0.85,10.275,-0.655,27.471,3.483,2.254,8.11,17.40779864,78.40149023,0.492,0.69
93,3.1246000000001004,-0.633,9.801,-3.288,-4.052,12.946,2.255,8.12,17.40779816,78.40148968,0.493,0.69
94,3.1579666666666526,-0.267,10.413,-2.357,29.184,21.364,2.256,8.12,17.40779769,78.40148911,0.494,0.69
95,3.191333333333205,-0.211,12.038,-2.217,61.16,3.006,2.258,8.13,17.40779722,78.40148855,0.495,0.689
96,3.224700000000212,0.182,12.664,4.257,31.932,13.002,2.181,7.85,17.40779683,78.40148815,0.496,0.689
97,3.258066666666764,0.701,12.394,4.096,4.864,26.976,2.078,7.48,17.40779646,78.40148782,0.499,0.689
98,3.291433333333316,0.758,11.974,1.438,0.015,-1.079,1.975,7.11,17.40779609,78.40148749,0.504,0.689
99,3.3247999999998683,0.474,11.746,-4.513,5.631,-15.291,1.935,6.97,17.4077957,78.40148708,0.508,0.689
100,3.3581666666668752,0.405,12.334,-4.509,30.731,3.545,1.918,6.9,17.4077953,78.40148664,0.512,0.689
101,3.3915333333329727,0.781,14.215,1.696,71.355,27.526,1.9,6.84,17.4077949,78.40148621,0.516,0.689
102,3.42489999999998,0.883,15.661,2.455,59.828,0.62,1.938,6.98,17.4077945,78.40148565,0.519,0.689
103,3.458266666666532,0.874,16.581,2.688,45.027,-8.438,1.993,7.18,17.4077941,78.40148505,0.52,0.689
104,3.491633333333084,1.24,12.474,-0.543,-109.547,28.67,2.049,7.38,17.4077937,78.40148445,0.521,0.689
105,3.525000000000091,1.158,9.138,0.256,-89.635,-6.163,2.001,7.2,17.40779335,78.40148405,0.522,0.689
106,3.5583666666661884,1.669,9.005,11.827,6.249,12.88,1.918,6.91,17.40779302,78.40148372,0.525,0.689
107,3.5917333333331958,2.266,9.97,10.663,40.16,29.25,1.836,6.61,17.40779268,78.40148338,0.528,0.688
108,3.6251000000002014,2.079,9.31,-2.058,-9.14,-5.98,1.86,6.7,17.4077923,78.40148287,0.531,0.688
109,3.6584666666667545,1.227,9.337,-11.392,11.527,-38.504,1.92,6.91,17.4077919,78.40148231,0.533,0.688
110,3.691833333333306,0.504,8.622,-14.848,-11.359,-19.383,1.979,7.13,17.4077915,78.40148174,0.533,0.688
111,3.725199999999859,0.052,6.459,-14.056,-56.839,-3.031,2.0,7.2,17.40779117,78.40148115,0.533,0.688
112,3.758566666666866,-0.492,4.384,-18.183,-56.182,-2.306,2.007,7.22,17.40779087,78.40148055,0.533,0.688
113,3.791933333333418,-1.843,1.724,-27.844,-76.275,-43.821,2.014,7.25,17.40779057,78.40147995,0.532,0.688
114,3.82529999999997,-2.638,0.922,-24.776,-21.403,-14.724,2.033,7.32,17.40779015,78.40147942,0.532,0.687
115,3.8586666666665215,-3.139,1.409,-20.392,17.756,-6.956,2.055,7.4,17.40778968,78.40147892,0.531,0.687
116,3.8920333333330746,-4.017,1.606,-23.74,9.234,-28.573,2.078,7.48,17.40778921,78.40147842,0.53,0.687
117,3.9254000000000815,-5.187,-0.89,-34.343,-73.91,-29.63,2.102,7.57,17.40778885,78.40147782,0.528,0.687
118,3.958766666666179,-5.971,-2.811,-36.417,-58.537,-4.657,2.128,7.66,17.40778851,78.40147718,0.527,0.687
119,3.992133333333186,-7.498,-2.399,-39.867,11.776,-50.131,2.153,7.75,17.40778818,78.40147655,0.525,0.687
120,4.025500000000193,-9.699,-1.172,-48.198,37.373,-86.09,2.156,7.76,17.40778782,78.40147599,0.523,0.686
121,4.058866666666745,-10.33,-3.45,-38.057,-69.869,-11.878,2.153,7.75,17.40778745,78.40147546,0.521,0.686
122,4.092233333333297,-10.428,-7.725,-34.472,-133.916,13.076,2.15,7.74,17.40778709,78.40147492,0.52,0.686
123,4.125599999999849,-10.079,-7.465,-15.996,2.245,5.501,2.126,7.65,17.4077868,78.40147436,0.52,0.686
124,4.158966666666856,-9.234,-5.817,-10.272,45.367,31.41,2.095,7.54,17.40778653,78.4014738,0.519,0.686
125,4.1923333333334085,-9.114,-4.739,-13.16,29.329,-9.356,2.065,7.43,17.40778626,78.40147323,0.52,0.686
126,4.225699999999961,-8.322,-2.231,-3.005,74.618,18.729,2.044,7.36,17.40778605,78.40147264,0.52,0.685
127,4.259066666666513,-7.961,2.16,-6.343,135.274,-2.126,2.026,7.29,17.40778585,78.40147204,0.521,0.685
128,4.292433333333065,-8.564,1.879,-19.594,-5.029,-44.291,2.007,7.23,17.40778565,78.40147144,0.522,0.685
129,4.325800000000072,-7.712,2.606,-6.234,25.903,36.13,2.006,7.22,17.40778542,78.40147086,0.523,0.685
130,4.359166666666624,-7.684,4.502,-14.5,62.796,-5.555,2.011,7.24,17.40778519,78.40147029,0.524,0.685
131,4.392533333333176,-8.025,2.683,-24.01,-50.285,-11.395,2.015,7.25,17.40778495,78.40146973,0.525,0.684
132,4.425900000000183,-9.054,1.977,-28.333,-17.609,-56.618,2.028,7.3,17.40778472,78.40146911,0.525,0.684
133,4.459266666666736,-9.505,1.26,-23.311,-18.618,-28.705,2.043,7.36,17.40778449,78.40146847,0.525,0.684
134,4.492633333333288,-9.481,1.645,-25.36,14.79,8.782,2.059,7.41,17.40778425,78.40146784,0.525,0.684
135,4.52599999999984,-10.581,-2.524,-40.772,-125.685,-38.905,2.039,7.34,17.40778412,78.40146726,0.525,0.684
136,4.559366666666847,-12.018,-7.165,-52.581,-144.337,-42.062,2.009,7.23,17.40778402,78.40146669,0.525,0.683
137,4.592733333333399,-12.568,-5.448,-32.857,47.836,-27.118,1.979,7.13,17.40778392,78.40146612,0.526,0.683
138,4.626099999999951,-13.018,-2.412,-32.987,90.28,-22.368,2.006,7.22,17.40778377,78.40146545,0.527,0.683
139,4.659466666666503,-13.033,-1.707,-34.569,21.064,10.002,2.049,7.38,17.4077836,78.40146475,0.527,0.683
140,4.692833333333056,-13.994,-0.909,-39.678,24.633,-48.829,2.092,7.53,17.40778344,78.40146405,0.526,0.683
141,4.726200000000063,-14.524,1.673,-29.877,80.548,-44.196,2.044,7.36,17.40778332,78.40146348,0.525,0.682
142,4.759566666666615,-14.985,3.14,-35.145,48.566,-26.788,1.972,7.1,17.40778322,78.40146295,0.526,0.682
143,4.792933333333622,-15.109,3.347,-33.179,11.021,-1.384,1.9,6.84,17.40778312,78.40146241,0.529,0.682
144,4.826300000000174,-15.283,0.73,-37.073,-76.122,6.203,1.874,6.75,17.4077831,78.4014618,0.531,0.682
145,4.859666666666726,-15.815,0.833,-40.264,5.488,-19.245,1.86,6.7,17.4077831,78.40146117,0.533,0.681
146,4.893033333333278,-16.624,2.87,-41.855,65.419,-44.477,1.846,6.65,17.4077831,78.40146053,0.535,0.681
147,4.926400000000285,-17.374,3.404,-42.054,20.914,-42.673,1.838,6.62,17.40778302,78.40145995,0.537,0.681
148,4.959766666666837,-17.908,0.941,-40.33,-71.267,-30.966,1.832,6.59,17.40778292,78.40145938,0.539,0.681
149,4.99313333333339,-17.331,-1.595,-30.522,-75.875,45.727,1.825,6.57,17.40778282,78.40145882,0.541,0.681
150,5.026499999999942,-18.392,-1.497,-48.265,3.13,-60.249,1.862,6.7,17.40778291,78.40145814,0.542,0.68
151,5.059866666666949,-19.298,-1.311,-53.915,5.975,-37.051,1.91,6.88,17.40778304,78.40145744,0.543,0.68
152,5.093233333333046,-19.478,-1.963,-48.304,-19.778,0.329,1.958,7.05,17.40778317,78.40145674,0.542,0.68
153,5.126600000000053,-19.97,-4.111,-46.674,-66.668,-29.525,1.953,7.03,17.40778325,78.40145612,0.541,0.68
154,5.159966666666605,-19.058,-8.27,-29.723,-130.908,41.914,1.934,6.96,17.40778332,78.40145552,0.541,0.68
155,5.193333333333612,-17.895,-7.737,-10.096,10.174,17.862,1.916,6.9,17.40778339,78.40145492,0.541,0.679
156,5.226700000000164,-17.131,-6.369,-12.754,36.5,-1.837,1.894,6.82,17.40778348,78.40145435,0.542,0.679
157,5.260066666666717,-15.77,-4.66,-6.308,48.284,40.032,1.872,6.74,17.40778358,78.40145378,0.543,0.679
158,5.293433333333269,-14.326,-4.825,-1.636,-8.03,43.919,1.85,6.66,17.40778368,78.40145321,0.544,0.679
159,5.326800000000276,-13.24,-8.135,-3.395,-105.451,21.222,1.857,6.68,17.40778365,78.40145254,0.545,0.679
160,5.360166666666828,-12.822,-9.831,-4.902,-58.73,-31.567,1.87,6.73,17.40778358,78.40145184,0.545,0.678
161,5.39353333333338,-11.504,-13.268,8.235,-114.194,13.566,1.883,6.78,17.40778351,78.40145114,0.546,0.678
162,5.426899999999932,-9.322,-13.951,26.066,-32.36,48.028,1.88,6.77,17.40778361,78.40145052,0.546,0.678
163,5.460266666666939,-7.946,-12.489,14.416,33.278,19.86,1.872,6.74,17.40778374,78.40144992,0.546,0.678
164,5.493633333333037,-7.087,-16.15,-5.47,-123.787,37.522,1.864,6.71,17.40778387,78.40144931,0.547,0.677
165,5.527000000000044,-7.077,-16.799,-16.292,-34.182,-4.735,1.86,6.7,17.4077839,78.40144871,0.547,0.677
166,5.560366666666596,-7.593,-13.653,-21.162,82.471,-39.341,1.857,6.69,17.4077839,78.40144811,0.548,0.677
167,5.593733333333603,-6.916,-10.015,-13.745,100.614,47.009,1.855,6.68,17.4077839,78.40144751,0.548,0.677
168,5.627100000000155,-6.475,-8.867,-17.324,26.996,34.946,1.892,6.81,17.40778401,78.4014468,0.548,0.677
169,5.660466666666707,-8.113,-5.808,-34.979,87.155,-93.898,1.939,6.98,17.40778414,78.40144607,0.547,0.676
170,5.693833333333259,-7.287,-3.575,-10.949,64.459,35.838,1.985,7.15,17.40778428,78.40144534,0.545,0.676
171,5.727200000000266,-4.948,-2.618,7.037,27.124,114.694,2.005,7.22,17.40778435,78.40144466,0.543,0.676
172,5.7605666666668185,-5.151,-1.085,-15.651,45.828,-16.28,2.018,7.26,17.40778442,78.40144399,0.541,0.676
173,5.793933333333371,-5.916,-3.503,-23.871,-74.876,-39.758,2.031,7.31,17.40778449,78.40144332,0.539,0.676
174,5.827299999999923,-5.501,-3.295,-17.623,4.008,27.316,2.052,7.39,17.40778455,78.4014426,0.537,0.675
175,5.86066666666693,-6.09,-1.611,-21.072,49.811,-34.15,2.076,7.47,17.40778462,78.40144187,0.535,0.675
176,5.894033333333027,-5.946,-3.367,-13.941,-54.918,-1.846,2.1,7.56,17.40778469,78.40144113,0.533,0.675
177,5.927400000000034,-4.905,-4.108,-9.707,-25.215,48.473,2.131,7.67,17.40778481,78.40144037,0.53,0.675
178,5.960766666666586,-4.749,-1.313,-8.093,83.338,-8.355,2.164,7.79,17.40778494,78.4014396,0.527,0.675
179,5.994133333333593,-4.782,-4.229,-12.023,-90.525,-11.953,2.197,7.91,17.40778508,78.40143883,0.524,0.674
180,6.0275000000001455,-3.548,-5.639,-2.544,-46.746,51.786,2.155,7.76,17.40778524,78.40143823,0.522,0.674
181,6.060866666666698,-2.706,-6.225,1.311,-22.61,26.405,2.098,7.55,17.4077854,78.40143767,0.521,0.674
182,6.094233333332795,-1.903,-6.67,7.781,-18.811,14.965,2.04,7.34,17.40778557,78.4014371,0.522,0.674
183,6.127600000000257,-0.308,-6.638,16.677,-4.53,58.667,2.042,7.35,17.40778574,78.40143648,0.522,0.674
184,6.160966666666809,1.356,-6.222,22.835,7.375,55.385,2.057,7.41,17.4077859,78.40143584,0.522,0.673
185,6.194333333333361,0.864,-4.658,9.328,43.193,-66.489,2.072,7.46,17.40778607,78.40143521,0.521,0.673
186,6.227699999999913,1.141,-7.721,3.069,-98.345,2.997,2.075,7.47,17.40778621,78.40143455,0.521,0.673
187,6.26106666666692,2.121,-6.462,15.894,32.327,26.481,2.075,7.47,17.40778634,78.40143388,0.521,0.673
188,6.294433333333018,1.811,-4.138,-0.292,66.393,-26.312,2.075,7.47,17.40778648,78.40143321,0.52,0.673
189,6.327800000000025,2.034,-5.683,-2.804,-51.001,17.092,2.07,7.45,17.40778664,78.40143254,0.52,0.673
190,6.361166666666577,2.704,-5.696,-1.511,-5.121,48.847,2.065,7.43,17.40778681,78.40143188,0.52,0.672
191,6.394533333333584,1.686,-4.374,-16.005,36.091,-40.85,2.059,7.41,17.40778697,78.40143121,0.52,0.672
192,6.427900000000136,1.405,-4.99,-10.039,-22.588,-4.175,2.051,7.38,17.40778711,78.40143057,0.52,0.672
193,6.461266666666688,1.613,-7.24,-9.424,-73.642,30.405,2.042,7.35,17.40778725,78.40142994,0.521,0.672
194,6.494633333332786,1.359,-6.21,-3.288,25.581,-19.036,2.033,7.32,17.40778738,78.4014293,0.521,0.672
195,6.527999999999793,1.292,-4.934,2.258,34.109,-18.073,2.065,7.43,17.40778757,78.40142858,0.521,0.671
196,6.5613666666668,2.311,-6.858,3.131,-63.563,57.905,2.104,7.58,17.40778777,78.40142785,0.52,0.671
197,6.594733333333352,2.837,-7.171,9.304,-15.63,13.412,2.144,7.72,17.40778797,78.40142712,0.519,0.671
198,6.628099999999904,2.465,-5.315,6.721,51.102,-39.354,2.14,7.71,17.40778817,78.40142641,0.518,0.671
199,6.661466666666911,3.294,-6.638,12.091,-45.444,29.337,2.129,7.66,17.40778837,78.40142571,0.517,0.671
200,6.694833333333008,4.63,-7.774,17.294,-40.9,58.278,2.118,7.62,17.40778857,78.40142501,0.516,0.67
201,6.728200000000015,4.595,-6.626,15.281,28.578,-23.626,2.196,7.91,17.40778877,78.40142417,0.515,0.67
202,6.761566666666568,4.449,-8.862,5.784,-74.914,-9.247,2.291,8.25,17.40778897,78.4014233,0.511,0.67
203,6.794933333333574,4.034,-7.492,-9.598,34.406,2.683,2.386,8.59,17.40778917,78.40142243,0.507,0.67
204,6.828300000000127,2.621,-5.53,-24.967,53.895,-26.241,2.387,8.59,17.4077894,78.40142171,0.503,0.67
205,6.861666666666679,0.813,-3.739,-37.571,50.441,-33.617,2.372,8.54,17.40778963,78.401421,0.5,0.67
206,6.895033333332776,-0.717,-6.135,-45.261,-77.266,-13.982,2.357,8.49,17.40778987,78.4014203,0.498,0.669
207,6.928399999999783,-3.006,-5.828,-43.501,4.013,-65.611,2.369,8.53,17.40779021,78.40141958,0.496,0.669
208,6.96176666666679,-5.246,-3.619,-40.716,63.022,-77.048,2.387,8.59,17.40779058,78.40141884,0.494,0.669
209,6.995133333333342,-5.189,-4.765,-23.204,-38.619,9.867,2.404,8.65,17.40779095,78.40141811,0.492,0.669
210,7.028499999999895,-4.417,-7.149,-19.282,-77.889,40.851,2.423,8.72,17.40779114,78.40141729,0.49,0.669
211,7.061866666666901,-5.445,-4.851,-20.088,64.494,-48.633,2.444,8.8,17.40779131,78.40141645,0.487,0.669
212,7.095233333332999,-6.182,-2.738,-19.874,60.878,-37.333,2.464,8.87,17.40779148,78.40141562,0.485,0.668
213,7.128600000000006,-5.368,-4.642,-16.233,-61.25,35.39,2.422,8.72,17.40779164,78.4014149,0.484,0.668
214,7.161966666666558,-5.006,-5.452,-12.909,-29.224,10.554,2.369,8.53,17.40779181,78.4014142,0.484,0.668
215,7.195333333333565,-5.486,-3.553,-12.383,53.675,-38.555,2.316,8.34,17.40779198,78.4014135,0.484,0.668
216,7.228700000000117,-4.323,-3.517,0.184,-2.134,34.13,2.343,8.43,17.40779211,78.40141268,0.484,0.668
217,7.262066666666669,-2.791,-3.869,4.319,-14.075,50.515,2.382,8.58,17.40779225,78.40141185,0.484,0.668
218,7.295433333333221,-2.881,-3.23,1.265,16.187,-28.46,2.422,8.72,17.40779238,78.40141101,0.483,0.667
219,7.328799999999774,-2.498,-2.488,4.73,19.926,-9.16,2.411,8.68,17.40779266,78.4014103,0.482,0.667
220,7.362166666666781,-1.006,-4.843,4.003,-75.032,56.21,2.393,8.62,17.40779296,78.40140959,0.482,0.667
221,7.395533333333333,-0.203,-3.415,12.522,39.647,8.51,2.375,8.55,17.40779326,78.40140889,0.482,0.667
222,7.428899999999885,-0.558,-0.933,4.407,73.472,-38.168,2.416,8.7,17.40779356,78.40140811,0.481,0.667
223,7.462266666666892,0.877,-2.989,7.784,-64.413,49.949,2.466,8.88,17.40779386,78.40140731,0.48,0.667
224,7.495633333332989,1.281,-5.198,-6.224,-71.017,23.093,2.515,9.06,17.40779416,78.4014065,0.478,0.667
