frame_idx,timestamp_s,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,yaw_rate_dps,speed_mps,speed_kmh,gps_lat,gps_lon,roll_unc_deg,pitch_unc_deg
32,1.096633333333557,-9.065,-3.738,-21.575,-1.485,11.827,3.936,14.17,17.41135533,78.56530659,0.43,0.7
33,1.1300000000001091,-8.808,-3.551,-27.165,1.733,3.905,3.898,14.03,17.411355,78.56530772,0.43,0.699
34,1.163366666666661,-6.311,-3.924,-3.364,-15.405,47.842,3.865,13.91,17.41135467,78.56530885,0.43,0.697
35,1.1967333333332135,-5.486,-4.869,-17.895,-33.531,18.602,3.831,13.79,17.41135433,78.56530999,0.43,0.696
36,1.2300999999997655,-3.375,-6.152,-3.203,-44.909,45.001,3.842,13.83,17.41135391,78.56531115,0.43,0.695
37,1.263466666666318,-2.444,-4.649,-3.563,40.056,16.406,3.858,13.89,17.41135347,78.56531232,0.43,0.694
38,1.2968333333337796,-2.093,-4.844,-6.98,-11.028,5.443,3.874,13.95,17.41135304,78.56531349,0.43,0.693
39,1.3302000000003318,-0.988,-4.647,-3.869,0.891,24.004,3.974,14.3,17.41135234,78.56531484,0.43,0.692
40,1.363566666666884,1.411,-3.252,17.482,38.177,43.913,4.081,14.69,17.4113516,78.56531621,0.43,0.691
41,1.3969333333334362,2.583,-3.706,9.01,-17.716,22.414,4.189,15.08,17.41135087,78.56531757,0.43,0.691
42,1.4302999999999884,3.394,-3.973,2.441,-12.387,21.417,4.095,14.74,17.41135059,78.56531861,0.43,0.69
43,1.4636666666665406,5.239,-4.339,17.386,-15.698,40.353,3.98,14.33,17.41135035,78.56531961,0.43,0.69
44,1.4970333333330927,5.543,-3.02,11.654,36.062,7.404,3.865,13.91,17.41135012,78.56532061,0.43,0.689
45,1.530399999999645,5.188,-4.069,-1.281,-35.952,0.866,3.826,13.77,17.41134983,78.56532167,0.43,0.689
46,1.5637666666671066,4.665,-3.293,-8.573,19.505,1.52,3.794,13.66,17.41134953,78.56532274,0.43,0.689
47,1.5971333333336588,5.003,-2.291,3.336,27.206,14.392,3.762,13.54,17.41134923,78.56532381,0.429,0.688
48,1.630500000000211,4.999,-2.988,-3.386,-24.377,11.548,3.694,13.3,17.41134886,78.56532478,0.429,0.688
49,1.6638666666667632,4.66,-1.217,-6.431,51.304,4.605,3.622,13.04,17.4113485,78.56532575,0.429,0.688
50,1.6972333333333154,4.486,-2.287,-4.363,-34.902,6.885,3.551,12.78,17.41134813,78.56532672,0.429,0.688
51,1.7305999999998676,4.566,-1.33,0.366,26.787,10.007,3.465,12.48,17.41134767,78.5653276,0.429,0.688
52,1.7639666666664198,5.178,-2.765,5.553,-46.333,22.444,3.379,12.16,17.4113472,78.56532846,0.429,0.688
53,1.797333333332972,5.237,-2.86,1.306,-6.265,10.955,3.292,11.85,17.41134674,78.56532933,0.429,0.688
54,1.8307000000004336,5.057,-2.05,1.968,21.631,2.853,3.214,11.57,17.41134652,78.56533014,0.429,0.688
55,1.8640666666669856,5.577,-2.784,6.696,-25.371,21.417,3.136,11.29,17.41134632,78.56533094,0.429,0.688
56,1.897433333333538,5.993,-1.894,9.798,24.168,16.643,3.059,11.01,17.41134612,78.56533174,0.429,0.688
57,1.9308000000000904,6.003,-2.489,7.566,-20.941,6.199,3.047,10.97,17.41134598,78.5653326,0.429,0.688
58,1.9641666666666424,6.481,-2.446,15.377,-1.81,14.441,3.04,10.94,17.41134584,78.56533347,0.429,0.688
59,1.9975333333331944,7.733,-1.566,27.198,24.131,30.928,3.033,10.92,17.41134571,78.56533434,0.429,0.688
60,2.030899999999747,8.288,-2.454,21.966,-29.716,15.804,3.025,10.89,17.41134561,78.56533523,0.429,0.688
61,2.064266666666299,9.004,-2.081,28.068,8.42,16.902,3.017,10.86,17.41134551,78.56533614,0.429,0.688
62,2.0976333333337607,9.543,-2.24,25.887,-7.693,15.377,3.01,10.83,17.41134541,78.56533704,0.429,0.688
63,2.131000000000313,10.106,-1.816,26.836,10.166,16.89,3.041,10.95,17.41134515,78.56533803,0.429,0.688
64,2.164366666666865,10.742,-1.893,30.57,-4.906,17.142,3.075,11.07,17.41134489,78.56533903,0.429,0.688
65,2.197733333333417,10.947,-1.819,24.403,-0.35,10.662,3.109,11.19,17.41134462,78.56534003,0.429,0.688
66,2.231099999999969,11.349,-1.443,26.177,9.061,16.597,3.066,11.04,17.41134438,78.56534085,0.429,0.688
67,2.2644666666665216,11.674,-1.066,27.108,9.47,14.514,3.018,10.86,17.41134415,78.56534165,0.429,0.688
68,2.297833333333074,11.444,-1.468,21.49,-14.294,1.346,2.969,10.69,17.41134392,78.56534245,0.429,0.689
69,2.331199999999626,10.873,-0.868,15.84,16.341,-5.357,2.971,10.69,17.41134371,78.56534334,0.429,0.689
70,2.364566666667088,10.542,-1.443,14.146,-19.465,3.768,2.976,10.71,17.41134351,78.56534424,0.43,0.689
71,2.39793333333364,10.001,-1.472,9.763,-3.132,0.122,2.981,10.73,17.41134331,78.56534514,0.43,0.689
72,2.431300000000192,9.195,-1.808,4.149,-12.692,-7.505,2.886,10.39,17.41134327,78.56534576,0.431,0.689
73,2.4646666666667443,8.668,-1.516,2.921,6.452,0.659,2.784,10.02,17.41134324,78.56534636,0.433,0.689
74,2.4980333333332965,8.421,-1.483,5.248,-1.342,6.854,2.683,9.66,17.4113432,78.56534696,0.436,0.689
75,2.5313999999998487,8.062,-1.689,5.101,-8.677,-1.501,2.562,9.22,17.41134282,78.56534741,0.441,0.689
76,2.564766666666401,7.736,-1.392,6.687,6.671,-6.61,2.441,8.79,17.41134242,78.56534784,0.446,0.689
77,2.598133333332953,8.148,-1.388,21.137,-2.111,8.205,2.319,8.35,17.41134202,78.56534828,0.452,0.689
78,2.6315000000004147,8.738,-1.033,26.085,8.726,11.776,2.282,8.22,17.4113414,78.56534884,0.458,0.689
79,2.664866666666967,9.518,-1.319,32.498,-10.759,13.664,2.251,8.1,17.41134077,78.5653494,0.463,0.689
80,2.698233333333519,10.367,-1.128,36.601,3.722,12.824,2.22,7.99,17.41134013,78.56534997,0.468,0.69
81,2.7316000000000717,11.032,-1.739,33.926,-20.929,8.787,2.176,7.83,17.41134023,78.56535051,0.473,0.69
82,2.7649666666666235,12.144,-2.409,44.136,-23.35,21.407,2.131,7.67,17.41134036,78.56535104,0.478,0.69
83,2.798333333333176,12.391,-2.841,27.389,-16.666,-1.745,2.086,7.51,17.41134049,78.56535157,0.483,0.69
84,2.831699999999728,12.503,-3.61,21.783,-27.534,1.709,2.038,7.34,17.41134072,78.56535211,0.488,0.69
85,2.8650666666671896,12.411,-4.163,15.429,-21.633,0.541,1.99,7.16,17.41134096,78.56535264,0.494,0.69
86,2.8984333333337418,13.045,-4.23,29.278,-7.124,26.456,1.941,6.99,17.41134119,78.56535317,0.499,0.69
87,2.931800000000294,12.818,-5.255,15.169,-36.891,-9.775,1.931,6.95,17.41134098,78.56535374,0.504,0.69
88,2.965166666666846,11.778,-5.165,-0.142,-3.437,-41.757,1.923,6.92,17.41134074,78.56535431,0.508,0.69
89,2.9985333333333983,11.508,-4.748,14.144,6.789,-15.279,1.914,6.89,17.41134051,78.56535488,0.513,0.69
90,3.0318999999999505,11.212,-3.822,13.851,22.882,-17.268,1.909,6.87,17.4113404,78.56535541,0.516,0.69
91,3.0652666666665027,10.684,-3.534,6.387,4.068,-17.573,1.903,6.85,17.4113403,78.56535594,0.52,0.69
92,3.098633333333055,9.349,-4.665,-12.982,-39.641,-38.345,1.897,6.83,17.4113402,78.56535648,0.523,0.69
93,3.1320000000005166,8.229,-3.595,-14.693,27.385,-23.15,1.839,6.62,17.41133991,78.56535682,0.527,0.69
94,3.165366666667069,6.822,-3.411,-27.979,1.001,-18.708,1.778,6.4,17.41133961,78.56535715,0.531,0.69
95,3.198733333333621,6.263,-1.787,-13.432,45.711,16.45,1.717,6.18,17.41133931,78.56535749,0.536,0.689
96,3.232100000000173,5.131,-1.677,-24.133,0.427,-14.278,1.715,6.17,17.41133856,78.56535779,0.54,0.689
97,3.2654666666667254,3.758,-2.126,-27.161,-16.764,-37.233,1.714,6.17,17.41133779,78.56535809,0.544,0.689
98,3.2988333333332776,2.507,-1.712,-27.482,9.49,-28.626,1.714,6.17,17.41133703,78.56535839,0.548,0.689
99,3.3321999999998297,1.261,-1.949,-32.51,-10.263,-17.341,1.678,6.04,17.41133629,78.56535837,0.551,0.689
100,3.365566666666382,0.429,-1.279,-23.939,17.573,-7.495,1.641,5.91,17.41133556,78.56535833,0.555,0.689
101,3.398933333333844,-0.044,-0.993,-14.258,6.346,-6.285,1.603,5.77,17.41133482,78.5653583,0.56,0.689
102,3.432300000000396,-0.454,-1.634,-10.19,-22.088,-16.841,1.643,5.92,17.41133412,78.56535846,0.563,0.689
103,3.465666666666948,-0.582,-0.307,-5.723,38.197,-1.68,1.686,6.07,17.41133342,78.56535863,0.565,0.689
104,3.4990333333335,-0.49,-0.842,-3.214,-18.143,12.529,1.729,6.22,17.41133272,78.5653588,0.566,0.689
105,3.5324000000000524,-0.327,-0.055,1.391,22.247,5.394,1.691,6.09,17.41133241,78.56535893,0.568,0.689
106,3.5657666666666046,-0.235,0.195,1.744,6.397,-3.127,1.65,5.94,17.41133211,78.56535906,0.57,0.689
107,3.5991333333331568,0.452,-0.27,16.064,-15.474,15.328,1.61,5.8,17.41133181,78.5653592,0.573,0.688
108,3.632499999999709,1.448,0.311,26.238,16.444,19.114,1.542,5.55,17.4113319,78.56535959,0.577,0.688
109,3.66586666666717,2.484,-0.494,29.317,-25.888,17.862,1.473,5.3,17.411332,78.56535999,0.581,0.688
110,3.699233333333723,3.782,-0.244,38.065,5.97,22.648,1.404,5.05,17.4113321,78.56536039,0.586,0.688
111,3.732600000000275,5.153,-0.583,42.468,-12.021,18.732,1.352,4.87,17.41133223,78.56536079,0.592,0.688
112,3.7659666666668272,6.604,-1.595,46.099,-33.173,20.421,1.3,4.68,17.41133236,78.56536119,0.598,0.688
113,3.7993333333333794,8.843,-0.854,68.104,20.059,50.022,1.249,4.5,17.4113325,78.56536159,0.605,0.688
114,3.832699999999932,10.43,-2.224,53.162,-44.513,21.219,1.182,4.26,17.4113327,78.56536186,0.612,0.687
115,3.866066666666484,11.746,-2.991,46.308,-27.206,14.042,1.115,4.01,17.4113329,78.56536213,0.619,0.687
116,3.899433333333036,12.763,-2.948,37.902,-2.929,7.871,1.048,3.77,17.4113331,78.5653624,0.627,0.687
117,3.9328000000004977,14.235,-2.585,50.694,7.017,28.666,1.009,3.63,17.41133323,78.56536263,0.636,0.687
118,3.96616666666705,15.529,-2.144,46.536,9.763,19.424,0.971,3.5,17.41133336,78.56536286,0.644,0.687
119,3.999533333333602,16.597,-2.714,40.117,-21.08,17.557,0.933,3.36,17.4113335,78.5653631,0.653,0.687
